Case,gate length,Theta,Phi,dt,combination,total time,computing time
case1,27,2.0549520949024713,5.90551871611345,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 2, 2, 1, 4, 3, 1]",70.2,7639.180976629257
case2,1,1.6197634250967134,5.8707305822616815,2.6,[-1],2.6,30732.245671987534
case3,26,1.9301519034629757,4.495080660457562,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 3, 2, 3, 4, 2, 1]",67.60000000000001,19989.372668266296
case4,18,1.5778179397535106,4.609272432049696,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 4, 2]",46.800000000000004,33.240543365478516
case5,26,2.087385616827587,1.333072617340428,2.6,"[1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 2, 1, 1, 3, 2]",67.60000000000001,987.5800127983093
case6,27,2.053167317367432,3.2985615685924077,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 1, 0, 4, 1, 0, 3]",70.2,7245.6215715408325
case7,1,1.8630750252724473,1.3352277022437335,2.6,[-1],2.6,33097.59005045891
case8,1,1.5785170642757724,5.921139750857753,2.6,[-1],2.6,31630.81312084198
case9,19,1.8797554994845598,1.6806186816057027,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3]",49.4,13.207653760910034
case10,26,1.85812302917194,5.881771600435855,2.6,"[4, 4, 1, 1, 3, 3, 2, 4, 1, 1, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 3, 0, 0, 0]",67.60000000000001,33390.34635901451
case11,26,2.0199076269057086,5.7350690758653196,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 0, 3, 2, 2]",67.60000000000001,3296.879363298416
case12,18,1.6082589042618585,3.711256969309383,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 0, 2]",46.800000000000004,28.76466155052185
case13,1,1.675179176800268,0.5394708267038608,2.6,[-1],2.6,32489.412616968155
case14,27,2.0605039849643316,1.8239549866560212,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 3, 4, 4, 4, 0]",70.2,4782.9127202034
case15,26,1.987605787736735,6.048750871819137,2.6,"[4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 2, 2, 4, 0, 3, 1]",67.60000000000001,4350.699881315231
case16,1,1.6369323616998375,5.874021690035701,2.6,[-1],2.6,31344.566014051437
case17,18,1.7412372266656901,1.4500134035901824,2.6,"[1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3]",46.800000000000004,12.499353170394897
case18,18,1.8479923885435987,3.0308287799790583,2.6,"[3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2]",46.800000000000004,12.834595441818237
case19,1,1.7425308092408576,5.770020026795343,2.6,[-1],2.6,30318.091188907623
case20,1,1.7595733288105269,2.7605822267499316,2.6,[-1],2.6,32272.270904302597
case21,19,1.7967160406034437,0.1339958280143771,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1]",49.4,13.326173305511475
case22,27,2.0097688674660352,0.3546158206245361,2.6,"[4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 4, 4, 4, 3, 1, 0]",70.2,10352.99182844162
case23,19,1.587178664577432,3.48970801260442,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 2, 4, 4, 1, 4, 1, 1, 3, 3, 2]",49.4,525.7750079631805
case24,19,1.6226619469308026,0.5173351612312238,2.6,"[4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 0, 3]",49.4,54.73920941352844
case25,26,1.9013611579292056,5.28617615712555,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 3, 3, 2, 4, 4, 0, 0]",67.60000000000001,20054.465628385544
case26,27,1.9832239710501967,0.29003014556479667,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 1, 3, 3, 3, 0, 2, 4]",70.2,21255.14998459816
case27,18,1.7375649928659889,2.4320465492901655,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3]",46.800000000000004,12.942480325698853
