Case,gate length,Theta,Phi,Omega,dt,combination,total time,computing time
case1,27,2.4241177960054614,1.4388044532389939,5.798471249209448,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 3, 3]",70.2,56.756582736968994
case2,1,1.984121881687492,1.8829642409092733,1.7635028760766502,2.6,[-1],2.6,2634.8838732242584
case3,19,1.616358522009473,0.5276563735618817,4.951928803359548,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 1, 3, 3, 2, 3, 2, 2, 4, 4, 1]",49.4,320.5992329120636
case4,33,2.9934907629591314,5.214137929191756,2.5500840141793577,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 1, 3, 3]",85.8,91.08102750778198
case5,18,1.6303600428387908,2.118118971236362,1.5251549585374202,2.6,"[3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 3]",46.800000000000004,11.681735754013062
