Case,gate length,Theta,Phi,Omega,dt,combination,total time,computing time
case1,1,[1.11892115],3.655836762082559,0.9027722278035266,2.6,[-1],2.6,1992.3977541923523
case2,26,[2.3173702],5.153108419956608,5.204220104296709,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 4, 3]",67.60000000000001,37.99820804595947
case3,33,[2.62775221],1.2206124002706265,5.632920094494345,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 3, 3, 2, 0, 4]",85.8,1089.8855097293854
case4,26,[2.34763379],5.636874042405334,1.4343080546633105,2.6,"[3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 2, 2]",67.60000000000001,19.131394386291504
case5,27,[2.63861251],6.071726058564363,5.038170192113931,2.6,"[4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1]",70.2,10.628628730773926
case6,26,[2.06875608],6.262983462270742,1.4293395010287688,2.6,"[3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 4, 3, 2, 2, 3]",67.60000000000001,603.7390029430389
case7,18,[1.32512237],6.132882533595957,1.2438573317216624,2.6,"[3, 3, 2, 2, 4, 4, 1, 3, 2, 2, 2, 2, 4, 1, 1, 3, 2, 2]",46.800000000000004,333.8401391506195
case8,18,[1.44961295],4.531900179678995,4.599252349721058,2.6,"[4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 2, 2, 4]",46.800000000000004,58.77416706085205
case9,18,[1.87162379],5.219516235581492,1.512729647404012,2.6,"[3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2]",46.800000000000004,6.089311599731445
