Case,gate length,Theta,Phi,dt,combination,total time,computing time
case1,18,1.3071775647335706,0.1435054581042424,2.6,"[4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 4, 1, 4, 2]",46.800000000000004,878.2511291503906
case2,26,2.1143247640132135,1.5409324080018796,2.6,"[1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 2, 0, 0, 3]",67.60000000000001,733.5852873325348
case3,0,0.08802418445620049,5.118317208533367,2.6,[],0.0,0.0
case4,32,2.9519985199461867,5.0221843271545445,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 3, 2]",83.2,42.511794090270996
case5,18,1.2688409406936927,0.7054465228668975,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 3, 2, 0, 4, 2, 0]",46.800000000000004,2364.408905029297
case6,11,0.7929941047782255,3.522035856105798,2.6,"[3, 3, 2, 2, 4, 4, 1, 3, 3, 0, 4]",28.6,73.51817655563354
case7,4,0.389058617480503,1.3002495603938011,2.6,"[4, 4, 1, 1]",10.4,1.0678303241729736
case8,26,2.077412479816657,2.365266821958174,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 4, 3, 4, 2]",67.60000000000001,769.1298747062683
case9,26,2.2426741438552735,0.5847777740521244,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 3, 3]",67.60000000000001,126.44612908363342
case10,11,0.9642287897371071,3.4669526988655903,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 2, 2]",28.6,9.306180238723755
