Case,gate length,Theta,Phi,dt,combination,total time,computing time
case1,18,1.6258131460946756,1.666559000911161,2.6,"[1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 3, 3]",46.800000000000004,11.083956956863403
case2,18,1.7134194923008568,0.8894587805892021,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1]",46.800000000000004,8.031920909881592
case3,1,2.0542378932945424,4.2899799876054665,2.6,[-1],2.6,3642.6239943504333
case4,1,1.9661866224131666,6.225212628112731,2.6,[-1],2.6,3789.3204910755157
case5,18,1.6230837733167884,2.694215924165055,2.6,"[3, 3, 2, 2, 4, 4, 1, 3, 2, 2, 2, 2, 4, 4, 1, 1, 3, 3]",46.800000000000004,110.63491463661194
case6,26,2.0766563819228714,2.8436319960545293,2.6,"[3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 4, 3, 3, 0, 4]",67.60000000000001,1084.781509399414
case7,18,1.799013994767375,4.053352840575748,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2]",46.800000000000004,12.18349814414978
case8,26,2.0485035243998504,5.77282113735263,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 3, 3, 2, 2]",67.60000000000001,1446.2145292758942
case9,18,1.5890050073080577,4.612617815979123,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 0, 4]",46.800000000000004,26.321504592895508
case10,1,1.6812443333115934,2.711940825057755,2.6,[-1],2.6,3875.874680042267
case11,26,2.061531295746417,4.107578381645033,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 1, 1, 0, 0]",67.60000000000001,1004.412983417511
case12,21,1.921414110842429,2.8391439389556763,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 2, 2]",54.6,54.00823950767517
case13,1,2.0738221580840173,4.965340936674078,2.6,[-1],2.6,3945.951958656311
case14,1,1.7366256986033046,4.311204427578142,2.6,[-1],2.6,3950.470684528351
case15,1,1.8825191557020533,6.220441569306995,2.6,[-1],2.6,4059.019821882248
case16,18,1.587607644040929,4.530477147029513,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 0, 4]",46.800000000000004,26.69517731666565
case17,26,2.028634803318346,2.4546091665290284,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 2, 1, 0, 3, 1, 0]",67.60000000000001,2703.8185794353485
case18,19,1.8833002045414735,3.2377087798065785,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2]",49.4,12.610781908035278
case19,1,2.029927552352302,4.933332060524435,2.6,[-1],2.6,4092.0112693309784
case20,19,1.7510174131862788,1.7339877661032095,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 1]",49.4,16.002487897872925
case21,1,1.9518115197731811,3.1781738652702707,2.6,[-1],2.6,3881.235873222351
case22,18,1.7950341605327085,5.633855039170353,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4]",46.800000000000004,12.123358011245728
case23,18,1.616431566670797,5.499700887742186,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 1]",46.800000000000004,19.350369453430176
case24,1,1.938090958681059,3.5317190924674335,2.6,[-1],2.6,3948.759448289871
case25,18,1.708593772411014,2.377617076929158,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3]",46.800000000000004,12.390520095825195
case26,19,1.7844043775947886,3.6450140326072424,2.6,"[3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2]",49.4,12.38931655883789
case27,26,2.054597302884004,4.65032918569342,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 0, 1, 0, 4]",67.60000000000001,1278.8901436328888
case28,26,2.0747013312592837,2.975827236264067,2.6,"[3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 4, 0, 3, 2, 4]",67.60000000000001,971.5899691581726
case29,18,1.6083932225169877,4.141686478906286,2.6,"[2, 2, 4, 4, 1, 1, 3, 2, 4, 4, 4, 4, 1, 1, 3, 3, 2, 2]",46.800000000000004,99.83911919593811
case30,1,1.8715265732318198,4.7342928458575955,2.6,[-1],2.6,4119.533382892609
case31,1,1.9516922847539397,5.399389618964204,2.6,[-1],2.6,3751.935662984848
case32,1,2.0523790971081954,1.896677429994801,2.6,[-1],2.6,3942.4781441688538
case33,1,1.8090213225059748,0.2313650297726055,2.6,[-1],2.6,3883.0069468021393
case34,1,1.7996970908860712,1.8548713173774674,2.6,[-1],2.6,4082.785925388336
case35,1,2.083359115468958,1.1701628296252553,2.6,[-1],2.6,3782.2824716567993
case36,1,2.0198335244671397,5.0831058598431635,2.6,[-1],2.6,3649.4004917144775
