Case,gate length,Theta,Phi,dt,combination,total time,computing time
case1,1,1.1533716519503185,3.57834735127669,2.6,[-1],2.6,4300.542929172516
case2,0,0.1894553049724301,1.0295167015537372,2.6,[],0.0,0.00099945068359375
case3,0,0.09430799611399297,6.223430126014965,2.6,[],0.0,0.0010006427764892578
case4,18,1.5002995726286155,5.273400005218275,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 0, 0]",46.800000000000004,73.4044177532196
case5,27,2.497816517129787,4.692279077538868,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4]",70.2,34.464388370513916
case6,1,1.6628220838830738,2.8370429545725737,2.6,[-1],2.6,3220.299944162369
case7,0,0.008499934874160748,1.571110548070125,2.6,[],0.0,0.0
case8,32,3.141499252551662,2.709791057711441,2.6,"[3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 1]",83.2,32.132606744766235
case9,18,1.4577935099874093,4.0577473860280096,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 4, 0]",46.800000000000004,86.9371509552002
case10,10,0.7046468174022336,4.7758080049216,2.6,"[2, 4, 4, 1, 1, 3, 3, 3, 0, 0]",26.0,28.99026894569397
case11,26,2.5474538334444667,5.257002085442172,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4]",67.60000000000001,17.912058353424072
case12,5,0.5485588318610156,1.207642207834636,2.6,"[4, 4, 1, 1, 1]",13.0,4.105278253555298
case13,3,0.40706260470679634,1.8040946907618596,2.6,"[1, 1, 3]",7.800000000000001,0.23483514785766602
case14,18,1.6188154990861627,3.963906658469128,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 4]",46.800000000000004,15.857606410980225
case15,26,2.08963669577928,0.543294175941346,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 4, 4, 1, 1, 2]",67.60000000000001,640.6226046085358
case16,1,2.071139195295716,3.202096274252453,2.6,[-1],2.6,3290.6714584827423
case17,1,1.14252677797709,3.4198817982254783,2.6,[-1],2.6,3143.8433384895325
case18,27,2.322772125483699,5.104618555900783,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 3]",70.2,126.17026281356812
case19,11,1.090300235221189,3.7514292629716306,2.6,"[3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2]",28.6,4.852415323257446
case20,26,2.101790923555892,2.9181224212551675,2.6,"[3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 0, 3, 2, 4]",67.60000000000001,683.1298694610596
case21,0,0.06185512321627232,0.8813076580449452,2.6,[],0.0,0.0
case22,27,2.4358992747711232,4.23772598537321,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 4, 4]",70.2,49.61103796958923
case23,18,1.74315939927476,4.777116737724843,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4]",46.800000000000004,9.884628534317017
case24,1,1.807997337263345,4.134880974628459,2.6,[-1],2.6,3194.332127571106
case25,26,2.3817422601586107,5.937273057676741,2.6,"[4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 0]",67.60000000000001,43.22621417045593
case26,11,0.6339794126705796,0.34138834807159313,2.6,"[4, 4, 1, 1, 3, 2, 2, 4, 2, 3, 4]",28.6,456.1589539051056
case27,18,1.3157162215206195,4.868197856324707,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 4, 0, 1]",46.800000000000004,690.8668918609619
case28,12,0.8920275646357838,3.603956801277102,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 2, 3, 3]",31.200000000000003,48.63528776168823
case29,27,2.4179636861553893,3.1499945985741244,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 2, 3]",70.2,46.324143409729004
case30,12,0.9172152599640703,5.19723132420526,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 0, 2]",31.200000000000003,41.6277711391449
case31,27,2.249817398789651,0.37933090220572796,2.6,"[4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 2, 1, 0, 3]",70.2,299.5368027687073
case32,33,2.7381760853280257,4.183154113850447,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 4, 1, 4, 3, 3]",85.8,664.8873515129089
case33,33,2.9674457411470994,4.878242686784187,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 1, 3, 3]",85.8,104.91613292694092
case34,18,1.471606915948671,4.763205978225936,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 3, 3, 2]",46.800000000000004,59.68311667442322
case35,18,1.481083464105056,0.9715367812108956,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 1, 0, 3]",46.800000000000004,59.70640683174133
case36,0,0.047968607444206564,0.3230148961038442,2.6,[],0.0,0.0
case37,34,2.732227134201253,3.34847573214098,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 2, 4, 2, 1, 1, 0]",88.4,1332.5663797855377
case38,33,2.887917007308912,3.1877719308723935,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 4, 1, 1]",85.8,186.35079050064087
case39,1,1.9135690549763176,3.6639616241457604,2.6,[-1],2.6,2932.8912851810455
case40,5,0.5897637961146069,1.22489083109018,2.6,"[4, 4, 1, 1, 1]",13.0,4.217646837234497
case41,0,0.17216930355943544,4.927220410336144,2.6,[],0.0,0.0
case42,26,2.4315125101175425,3.6208040889999538,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2]",67.60000000000001,19.642350435256958
case43,3,0.4338085618154873,4.023318199409759,2.6,"[3, 2, 2]",7.800000000000001,0.28183412551879883
case44,27,2.4346074410265315,5.01343035284091,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 1]",70.2,47.13798546791077
case45,32,3.0769850937235224,5.027113813215758,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 3, 2]",83.2,35.73406171798706
case46,27,2.615876125768854,4.774751907416611,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4]",70.2,18.69621968269348
case47,27,2.4071993081762835,3.4205378869813328,2.6,"[3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 4]",70.2,81.20006680488586
case48,33,2.8121090834072,5.755275760807923,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 3, 3, 2]",85.8,418.74700713157654
case49,26,2.179222913983498,0.9407714168682194,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 2, 0, 4, 3]",67.60000000000001,229.43834948539734
case50,4,0.46506230700698065,0.3913021351705409,2.6,"[2, 4, 4, 1]",10.4,0.8932435512542725
case51,10,0.900799060966593,5.457552412225086,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 2, 4]",26.0,6.192675828933716
