Case,gate length,Theta,Phi,dt,combination,total time,computing time
case1,10,0.6443533655361741,4.930965209386235,2.6,"[2, 4, 4, 1, 1, 3, 2, 2, 1, 2]",26.0,65.21955847740173
case2,26,2.084570376282982,2.0763639599858115,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 1, 1, 0, 0, 0]",67.60000000000001,825.8284330368042
case3,27,2.333289531173112,1.6130346557183586,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 0, 0, 3]",70.2,130.31644821166992
case4,1,1.1964419746606156,1.197515982801443,2.6,[-1],2.6,3902.5311918258667
case5,9,0.5911867408508986,5.53103009093631,2.6,"[4, 4, 1, 1, 3, 2, 4, 4, 0]",23.400000000000002,38.71714925765991
case6,1,1.1823248208390191,5.509581308117759,2.6,[-1],2.6,3732.408559322357
case7,32,3.0441360806359303,1.9038359411845058,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 4, 1]",83.2,43.4622688293457
case8,1,1.0355568186264676,5.878694845787355,2.6,[-1],2.6,3335.047598838806
case9,18,1.2793354918814057,1.2952341204410478,2.6,"[1, 1, 3, 3, 2, 2, 4, 1, 3, 3, 3, 3, 2, 4, 4, 1, 4, 0]",46.800000000000004,3039.1877472400665
case10,18,1.595783818178242,4.152313221863036,2.6,"[2, 2, 4, 4, 1, 1, 3, 2, 4, 4, 4, 4, 1, 1, 3, 3, 2, 2]",46.800000000000004,98.12606978416443
case11,1,1.691809864954046,4.153823469179063,2.6,[-1],2.6,3975.513568162918
case12,27,2.203750086460412,1.6801115979266004,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 2, 1, 2, 3]",70.2,624.8183736801147
case13,10,0.6130336966567044,1.7956551718452671,2.6,"[1, 3, 3, 2, 2, 2, 4, 3, 1, 2]",26.0,117.49032831192017
case14,33,2.8860968420567517,5.231555197608226,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 3, 0, 2]",85.8,191.22661685943604
case15,10,0.7802818128280645,1.473216387595568,2.6,"[1, 3, 3, 2, 2, 4, 4, 4, 3, 1]",26.0,21.950210332870483
case16,1,1.7263704023946682,4.2877328750185795,2.6,[-1],2.6,3856.270650625229
