Case,gate length,Theta,Phi,dt,combination,total time,computing time
case1,32,3.1054197635634195,0.839740707494627,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 2, 4]",83.2,54.62616229057312
case2,10,0.8618041235177333,1.0344314173149076,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 0]",26.0,10.057084798812866
case3,10,1.1328759949041296,3.103328272266558,2.6,"[3, 2, 2, 4, 4, 1, 1, 3, 3, 2]",26.0,5.6443562507629395
case4,19,1.7323590332552594,1.718924590083216,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 1]",49.4,19.370805263519287
case5,27,2.143313906661012,5.015843562607963,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 1, 1, 2, 3, 2]",70.2,1608.649982213974
case6,10,0.6657891970349998,4.359397263917385,2.6,"[2, 2, 4, 4, 1, 3, 2, 2, 3, 2]",26.0,57.77827334403992
case7,33,2.9861340828836997,2.2717672767017834,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 4, 1, 1]",85.8,169.2759130001068
case8,1,1.1656818115337515,1.2868417878796938,2.6,[-1],2.6,3880.2588624954224
case9,1,0.20723069285568857,4.331844753737899,2.6,[2],2.6,0.0
case10,32,3.0391424279676706,1.1894795199771493,2.6,"[1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 4]",83.2,32.198299407958984
case11,4,0.5440695330188087,2.6977076415594192,2.6,"[1, 1, 3, 2]",10.4,2.587148427963257
