Case,gate length,Theta,Phi,dt,combination,fidelity,total time,computing time
case1,27,2.600249667,3.334346228,2.616,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 3]",0.99612320016288,70.632,294.3340470790863
case2,27,2.509481506,4.230648301,2.587,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 4, 4]",0.9965965027812314,69.849,415.68593311309814
