Case,gate length,Theta,Phi,dt,combination,fidelity,total time,computing time
case1,5,0.597975458,1.643367486,2.716,"[4, 4, 1, 1, 3]",0.996565010330041,13.580000000000002,11.695841789245605
case2,10,0.94698851,0.09337234,2.607,"[4, 1, 1, 3, 3, 2, 4, 4, 4, 1]",0.9991203317218174,26.07,218.14877009391785
case3,1,0.21398985,1.20005161,2.534,[3],0.9938719295583666,2.534,3.189401865005493
case4,1,0.260556951,5.29812842,3.38,[4],0.9956597546404076,3.38,3.1912662982940674
case5,26,2.570991258,5.967852992,2.596,"[4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1]",0.9933649352607611,67.49600000000001,215.18834710121155
case6,12,1.165140676,3.760941499,2.598,"[3, 3, 2, 2, 4, 4, 4, 1, 3, 3, 2, 2]",0.9980002093699193,31.176,211.93584632873535
case7,27,2.568426845,2.80172389,2.585,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2]",0.9985741590552871,69.795,216.08413124084473
case8,33,2.642029047,2.33101413,2.602,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 3, 2, 2, 4, 4, 0, 1]",0.999947699824518,85.866,217.58009433746338
case9,12,0.893068654,0.468977221,2.598,"[4, 4, 1, 1, 3, 0, 3, 2, 2, 4, 0, 1]",0.9998599889489681,31.176,216.5722496509552
