Case,gate length,Theta,Phi,dt,combination,fidelity,total time,computing time
case137,33,3.063343318,4.12324393,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 3]",0.9988621050299542,85.8,290.936315536499
case138,0,0.089771166,3.944950137,2.6,[],0.997986637101605,0.0,0.0
case139,27,2.0664353246745013,3.4075822830939964,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 4, 4, 1, 1, 3]",0.9986761747090772,70.2,289.12377429008484
case140,27,2.264738552,4.791562606,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 4, 1, 1, 0, 3, 2, 4]",0.9999961337786021,70.2,289.50811791419983
case141,10,0.7868798,2.81323564,2.6,"[3, 3, 2, 4, 4, 1, 1, 3, 0, 3]",0.9998898519223817,26.0,282.3413152694702
case142,19,1.593013229,0.493600827,2.6,"[4, 1, 1, 3, 3, 2, 2, 4, 4, 4, 4, 1, 3, 2, 2, 4, 4, 1, 1]",0.9998896096081469,49.4,286.1394600868225
case143,4,0.507745549,3.103190897,2.6,"[1, 3, 3, 2]",0.9955187872983743,10.4,2.3343114852905273
case144,26,1.9624282047065824,2.618789172124553,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 2, 4, 4, 4, 1, 1]",0.9974578110623541,67.60000000000001,290.2872505187988
case145,26,2.52796934,0.890030163,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1]",0.9945600541572752,67.60000000000001,290.2924053668976
case146,25,2.442395931,3.004406817,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2]",0.997226475550086,65.0,288.8750591278076
case147,33,2.918139371,1.058247489,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 2, 4, 4]",0.9990456337413168,85.8,291.1409921646118
case148,19,1.591267256,0.409777735,2.6,"[4, 1, 1, 3, 3, 2, 2, 4, 4, 4, 4, 1, 3, 3, 2, 4, 4, 4, 1]",0.9995702853921948,49.4,288.5195758342743
case149,29,2.784802409,1.010975174,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3]",0.9944793654400451,75.4,291.8054835796356
case150,0,0.1623795423513404,5.003774132003423,2.6,[],0.9934226921824028,0.0,0.0
case151,10,1.083119097,5.501861143,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4]",0.994623202486304,26.0,286.93578338623047
case152,10,0.7671043,3.910048676,2.6,"[2, 2, 4, 4, 1, 0, 3, 3, 0, 2]",0.9999291659670106,26.0,285.3723578453064
case153,26,2.327675504,3.863696832,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 2, 3, 2]",0.9999898476761268,67.60000000000001,291.9575126171112
case154,33,2.756338054,2.067580804,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 1, 2, 2, 4, 1, 1, 1]",0.999968966029851,85.8,294.8420581817627
case155,33,3.019869672,4.8598576,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 3]",0.9944446575868046,85.8,289.5031707286835
case156,10,0.683276918,0.606251723,2.6,"[4, 1, 1, 2, 2, 2, 4, 4, 1, 0]",0.9999944393412188,26.0,284.13122963905334
case157,11,0.647597129,1.972533933,2.6,"[1, 1, 3, 3, 3, 4, 4, 1, 0, 3, 2]",0.9999870711445628,28.6,283.1000096797943
case158,18,1.31741544,6.135988795,2.6,"[4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 4, 0, 2, 2, 4, 4]",0.9999994613151378,46.800000000000004,286.49332189559937
case159,24,2.364846095,2.426493055,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3]",0.9941512797198446,62.400000000000006,287.17849373817444
case160,33,2.682249999,0.873781939,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 1, 3, 3, 2, 2, 4, 4]",0.9999512407243936,85.8,288.4625425338745
case161,18,1.8618733935070628,2.2545215119171007,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3]",0.9912984822769001,46.800000000000004,283.17875123023987
case162,27,2.301148998,1.161858632,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 4, 4, 1, 1, 3, 3]",0.9997225191074124,70.2,284.35953068733215
case163,5,0.615060417,1.883760661,2.6,"[4, 1, 1, 1, 3]",0.9926800462620036,13.0,10.936585187911987
case164,27,2.354387851,4.80620244,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 4, 1, 1, 3, 3, 2, 4]",0.9999018995464474,70.2,286.74657130241394
case165,33,3.06314265,1.441814232,2.6,"[1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 4, 1]",0.9995228021813748,85.8,287.4400873184204
case166,3,0.460431482,5.099643399,2.6,"[2, 4, 4]",0.990200617711288,7.800000000000001,0.3815009593963623
case167,19,1.892414635,0.124524639,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1]",0.990024343851479,49.4,285.61718702316284
case168,25,2.37712212,0.247821227,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 2, 4, 4]",0.9909556706145024,65.0,285.6319351196289
case169,0,0.083703879,5.19400588,2.6,[],0.9982494376044263,0.0,0.0
case170,0,0.192738385,0.22794357,2.6,[],0.9907416927487461,0.0,0.0
case171,27,2.519861132,3.42610889,2.6,"[3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 4]",0.9949531468904984,70.2,287.41351103782654
case172,26,2.065054307017364,3.0394499559656736,2.6,"[3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 2, 1, 2, 1, 3, 2]",0.999999258347699,67.60000000000001,285.8292508125305
case173,2,0.3304607171097613,0.0611755159578383,2.6,"[4, 1]",0.9948012785628492,5.2,0.08880281448364258
case174,32,2.973521088,2.68690025,2.6,"[3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 4, 1, 1]",0.9919043026549164,83.2,287.58935594558716
case175,32,2.938613094,3.603138755,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 1, 3]",0.9917136865248107,83.2,287.49352741241455
case176,26,1.9250976733912253,3.093937829968011,2.6,"[3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 2, 2, 1, 4, 0, 2, 3]",0.9999999954075831,67.60000000000001,287.8776888847351
case177,3,0.304968553,3.072401472,2.6,"[3, 3, 2]",0.9990612675471281,7.800000000000001,0.3972599506378174
case178,0,0.1109478280075206,2.66703854839922,2.6,[],0.9969258002750233,0.0,0.0
case179,18,1.424842936,2.448062062,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 4, 2, 1, 1, 3, 3, 2]",0.9999772358027476,46.800000000000004,284.8406126499176
case180,28,2.722939694,4.996714918,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4]",0.99008778554312,72.8,287.5078933238983
case181,19,1.571377869,0.474884966,2.6,"[4, 1, 1, 3, 3, 2, 2, 4, 4, 4, 4, 1, 3, 2, 2, 4, 4, 4, 1]",0.9999469851198458,49.4,284.38821482658386
case182,33,2.803188627,2.080155468,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 3, 2, 4, 4, 1, 3]",0.9999981741763503,85.8,287.0860016345978
case183,33,2.839322532,5.660029612,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 4, 1, 3, 3, 3, 2, 2]",0.9995278440574379,85.8,287.5410153865814
case184,18,1.240645137,4.057546345,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 1, 3, 3, 2, 3, 0, 2]",0.9999978993576015,46.800000000000004,281.2870144844055
case185,18,1.622064135140323,3.1375348499827225,2.6,"[3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 1, 1, 1, 3, 3, 2]",0.9999230141408202,46.800000000000004,282.51230001449585
case186,26,2.279976502,2.40756126,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 0, 1, 1, 3]",0.9999764914741254,67.60000000000001,289.30131006240845
case187,27,2.485502696,5.093068177,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 1]",0.9985792028153999,70.2,292.02485871315
case188,11,1.092564712,3.269541858,2.6,"[3, 3, 2, 2, 4, 1, 1, 1, 3, 3, 2]",0.9972816269167473,28.6,282.6832232475281
case189,3,0.33619696,3.683122533,2.6,"[3, 2, 2]",0.9990769749748658,7.800000000000001,0.4636058807373047
case190,10,0.941366941,3.852534677,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2]",0.999432215272966,26.0,279.409880399704
case191,26,2.165392836,5.225066088,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 0, 2, 4, 4, 1]",0.999890865922293,67.60000000000001,286.8403537273407
case192,33,3.08870729,3.19412619,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 1]",0.9971502940814365,85.8,288.32712268829346
case193,0,0.06542362,2.6303502,2.6,[],0.9989303191099999,0.0,0.0
case194,18,1.5585437,5.331600268,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 1, 3, 3, 2, 2, 4]",0.9999044516556578,46.800000000000004,284.15564227104187
case195,11,0.801437871,5.360029028,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 1, 2, 4]",0.9999897860829654,28.6,280.699569940567
case196,4,0.493160075,6.2776017,2.6,"[2, 4, 4, 1]",0.9964628515059613,10.4,2.2077784538269043
case197,10,0.988005292,3.85338875,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2]",0.9987915403523605,26.0,282.06123328208923
case198,26,2.0727806529967268,0.0305914996119268,2.6,"[4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 1, 3, 2, 3, 4, 2, 4]",0.9999889665131411,67.60000000000001,290.1189293861389
case199,32,3.124075117,1.170091541,2.6,"[1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 4]",0.9910186456895861,83.2,286.76884722709656
case200,26,2.065079792636117,5.808750926910789,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 1, 3, 3, 2, 2, 2]",0.9954719081168125,67.60000000000001,287.3242607116699
case201,25,2.4080947,2.92283303,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2]",0.997384673377256,65.0,288.61516857147217
case202,10,1.039629992,6.176320069,2.6,"[4, 1, 1, 3, 3, 2, 2, 4, 4, 1]",0.9963922705283036,26.0,281.58669686317444
case203,10,0.938582794,1.146305104,2.6,"[1, 1, 3, 2, 2, 4, 4, 4, 1, 1]",0.9983422349517377,26.0,279.62258076667786
case204,10,0.989989068,0.613058435,2.6,"[1, 1, 3, 3, 2, 2, 2, 4, 1, 1]",0.997581672701693,26.0,279.2921350002289
case205,18,1.516769273,5.80488006,2.6,"[4, 4, 1, 1, 3, 3, 2, 4, 1, 1, 1, 3, 3, 3, 2, 2, 4, 4]",0.9989382245233873,46.800000000000004,282.07680010795593
case206,26,1.982787033,2.903376391,2.6,"[3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 0, 4, 1, 1, 2, 2, 4]",0.999992421427568,67.60000000000001,285.0237331390381
case207,13,1.197417857,5.270887362,2.6,"[3, 2, 2, 4, 4, 1, 1, 3, 3, 3, 2, 2, 4]",0.9993464683773647,33.800000000000004,281.4416677951813
case208,26,2.59138844,2.095087633,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3]",0.9912867449526371,67.60000000000001,282.4963445663452
case209,0,0.152852922,1.437939033,2.6,[],0.9941703596481921,0.0,0.0
case210,26,2.13390954,4.64437337,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 4, 1, 1, 2, 3, 0, 4]",0.9999983642247251,67.60000000000001,284.89864206314087
case211,18,1.28795869,4.11569285,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 3, 3, 3, 3, 2, 2, 2]",0.9999924768859823,46.800000000000004,282.239045381546
case212,4,0.3931325447923262,2.758676635949373,2.6,"[1, 3, 3, 3]",0.9994503954220376,10.4,2.0135958194732666
case213,11,0.8907923783937379,5.089498816509057,2.6,"[2, 2, 4, 4, 3, 3, 3, 3, 2, 4, 4]",0.9997830197120815,28.6,281.2448823451996
case214,10,1.116675357,4.693714881,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4]",0.9917491149666172,26.0,281.1001091003418
case215,10,1.032875551,1.592308561,2.6,"[1, 3, 3, 2, 2, 4, 4, 1, 1, 3]",0.9970654003132432,26.0,280.62105655670166
case216,18,1.861671104,5.388243652,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4]",0.9910505947849917,46.800000000000004,283.49456310272217
case217,13,1.257843105,0.492655635,2.6,"[2, 4, 4, 1, 1, 3, 3, 3, 2, 2, 4, 1, 1]",0.9969671687546414,33.800000000000004,281.54202365875244
case218,27,2.556783788,4.807284608,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 2]",0.9980004715865146,70.2,287.75517535209656
case219,18,1.6039162476704731,3.260760244789621,2.6,"[3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 1, 1, 3, 3, 3, 2]",0.9972854083770134,46.800000000000004,286.68421244621277
case220,10,0.771100481068891,2.633567668319733,2.6,"[3, 3, 2, 4, 0, 4, 1, 3, 3, 3]",0.9999955216820783,26.0,279.96276354789734
case221,10,0.988174768,5.468930226,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4]",0.999323137809933,26.0,277.3449513912201
case222,1,0.25605712,3.75594489,2.6,[2],0.9937105031274654,2.6,0.008182287216186523
case223,2,0.2890299,0.93687271,2.6,"[1, 1]",0.9971074145659143,5.2,0.1316676139831543
case224,1,0.215689193,6.20078896,2.6,[1],0.9955491525039114,2.6,0.007999897003173828
case225,33,2.738260207,4.125693957,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 4, 1, 1, 3, 3]",0.9988983990735375,85.8,283.8460786342621
case226,26,1.924156589027624,1.07951675641159,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 3, 2, 2, 2, 4, 4]",0.9950257045161007,67.60000000000001,284.8381538391113
case227,3,0.35035486,6.0226121,2.6,"[4, 4, 4]",0.9968625499584909,7.800000000000001,0.4288322925567627
case228,18,1.569579575,2.139081959,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 2, 4, 4, 1, 1, 3]",0.9987267573151364,46.800000000000004,283.33537888526917
case229,34,2.78834123,4.684357513,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 2, 1, 1, 3, 3, 2]",0.9999970397929394,88.4,287.5881266593933
case230,18,1.249410009,1.206281447,2.6,"[1, 1, 3, 3, 2, 2, 4, 1, 3, 3, 3, 2, 2, 4, 1, 1, 4, 1]",0.9999796243546244,46.800000000000004,284.6993680000305
case231,26,1.8838379211955265,3.21818084006345,2.6,"[3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 4, 4, 1, 1, 1]",0.9999600606076331,67.60000000000001,285.14936900138855
case232,5,0.522366335,1.877223078,2.6,"[4, 4, 1, 3, 3]",0.9983103775701833,13.0,10.679571151733398
case233,11,0.954970506,0.53202273,2.6,"[4, 1, 1, 3, 3, 2, 2, 2, 4, 4, 1]",0.9995473948768323,28.6,279.61809253692627
case234,18,1.23811053,1.25342656,2.6,"[1, 1, 3, 3, 2, 2, 4, 1, 3, 3, 3, 3, 2, 4, 1, 1, 3, 3]",0.999995879582794,46.800000000000004,284.0192446708679
case235,11,0.874049649,0.259121724,2.6,"[4, 4, 1, 1, 3, 2, 2, 2, 0, 1, 1]",0.9999736772351914,28.6,277.83461141586304
case236,2,0.360068839,1.678187913,2.6,"[1, 3]",0.9923262794450051,5.2,0.07083320617675781
case237,0,0.080318999,3.448582317,2.6,[],0.9983880814390697,0.0,0.0
case238,18,1.6270791624006862,1.5144950381124531,2.6,"[1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 1, 1, 1, 3]",0.9999606149175391,46.800000000000004,280.2053563594818
case239,0,0.023337726,1.911223202,2.6,[],0.9998638438162378,0.0,0.0
case240,10,0.640330302,3.172794496,2.6,"[3, 2, 2, 0, 2, 1, 3, 3, 3, 2]",0.9999536165649487,26.0,278.8661389350891
case241,18,1.289021722,3.277535236,2.6,"[3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 1, 1, 1, 3, 3, 2, 4]",0.9999877849494602,46.800000000000004,282.70764899253845
case242,26,2.585955732,3.684478972,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2]",0.9922093466541652,67.60000000000001,287.32858967781067
case243,18,1.378191602,5.876775278,2.6,"[4, 4, 1, 1, 3, 3, 2, 4, 1, 1, 1, 0, 3, 2, 2, 4, 4, 4]",0.9999765465882756,46.800000000000004,286.00237917900085
case244,18,1.46194222,0.10393387,2.6,"[4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 2, 2, 2, 4, 4, 4, 1]",0.999879659298908,46.800000000000004,285.54530096054077
case245,19,1.40426647,4.415568391,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 4, 4, 1, 1, 3, 2, 2]",0.9997638247783655,49.4,280.97775292396545
case246,27,2.115675598,0.13766719,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 1, 3, 3, 3, 2, 4, 0]",0.9999944436190294,70.2,287.68829345703125
case247,0,0.150994576,2.191220391,2.6,[],0.9943109806717765,0.0,0.0
case248,18,1.684503013844847,3.0882180070681025,2.6,"[3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2]",0.9998477512800741,46.800000000000004,283.31368136405945
case249,26,2.553803076,4.398414745,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4]",0.9944083186289784,67.60000000000001,287.2701425552368
case250,3,0.457277947,1.713707564,2.6,"[1, 1, 3]",0.9924742337474143,7.800000000000001,0.493607759475708
case251,27,2.676970438,0.042488497,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1]",0.9917170136214095,70.2,284.0440721511841
case252,18,1.382452449,2.708370778,2.6,"[3, 3, 2, 2, 4, 4, 1, 3, 2, 2, 2, 4, 4, 4, 1, 0, 3, 2]",0.9999405313705875,46.800000000000004,281.0316753387451
case253,12,0.832584861,2.025028581,2.6,"[1, 1, 3, 3, 2, 2, 2, 4, 4, 4, 3, 0]",0.9999981406150799,31.200000000000003,280.2561478614807
case254,27,2.470939887,3.422507571,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 1, 3, 3]",0.997221228923721,70.2,284.0630393028259
case255,33,2.850626642,0.895758372,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 1, 3, 3, 2, 4, 4, 4]",0.9995393830281049,85.8,288.9334526062012
case256,28,2.748318398,3.556991323,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2]",0.9929826090845536,72.8,287.31052589416504
case257,0,0.17162969,5.596690712,2.6,[],0.9926538717236645,0.0,0.0
case258,26,1.940981681292569,0.6325437349847197,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 2, 4, 0, 4, 0, 1, 0]",0.9999998304474883,67.60000000000001,290.38872623443604
case259,2,0.2208022,0.01615441,2.6,"[4, 1]",0.9997107595765066,5.2,0.06990385055541992
case260,27,2.597200815,1.238200412,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3]",0.9962332759952063,70.2,287.4611451625824
case261,4,0.438965208,1.068879304,2.6,"[4, 4, 1, 3]",0.9974983985065854,10.4,2.266059637069702
case262,19,1.599311941,4.998626185,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 4, 1, 1, 1, 3, 3, 2, 2, 2, 4]",0.9986460092521208,49.4,287.5177011489868
case263,26,2.069672526505984,2.0797679331189065,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 4, 4, 4, 1, 3, 2, 2]",0.9999808399718874,67.60000000000001,287.07892203330994
case264,32,3.020881062,0.298837319,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 2, 4]",0.9947172922264603,83.2,289.8015651702881
case265,18,1.301262906,1.307958128,2.6,"[1, 1, 3, 3, 2, 2, 4, 1, 3, 3, 3, 2, 4, 4, 4, 1, 1, 0]",0.9999030240281441,46.800000000000004,284.8974025249481
case266,26,2.383038538,4.403731984,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 4, 4]",0.9995318760561134,67.60000000000001,287.17945647239685
case267,33,2.752599365,3.339211128,2.6,"[3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 2, 4, 4, 1, 1, 3]",0.9987622066556457,85.8,288.8825285434723
case268,12,1.247362546,3.248307183,2.6,"[1, 3, 3, 2, 2, 4, 1, 1, 1, 3, 3, 2]",0.9924182147089519,31.200000000000003,282.07857275009155
case269,5,0.612266459,2.305749941,2.6,"[4, 1, 1, 3, 3]",0.9948194462657233,13.0,11.19919753074646
case270,26,2.480705932,1.710442246,2.6,"[1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 1]",0.994313704077238,67.60000000000001,285.5466556549072
case271,26,2.4154957,4.321338506,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 4, 4]",0.9974248834815194,67.60000000000001,284.96556758880615
case272,18,1.437595816,2.265762366,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 4, 2, 4, 4, 1, 0, 3]",0.9999995960038244,46.800000000000004,283.2815308570862
case273,19,1.88648491,4.834131035,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4]",0.9905563797038768,49.4,282.04927706718445
case274,18,1.418771734,2.177728667,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 3, 4, 4, 1, 1, 3]",0.9999610994510308,46.800000000000004,282.9540145397186
case275,5,0.516164935,6.092555779,2.6,"[2, 2, 4, 4, 4]",0.9978483984723856,13.0,10.940255880355835
case276,32,3.05601908,1.326834758,2.6,"[1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 4]",0.9903305615110116,83.2,286.2619264125824
case277,0,0.100509564,5.42310206,2.6,[],0.9974765822929863,0.0,0.0
case278,18,1.823680620090927,5.411800369927953,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4]",0.9946973674865156,46.800000000000004,284.6413474082947
