Case,gate length,Theta,Phi,dt,combination,total time,computing time
case1,26,2.344744551,4.573215133,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 0, 2, 4]",67.60000000000001,221.7120258808136
case2,26,2.205494037,3.055460395,2.6,"[3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 2, 4, 2, 1, 3, 3, 2]",67.60000000000001,219.65266156196594
