Case,gate length,Theta,Phi,dt,combination,fidelity,total time,computing time
case1,33,2.74932456,4.943684615,2.612,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 4, 1, 1, 3, 3, 2]",0.9999760179668663,86.196,209.82029104232788
case2,13,1.197417857,5.270887362,2.605,"[3, 2, 2, 4, 4, 1, 1, 3, 3, 3, 2, 2, 4]",0.9993762288499956,33.865,259.2755424976349
case3,26,2.122082328,4.570485726,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 3, 3, 4, 2, 2, 2]",0.9999983631348629,67.60000000000001,208.65183067321777
case4,3,0.472416946,1.685315728,3.0,"[1, 1, 3]",0.9930544416244054,9.0,2.178562641143799
case5,0,0.013071818,4.454113694,2.2,[],0.9999572825018193,0.0,0.23145604133605957
case6,4,0.433781642,0.03841452,2.768,"[2, 4, 4, 1]",0.9996226952396643,11.072,3.3236265182495117
case7,0,0.109842292,1.469517608,2.2,[],0.9969866992560741,0.0,0.2244124412536621
