Case,gate length,Theta,Phi,dt,combination,fidelity,total time,computing time
case1,2,0.3531424636374652,1.6209402481804005,3.56,"[1, 3]",0.996762341288597,7.12,0.08199882507324219
case2,1,0.2699533124019235,5.6477533047579245,6.0,[4],0.9990495315840242,6.0,0.008139610290527344
case3,18,1.248922085,3.015229127,2.57,"[3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 1, 4, 1, 2, 2, 0]",0.9999848039602229,46.26,0.0019464492797851562
