1,1.088976552,2.610436663,2.6,[-1],2.6,3371.224836
1,1.090328881,3.437446205,2.6,[-1],2.6,4085.179931
1,1.090936041,1.121749839,2.6,[-1],2.6,5066.22734
1,1.091913688,4.98804566,2.6,[-1],2.6,4107.327497
1,1.092903719,4.134260652,2.6,[-1],2.6,4635.33832
1,1.09315412,3.428869635,2.6,[-1],2.6,5734.746493
1,1.093742399,4.266590603,2.6,[-1],2.6,5206.139823
1,1.093911865,0.117360801,2.6,[-1],2.6,3261.338543
1,1.094266448,5.154183242,2.6,[-1],2.6,3421.426702
1,1.094703075,5.922259551,2.6,[-1],2.6,3080.321554
1,1.096041501,1.039251205,2.6,[-1],2.6,3216.40202
1,1.096834516,4.118373891,2.6,[-1],2.6,3887.885494
1,1.097179084,4.221977448,2.6,[-1],2.6,4453.939862
1,1.09756452,5.669272713,2.6,[-1],2.6,3276.308577
1,1.098262943,1.811725284,2.6,[-1],2.6,5621.808699
1,1.098817244,4.261226111,2.6,[-1],2.6,3859.351543
1,1.100780244,5.213486196,2.6,[-1],2.6,3866.233096
1,1.100832326,5.130711689,2.6,[-1],2.6,5239.886059
1,1.101941723,0.351405649,2.6,[-1],2.6,4112.572957
1,1.102540333,5.099998569,2.6,[-1],2.6,5823.611183
1,1.102736892,2.517649803,2.6,[-1],2.6,3810.241523
1,1.103518267,1.666048493,2.6,[-1],2.6,5456.924796
1,1.10385443,0.275008598,2.6,[-1],2.6,5819.083301
1,1.104064684,4.954225727,2.6,[-1],2.6,3494.190377
1,1.105085036,1.027222639,2.6,[-1],2.6,3230.259439
1,1.10602885,0.216640348,2.6,[-1],2.6,4180.616797
1,1.106765203,4.924059184,2.6,[-1],2.6,3287.711489
1,1.107453926,1.264794819,2.6,[-1],2.6,5311.529824
1,1.108327674,2.074531672,2.6,[-1],2.6,3337.470196
1,1.110047407,3.240025846,2.6,[-1],2.6,3563.635595
1,1.110395041,0.946163963,2.6,[-1],2.6,5449.50809
1,1.111478889,0.893548964,2.6,[-1],2.6,3314.879879
1,1.111519378,0.191986423,2.6,[-1],2.6,3349.245336
1,1.112359323,4.957770226,2.6,[-1],2.6,4811.710425
1,1.112538269,1.906147521,2.6,[-1],2.6,4214.097681
1,1.1126779,1.280120375,2.6,[-1],2.6,4935.561609
1,1.113533275,0.931549592,2.6,[-1],2.6,3330.84073
1,1.114257935,1.91823287,2.6,[-1],2.6,3309.008681
1,1.114538029,2.883172114,2.6,[-1],2.6,5530.062341
1,1.116883935,1.221110752,2.6,[-1],2.6,4005.398572
1,1.117068462,3.224864108,2.6,[-1],2.6,4933.452058
1,1.117711915,2.793128296,2.6,[-1],2.6,5235.158108
1,1.119347444,2.790536279,2.6,[-1],2.6,3305.616493
1,1.120290858,1.924234022,2.6,[-1],2.6,3985.591342
1,1.121020785,5.991027481,2.6,[-1],2.6,3288.812582
1,1.121372744,5.200049728,2.6,[-1],2.6,4008.329527
1,1.121581955,4.816808741,2.6,[-1],2.6,4049.531345
1,1.121776324,5.378461502,2.6,[-1],2.6,4907.500408
1,1.12179268,5.384144842,2.6,[-1],2.6,4026.406909
1,1.12184525,5.143598168,2.6,[-1],2.6,4004.942889
1,1.121850361,0.66202728,2.6,[-1],2.6,4078.483454
1,1.122274724,3.521304562,2.6,[-1],2.6,5579.732118
1,1.124467812,1.114258887,2.6,[-1],2.6,3584.154261
1,1.124568886,4.060282251,2.6,[-1],2.6,3409.30123
1,1.124680964,2.62971751,2.6,[-1],2.6,2839.37221
1,1.12568631,0.285064728,2.6,[-1],2.6,2945.83963
1,1.125714331,3.293362722,2.6,[-1],2.6,3394.390901
1,1.126613144,1.210903185,2.6,[-1],2.6,4980.303732
1,1.126955557,0.374642629,2.6,[-1],2.6,3533.582669
1,1.127876113,0.972375794,2.6,[-1],2.6,4443.400556
1,1.127978666,2.501990735,2.6,[-1],2.6,4995.07003
1,1.128328407,2.680709904,2.6,[-1],2.6,4636.783672
1,1.128714323,5.844670648,2.6,[-1],2.6,5134.883905
1,1.128739156,4.440049115,2.6,[-1],2.6,3779.179926
1,1.129249365,2.432792899,2.6,[-1],2.6,5295.862052
1,1.129637886,1.198774997,2.6,[-1],2.6,3614.817994
1,1.12978439,0.071466747,2.6,[-1],2.6,4951.074021
1,1.129797385,2.717590841,2.6,[-1],2.6,5322.958822
1,1.130086002,3.047383183,2.6,[-1],2.6,3404.185794
1,1.130136537,6.007741755,2.6,[-1],2.6,3803.077626
1,1.130995327,2.254280912,2.6,[-1],2.6,3935.763999
1,1.131853442,6.195143348,2.6,[-1],2.6,4060.336954
1,1.13223233,0.267592527,2.6,[-1],2.6,5303.442439
1,1.132342029,1.326603019,2.6,[-1],2.6,5057.32688
1,1.133197651,4.299265203,2.6,[-1],2.6,3425.014131
1,1.13323648,5.5416386,2.6,[-1],2.6,3804.683503
1,1.134122765,4.408650776,2.6,[-1],2.6,3834.692119
1,1.134135,4.316719061,2.6,[-1],2.6,4080.075301
1,1.13457081,5.550614811,2.6,[-1],2.6,3811.158888
1,1.135298706,5.229990647,2.6,[-1],2.6,4036.172101
1,1.135353607,1.803553082,2.6,[-1],2.6,5249.175349
1,1.135439931,4.884293447,2.6,[-1],2.6,3432.335976
1,1.135651697,4.223144179,2.6,[-1],2.6,5268.924316
1,1.135698886,0.642607241,2.6,[-1],2.6,3738.819706
1,1.135893513,0.123628488,2.6,[-1],2.6,3555.280218
1,1.136041132,1.22490515,2.6,[-1],2.6,3779.75764
1,1.136074949,0.684609026,2.6,[-1],2.6,3150.644546
1,1.137037967,2.046776313,2.6,[-1],2.6,3202.022242
1,1.137272864,0.938184219,2.6,[-1],2.6,3846.262184
1,1.137331897,5.23038215,2.6,[-1],2.6,4091.0724
1,1.137482696,2.71981671,2.6,[-1],2.6,4817.054556
1,1.138136876,3.10403387,2.6,[-1],2.6,3450.638233
1,1.138575479,2.35896217,2.6,[-1],2.6,3204.136799
1,1.139229489,4.621354694,2.6,[-1],2.6,3663.554685
1,1.139958893,3.299655709,2.6,[-1],2.6,4060.016555
1,1.140086913,1.156438159,2.6,[-1],2.6,5250.9416
1,1.140154666,3.665846637,2.6,[-1],2.6,4950.407019
1,1.140235899,3.29034544,2.6,[-1],2.6,5682.676587
1,1.140291855,3.642945453,2.6,[-1],2.6,3459.075086
1,1.141411223,3.92729376,2.6,[-1],2.6,3797.814606
1,1.141620035,4.116089919,2.6,[-1],2.6,3752.640838
1,1.14196161,1.293666143,2.6,[-1],2.6,3103.847093
1,1.142244604,2.458548636,2.6,[-1],2.6,3146.696853
1,1.142526778,3.419881798,2.6,[-1],2.6,3143.843338
1,1.143473385,5.141274609,2.6,[-1],2.6,3517.008198
1,1.143922653,4.730723202,2.6,[-1],2.6,3965.815123
1,1.144117126,1.230436922,2.6,[-1],2.6,4828.836446
1,1.144613698,0.784275733,2.6,[-1],2.6,3114.9247
1,1.144996763,4.708531455,2.6,[-1],2.6,3967.623993
1,1.145332642,3.163522903,2.6,[-1],2.6,3954.846752
1,1.148930029,3.643382172,2.6,[-1],2.6,3600.643985
1,1.149027183,1.246643448,2.6,[-1],2.6,3713.004077
1,1.149249439,4.404014194,2.6,[-1],2.6,3305.614542
1,1.150212088,1.589555577,2.6,[-1],2.6,3874.371521
1,1.150367763,3.464064259,2.6,[-1],2.6,5262.718205
1,1.150453673,4.229116011,2.6,[-1],2.6,3135.953562
1,1.150688995,2.099698027,2.6,[-1],2.6,5234.08323
1,1.150791329,5.618307923,2.6,[-1],2.6,5092.447341
1,1.151017057,5.614816428,2.6,[-1],2.6,5266.398878
1,1.151188713,5.760526807,2.6,[-1],2.6,3737.134669
1,1.152663943,4.979175701,2.6,[-1],2.6,3783.716765
1,1.153371652,3.578347351,2.6,[-1],2.6,4300.542929
1,1.154316885,0.114023123,2.6,[-1],2.6,4589.797696
1,1.154625778,0.484567696,2.6,[-1],2.6,3824.541875
1,1.154818864,4.338034342,2.6,[-1],2.6,5102.665533
1,1.154865041,4.052542655,2.6,[-1],2.6,3833.316504
1,1.155112213,3.758619872,2.6,[-1],2.6,4599.226744
1,1.155120584,2.255569069,2.6,[-1],2.6,3153.615477
1,1.155278367,0.694044732,2.6,[-1],2.6,3154.679929
1,1.155304885,4.904262018,2.6,[-1],2.6,3811.218692
1,1.155563254,0.096931842,2.6,[-1],2.6,3130.874845
1,1.155584497,2.208616044,2.6,[-1],2.6,3992.649522
1,1.156164195,1.489524267,2.6,[-1],2.6,5284.633547
1,1.156766256,5.396068379,2.6,[-1],2.6,5277.79048
1,1.157056546,4.308709551,2.6,[-1],2.6,3176.277462
1,1.157283125,2.529868715,2.6,[-1],2.6,3843.431949
1,1.157326737,4.305993124,2.6,[-1],2.6,3368.058493
1,1.157786822,3.029177216,2.6,[-1],2.6,3119.110459
1,1.158145936,5.714080901,2.6,[-1],2.6,5113.369535
1,1.158403008,5.482140841,2.6,[-1],2.6,3169.866825
1,1.15856036,0.376875286,2.6,[-1],2.6,3201.217472
1,1.159076027,5.251036214,2.6,[-1],2.6,3337.600028
1,1.159150991,1.907640609,2.6,[-1],2.6,3221.408496
1,1.159341628,5.08476366,2.6,[-1],2.6,3216.075799
1,1.160238789,0.161042886,2.6,[-1],2.6,4572.556615
1,1.160782894,1.786590945,2.6,[-1],2.6,4060.940235
1,1.160963866,2.450952756,2.6,[-1],2.6,3241.439211
1,1.161019941,2.725572257,2.6,[-1],2.6,5364.772402
1,1.161366765,3.313480762,2.6,[-1],2.6,5288.03202
1,1.162018988,1.804430821,2.6,[-1],2.6,3897.83433
1,1.162158654,0.770164971,2.6,[-1],2.6,4027.682123
1,1.162371785,2.286185867,2.6,[-1],2.6,3824.016852
1,1.163186867,3.308727275,2.6,[-1],2.6,4025.094923
1,1.163637116,2.487143582,2.6,[-1],2.6,5373.207909
1,1.163748873,3.491273915,2.6,[-1],2.6,3221.14707
1,1.163997355,4.534549227,2.6,[-1],2.6,4646.023347
1,1.164248272,3.613666126,2.6,[-1],2.6,5401.790163
1,1.16439887,4.008776838,2.6,[-1],2.6,4629.380308
1,1.164453961,0.259550523,2.6,[-1],2.6,4017.622945
1,1.164519041,1.22952944,2.6,[-1],2.6,3807.692856
1,1.165087656,6.107006752,2.6,[-1],2.6,5311.108897
1,1.165681812,1.286841788,2.6,[-1],2.6,3880.258862
1,1.16604411,3.668801384,2.6,[-1],2.6,4692.41736
1,1.166074217,5.615080501,2.6,[-1],2.6,3350.255758
1,1.166322999,4.34147035,2.6,[-1],2.6,3602.922077
1,1.166447484,1.348632643,2.6,[-1],2.6,3169.515053
1,1.167276978,2.85566293,2.6,[-1],2.6,3052.156505
1,1.167753502,3.412842224,2.6,[-1],2.6,3858.939305
1,1.168524532,0.220580868,2.6,[-1],2.6,4453.769805
1,1.169041554,1.070729733,2.6,[-1],2.6,5141.027198
1,1.170073919,4.496489758,2.6,[-1],2.6,3755.10666
1,1.170204089,3.461484679,2.6,[-1],2.6,4576.2722
1,1.170713705,0.138787852,2.6,[-1],2.6,3370.211901
1,1.170800365,4.968061476,2.6,[-1],2.6,3675.188343
1,1.171201396,3.8593135,2.6,[-1],2.6,5064.546033
1,1.17134981,1.797121664,2.6,[-1],2.6,5191.054543
1,1.17211292,3.365045836,2.6,[-1],2.6,3325.263961
1,1.172639324,4.132817925,2.6,[-1],2.6,3155.938739
1,1.173026572,0.922873161,2.6,[-1],2.6,3386.7502
1,1.174497263,5.461183516,2.6,[-1],2.6,3103.782943
1,1.174511261,5.441448905,2.6,[-1],2.6,3720.728233
1,1.174766666,5.762646109,2.6,[-1],2.6,3150.141859
1,1.174897596,6.210173307,2.6,[-1],2.6,3293.705257
1,1.17506829,3.325243425,2.6,[-1],2.6,3251.141996
1,1.175191223,6.218484414,2.6,[-1],2.6,5217.671699
1,1.175775113,0.140527915,2.6,[-1],2.6,3932.789491
1,1.175984022,3.921893518,2.6,[-1],2.6,5195.071781
1,1.176087294,2.597197752,2.6,[-1],2.6,4004.326385
1,1.176097819,0.705294435,2.6,[-1],2.6,3082.543348
1,1.176804229,3.050607616,2.6,[-1],2.6,3977.508343
1,1.177023084,0.321089204,2.6,[-1],2.6,3971.896439
1,1.177252564,0.311625228,2.6,[-1],2.6,3155.607195
1,1.177596739,1.751212809,2.6,[-1],2.6,4146.185693
1,1.178159734,3.53212974,2.6,[-1],2.6,3145.452559
1,1.178461627,3.386679505,2.6,[-1],2.6,3140.747145
1,1.178639564,4.28523735,2.6,[-1],2.6,5144.028675
1,1.1786509,2.99103831,2.6,[-1],2.6,3332.857083
1,1.179700642,5.849690608,2.6,[-1],2.6,4065.318966
1,1.179889551,3.902211294,2.6,[-1],2.6,5170.87804
1,1.180851207,6.153695267,2.6,[-1],2.6,4155.454766
1,1.181663912,2.110298007,2.6,[-1],2.6,3957.361243
1,1.18178609,2.914666597,2.6,[-1],2.6,5096.30512
1,1.182082734,6.20024705,2.6,[-1],2.6,3991.641567
1,1.182243221,2.313743064,2.6,[-1],2.6,3693.177469
1,1.182324821,5.509581308,2.6,[-1],2.6,3732.408559
1,1.182342848,0.786653426,2.6,[-1],2.6,5218.651704
1,1.182411225,4.041899842,2.6,[-1],2.6,5258.843887
1,1.182450025,2.626918622,2.6,[-1],2.6,3751.527661
1,1.182707343,1.656496745,2.6,[-1],2.6,3559.412887
1,1.182752459,2.954141987,2.6,[-1],2.6,5369.633967
1,1.182906573,3.931382825,2.6,[-1],2.6,3075.114779
1,1.183802117,2.397217863,2.6,[-1],2.6,3760.29287
1,1.183833844,2.343616162,2.6,[-1],2.6,3121.634377
1,1.184076743,5.684716376,2.6,[-1],2.6,3138.564671
1,1.18407858,0.437717167,2.6,[-1],2.6,5015.93225
1,1.184213409,5.733244305,2.6,[-1],2.6,3734.615864
1,1.18447602,0.489716267,2.6,[-1],2.6,3944.976903
1,1.184518376,2.038791982,2.6,[-1],2.6,3729.185164
1,1.184673972,2.785551042,2.6,[-1],2.6,3298.200759
1,1.185115678,2.604842907,2.6,[-1],2.6,5202.510775
1,1.185205292,2.935178659,2.6,[-1],2.6,3292.737971
1,1.186566628,4.253515882,2.6,[-1],2.6,3256.319369
1,1.186623252,4.850002224,2.6,[-1],2.6,4029.443926
1,1.186816963,4.753389331,2.6,[-1],2.6,5737.18528
1,1.187845854,6.029804515,2.6,[-1],2.6,3974.38894
1,1.187995406,0.58199811,2.6,[-1],2.6,3372.550351
1,1.18864323,4.026107326,2.6,[-1],2.6,4727.781286
1,1.188654569,0.366950212,2.6,[-1],2.6,3712.669806
1,1.188812879,4.221265333,2.6,[-1],2.6,5481.099129
1,1.188908167,5.041707826,2.6,[-1],2.6,5166.095268
1,1.189034176,5.415673269,2.6,[-1],2.6,3823.53908
1,1.189145319,5.04151543,2.6,[-1],2.6,3313.970906
1,1.189800355,3.273580755,2.6,[-1],2.6,4060.56713
1,1.190220581,2.703025225,2.6,[-1],2.6,4138.789324
1,1.190761234,1.62165771,2.6,[-1],2.6,5674.009752
1,1.190851979,4.610593119,2.6,[-1],2.6,5609.499244
1,1.190855806,1.25104271,2.6,[-1],2.6,5260.745209
1,1.191041263,2.01871055,2.6,[-1],2.6,3269.038368
1,1.191091446,5.579974201,2.6,[-1],2.6,3780.471823
1,1.19206936,4.074464125,2.6,[-1],2.6,3192.185151
1,1.192370194,0.298852334,2.6,[-1],2.6,5238.640496
1,1.192513198,4.073945347,2.6,[-1],2.6,3811.142332
1,1.192680089,4.728909707,2.6,[-1],2.6,4955.975214
1,1.193116498,0.7265976,2.6,[-1],2.6,5205.354358
1,1.193614896,0.119843472,2.6,[-1],2.6,4893.627916
1,1.193726489,1.01895082,2.6,[-1],2.6,3814.716321
1,1.193775993,1.810129279,2.6,[-1],2.6,3224.690902
1,1.193859528,3.518233216,2.6,[-1],2.6,4095.857346
1,1.196073028,3.777866043,2.6,[-1],2.6,5170.797382
1,1.196441975,1.197515983,2.6,[-1],2.6,3902.531192
1,1.196457921,0.962517875,2.6,[-1],2.6,3857.223223
1,1.19697674,5.470381137,2.6,[-1],2.6,5306.164681
1,1.197415713,4.277740712,2.6,[-1],2.6,3996.653797
1,1.198273757,1.731948265,2.6,[-1],2.6,3779.676852
1,1.19882753,4.039979679,2.6,[-1],2.6,4772.326458
1,1.198855477,6.269942832,2.6,[-1],2.6,5036.239879
1,1.199164859,6.220302948,2.6,[-1],2.6,3750.547243
1,1.199175291,2.213709918,2.6,[-1],2.6,3767.874395
1,1.199942629,2.203418638,2.6,[-1],2.6,5126.495466
1,1.200032242,0.313421445,2.6,[-1],2.6,3881.948728
1,1.200262849,5.003113366,2.6,[-1],2.6,4115.231218
1,1.200272006,4.803590552,2.6,[-1],2.6,3787.050921
1,1.200503687,4.022819095,2.6,[-1],2.6,4114.268762
1,1.200542359,5.767201731,2.6,[-1],2.6,5476.010648
1,1.200911603,5.346855877,2.6,[-1],2.6,5006.313626
1,1.202149591,0.117850452,2.6,[-1],2.6,3242.330436
1,1.202267596,3.871615047,2.6,[-1],2.6,3227.853343
1,1.202762949,0.286328117,2.6,[-1],2.6,5422.070537
1,1.203030759,5.306425908,2.6,[-1],2.6,5456.513365
1,1.203242041,3.08616792,2.6,[-1],2.6,3829.837427
1,1.203259564,0.36437027,2.6,[-1],2.6,4226.530998
1,1.203363735,6.136364558,2.6,[-1],2.6,3142.592213
1,1.203365909,1.304659661,2.6,[-1],2.6,4000.083468
1,1.203648642,1.360859889,2.6,[-1],2.6,3988.135519
1,1.203715543,2.474233601,2.6,[-1],2.6,3926.684925
1,1.203845211,5.029814547,2.6,[-1],2.6,4807.268308
1,1.203961577,3.955989591,2.6,[-1],2.6,3533.349038
1,1.204003919,1.211012462,2.6,[-1],2.6,3832.982853
1,1.204058288,0.095029808,2.6,[-1],2.6,5526.029374
1,1.20417853,0.086270065,2.6,[-1],2.6,3947.620145
1,1.204203728,2.214278237,2.6,[-1],2.6,4030.720808
1,1.205024153,1.662945626,2.6,[-1],2.6,3945.984609
1,1.205163668,5.898985514,2.6,[-1],2.6,3580.176342
1,1.205582302,4.296866439,2.6,[-1],2.6,3377.160037
1,1.20588656,5.947384642,2.6,[-1],2.6,4266.708175
1,1.205887265,3.740902908,2.6,[-1],2.6,3907.121594
1,1.206709579,4.882259902,2.6,[-1],2.6,3276.577335
1,1.20675291,5.620093628,2.6,[-1],2.6,4044.74025
1,1.206776155,2.901567496,2.6,[-1],2.6,3364.972198
1,1.207604333,3.34592916,2.6,[-1],2.6,3988.41517
1,1.208177583,1.233483431,2.6,[-1],2.6,4885.781685
1,1.209699827,2.148129775,2.6,[-1],2.6,3897.980393
1,1.210347419,5.141423005,2.6,[-1],2.6,4908.241839
1,1.210416207,3.211227233,2.6,[-1],2.6,3927.489145
1,1.210500483,4.631925104,2.6,[-1],2.6,5073.072124
1,1.211176527,2.274602423,2.6,[-1],2.6,4762.221124
1,1.211264207,1.940580421,2.6,[-1],2.6,3338.400059
1,1.211644893,3.457647624,2.6,[-1],2.6,3971.121184
1,1.211739378,3.314923702,2.6,[-1],2.6,3913.112092
1,1.211884736,3.659767901,2.6,[-1],2.6,4162.536697
1,1.212250898,3.576612789,2.6,[-1],2.6,5555.45026
1,1.212851269,0.056980779,2.6,[-1],2.6,3971.128414
1,1.212892052,2.367949083,2.6,[-1],2.6,5504.191114
1,1.213461304,2.513047353,2.6,[-1],2.6,4002.155857
1,1.213512248,5.383623047,2.6,[-1],2.6,4051.901516
1,1.213673103,3.270611406,2.6,[-1],2.6,5504.3587
1,1.21399143,4.291598959,2.6,[-1],2.6,4042.708906
1,1.214026702,0.780186972,2.6,[-1],2.6,3949.98533
1,1.214305554,4.336268446,2.6,[-1],2.6,4129.106386
1,1.21433588,5.23118474,2.6,[-1],2.6,4823.649945
1,1.214701565,0.946110626,2.6,[-1],2.6,3981.730605
1,1.214835202,4.998581385,2.6,[-1],2.6,3968.223491
1,1.214882069,5.869450058,2.6,[-1],2.6,5772.525457
1,1.215007528,0.699109066,2.6,[-1],2.6,3927.343983
1,1.215040429,3.649994448,2.6,[-1],2.6,3795.696372
1,1.215337841,4.01847802,2.6,[-1],2.6,3962.030585
1,1.215367767,4.765287554,2.6,[-1],2.6,3880.791799
1,1.215614741,0.195493672,2.6,[-1],2.6,3866.720406
1,1.21594724,4.032672187,2.6,[-1],2.6,4838.36659
1,1.21829295,0.380729396,2.6,[-1],2.6,3435.185849
1,1.220431973,2.95619328,2.6,[-1],2.6,5428.90961
1,1.22178089,1.076865945,2.6,[-1],2.6,4770.286489
1,1.222786901,2.085419662,2.6,[-1],2.6,3904.523022
1,1.223337662,0.406826698,2.6,[-1],2.6,3225.901506
1,1.224144053,4.520376105,2.6,[-1],2.6,5555.315307
1,1.226110641,5.048970858,2.6,[-1],2.6,3917.871328
1,1.226627823,5.081080855,2.6,[-1],2.6,3301.474975
1,1.228386954,4.927047189,2.6,[-1],2.6,3910.476228
1,1.229653172,1.379162379,2.6,[-1],2.6,3987.821424
1,1.229670357,3.652333976,2.6,[-1],2.6,3018.09546
1,1.231326888,0.209718578,2.6,[-1],2.6,4139.619277
1,1.231347507,4.925236241,2.6,[-1],2.6,3616.72626
1,1.232411817,5.03309921,2.6,[-1],2.6,3251.126019
1,1.233043493,3.490657778,2.6,[-1],2.6,3228.696623
1,1.233335237,3.473932448,2.6,[-1],2.6,4107.753113
1,1.234937348,1.962555557,2.6,[-1],2.6,5360.456254
1,1.236276606,0.542988081,2.6,[-1],2.6,5121.154689
1,1.237825742,0.426836408,2.6,[-1],2.6,3756.440893
1,1.238316331,1.983755865,2.6,[-1],2.6,5260.936229
1,1.239045518,3.64821105,2.6,[-1],2.6,4563.948695
1,1.23935566,3.393252401,2.6,[-1],2.6,3926.051566
1,1.244117958,5.216019345,2.6,[-1],2.6,3760.031325
1,1.245226761,0.295319846,2.6,[-1],2.6,3760.570238
1,1.247126823,4.931313479,2.6,[-1],2.6,3800.496939
1,1.247768292,5.280142062,2.6,[-1],2.6,5270.109302
1,1.248058775,0.214956074,2.6,[-1],2.6,5273.008926
1,1.249380881,1.774266304,2.6,[-1],2.6,4066.353238
1,1.250871335,0.241262792,2.6,[-1],2.6,3170.192805
1,1.251488166,2.849170156,2.6,[-1],2.6,3768.615499
1,1.252395113,5.103961085,2.6,[-1],2.6,3783.528215
1,1.253413449,5.220849809,2.6,[-1],2.6,3799.142962
1,1.25715787,3.656444159,2.6,[-1],2.6,3171.981148
1,1.259203704,1.933943239,2.6,[-1],2.6,3201.45938
1,1.260354846,0.205574984,2.6,[-1],2.6,5288.073196
1,1.262957946,3.470036259,2.6,[-1],2.6,3212.408577
1,1.264363293,1.806904757,2.6,[-1],2.6,5447.146628
1,1.265093798,1.850590654,2.6,[-1],2.6,3976.761573
1,1.265152088,3.713439858,2.6,[-1],2.6,2953.021601
1,1.266094546,3.692743633,2.6,[-1],2.6,3618.204484
1,1.26640885,3.479333769,2.6,[-1],2.6,5474.458798
1,1.28175721,3.554932634,2.6,[-1],2.6,5740.89387
1,1.281964976,0.589694919,2.6,[-1],2.6,3022.753977
1,1.283498491,5.296974929,2.6,[-1],2.6,3558.727884
1,1.285172954,0.519312118,2.6,[-1],2.6,3011.271945
1,1.2878361,2.122180917,2.6,[-1],2.6,3174.745939
1,1.288977239,3.554848526,2.6,[-1],2.6,5084.625201
1,1.29191933,0.309450381,2.6,[-1],2.6,5297.544943
1,1.292100118,3.358923316,2.6,[-1],2.6,3165.054735
1,1.292341642,3.443193855,2.6,[-1],2.6,3755.793664
1,1.292379266,3.398830357,2.6,[-1],2.6,5130.392445
1,1.294842823,0.508962878,2.6,[-1],2.6,3739.397463
1,1.295027489,3.355651707,2.6,[-1],2.6,3196.91368
1,1.295602347,5.238781759,2.6,[-1],2.6,3794.189451
