Case,gate length,Theta,Phi,Omega,dt,combination,total time,computing time
case133,26,2.39267389326099,1.2205231803269663,2.0371267853695345,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 4]",67.60000000000001,31.044143438339233
case134,0,0.1395622786340645,2.555439049140674,1.4515345515472642,2.6,[],0.0,0.0019571781158447266
case135,1,1.7982496779123602,2.0854385679855794,5.24091856210327,2.6,[-1],2.6,2717.451828479767
case136,26,2.243471379489609,4.490517022383922,0.7132969820435697,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 3, 3, 1]",67.60000000000001,82.95633125305176
case137,1,1.7393742036807383,6.147883955427829,1.0256050998599362,2.6,[-1],2.6,2953.2757432460785
case138,1,1.756647124049321,2.39666417982169,1.0601029554051349,2.6,[-1],2.6,2806.632247209549
case139,1,2.0682279458004627,3.648329907471681,1.2329334372406935,2.6,[-1],2.6,2642.8305180072784
case140,1,1.1315290423996713,0.276770903523889,5.574444855399983,2.6,[-1],2.6,2783.3931221961975
case141,27,2.538367755645993,5.043020793240564,4.697090218027047,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1]",70.2,16.300187587738037
case142,26,2.0864705814022932,1.3733308652615392,3.6835824491540077,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 2, 2, 4, 4, 3]",67.60000000000001,565.0176889896393
case143,1,1.2116031946162307,2.775813911419442,3.746147011326411,2.6,[-1],2.6,2645.1344876289368
case144,33,2.7063547352826416,1.3319373849299578,3.9599990077009606,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 1, 0, 3, 0, 2]",85.8,780.7747645378113
case145,26,2.255791705000096,2.6210219338454914,3.033558561180649,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 4, 0]",67.60000000000001,62.404404163360596
