Case,gate length,Theta,Phi,dt,combination,total time,computing time
case1,1,1.8353292789934548,1.3330801710907036,2.6,[-1],2.6,29496.35548019409
case2,1,1.6336552042804122,3.4448962703096306,2.6,[-1],2.6,30150.53249812126
case3,27,2.062380067014923,5.881220807268144,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 2, 2, 1, 2, 1, 0]",70.2,4448.623381137848
case4,1,1.7068023846408913,4.284361340856494,2.6,[-1],2.6,33827.401941776276
case5,18,1.5978824389439585,2.6021581558787923,2.6,"[3, 3, 2, 2, 4, 4, 1, 3, 2, 2, 2, 2, 4, 4, 1, 1, 3, 3]",46.800000000000004,100.6428005695343
case6,26,1.878277454873673,2.4574962542214185,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 4, 2, 2, 1, 4, 1, 1]",67.60000000000001,18602.29838347435
case7,18,1.7970598152569017,4.042152957562156,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2]",46.800000000000004,12.33912205696106
case8,26,1.9603196682186534,3.201835152129893,2.6,"[3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 1, 4, 0, 1, 1, 0]",67.60000000000001,6343.532334089279
case9,1,1.8653462964357717,0.25534861298296285,2.6,[-1],2.6,32903.54437541962
case10,1,1.7044420295464457,5.076402313472389,2.6,[-1],2.6,28213.92031955719
case11,27,2.041207707767834,3.448156740238595,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 0, 4, 0, 1, 1, 3]",70.2,6301.986521482468
case12,1,1.6931441242280958,1.1663574274569148,2.6,[-1],2.6,34940.02411222458
case13,26,1.9505833245253321,2.4530618302095504,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 2, 1, 2, 0, 3, 0]",67.60000000000001,6663.347985267639
