Case,gate length,Theta,Phi,dt,combination,total time,computing time
case1,26,1.9817089240920323,5.515518429562152,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 1, 2, 2, 0, 3, 1]",67.60000000000001,3885.074424982071
case2,1,1.8404974034679782,5.807142100312758,2.6,[-1],2.6,30692.186041116714
case3,1,1.8420802826461409,1.971681365166246,2.6,[-1],2.6,30325.176307439804
case4,27,1.9729746391307659,3.49662752038536,2.6,"[3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 0, 3, 2, 2, 0, 4]",70.2,23169.216883659363
case5,27,2.0675802609051943,3.273963088981678,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 3, 4, 1, 0, 3]",70.2,4207.8299062252045
case6,18,1.7650499687902508,3.8482980986773816,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2]",46.800000000000004,12.521320581436157
case7,1,1.6150611274867133,2.857005968294625,2.6,[-1],2.6,30154.40725851059
case8,18,1.6376073564549938,5.548604341951333,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 2, 4]",46.800000000000004,17.0458345413208
case9,26,1.9556492444642912,0.5984359051456404,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 3, 4, 0, 1, 3, 3]",67.60000000000001,6873.745065689087
case10,18,1.670091414181641,0.5679284735411035,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1]",46.800000000000004,16.124025344848633
case11,1,1.9612214845700062,3.4657996236073867,2.6,[-1],2.6,32693.99595594406
case12,26,1.916212363417498,3.6536843087497646,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 0, 3, 3, 4, 3, 3]",67.60000000000001,9450.34049654007
case13,1,1.6461658917231894,4.308839345081645,2.6,[-1],2.6,29965.50605249405
case14,18,1.8258133888834378,3.896186331575356,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2]",46.800000000000004,12.069179058074951
case15,18,1.6093811621154601,6.2037240701119005,2.6,"[4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 1, 1]",46.800000000000004,27.24128770828247
case16,1,1.783633806724244,0.3978361054907219,2.6,[-1],2.6,29076.836463212967
case17,26,2.00349417607866,2.4128833486449177,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 2, 1, 0, 2, 2]",67.60000000000001,3652.12615776062
case18,1,1.7850054248417753,1.1412130501050544,2.6,[-1],2.6,30187.305027723312
case19,1,1.7366406400387011,2.5999004654574014,2.6,[-1],2.6,29825.39437866211
case20,1,1.7049585439996646,5.790908050456488,2.6,[-1],2.6,33663.09056854248
case21,1,1.778199921458729,3.3297725686154123,2.6,[-1],2.6,32537.629114627838
case22,26,1.8954761296752998,3.6776842169620436,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 1, 1, 3, 0, 2, 4, 4]",67.60000000000001,20965.926506757736
case23,26,1.9085913394497938,0.7690640653085863,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 2, 2, 2, 3, 0, 0, 0]",67.60000000000001,17539.91629743576
case24,18,1.6104875537726455,4.62964990692357,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 4, 4]",46.800000000000004,26.119678020477295
case25,1,1.74711670815447,3.332557353488054,2.6,[-1],2.6,27900.25476861
