Case,gate length,Theta,Phi,dt,combination,total time,computing time
case1,27,2.05409187156147,3.563733180008033,2.6,"[3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 0, 1, 0, 4, 0]",70.2,7601.472260951996
case2,26,1.9870874075269305,3.1595846182361953,2.6,"[3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 3, 1, 2, 1, 3]",67.60000000000001,3888.544164419174
case3,19,1.661809492554297,4.847962082662115,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 4, 2]",49.4,32.336657762527466
case4,1,1.6876830340184095,4.968083989248712,2.6,[-1],2.6,29532.967625141144
case5,18,1.8132162816899404,3.2007572693644217,2.6,"[3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2]",46.800000000000004,12.006783246994019
case6,18,1.6764660589869027,6.201487869011144,2.6,"[4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1]",46.800000000000004,13.706557512283325
case7,18,1.684503013844847,3.0882180070681025,2.6,"[3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2]",46.800000000000004,12.242145776748657
case8,18,1.8362056647661793,2.3674973918932505,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3]",46.800000000000004,12.393031358718872
case9,1,1.8252291727965153,4.193435463757973,2.6,[-1],2.6,28919.955406427383
case10,1,1.913348725751794,2.0113631121157463,2.6,[-1],2.6,29184.580682516098
case11,26,1.9138743413453698,1.3062122484216288,2.6,"[1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 4, 1, 1, 1, 3, 2]",67.60000000000001,22672.379475831985
case12,1,1.8913105096815814,1.8957659986893856,2.6,[-1],2.6,27411.169342041016
case13,27,2.0564052459596014,3.2606306709565422,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 1, 1, 4, 4, 0, 2]",70.2,6805.855186700821
case14,1,1.7803537840321433,1.762115920336034,2.6,[-1],2.6,31003.620886802673
case15,18,1.6476918195738315,1.4338877663069916,2.6,"[1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 1]",46.800000000000004,19.102140188217163
case16,1,1.6732092675633465,0.28507674368129354,2.6,[-1],2.6,29466.29516673088
case17,1,1.8793577363870488,1.4030751461277937,2.6,[-1],2.6,35162.08810663223
case18,1,1.6163240335433637,5.968798947465028,2.6,[-1],2.6,28601.53835296631
case19,26,1.9214696846211645,4.769527959121771,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 4, 1, 0, 1, 3, 3, 2]",67.60000000000001,18648.857073783875
case20,18,1.593449472203065,2.2556956500165577,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 0, 3]",46.800000000000004,27.539303064346313
case21,26,1.9583684170434283,2.444716186113978,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 3, 1, 4, 0, 2]",67.60000000000001,7165.71257853508
case22,26,1.9164186831808707,3.9680956319784535,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 0, 4, 1, 3, 3, 1]",67.60000000000001,8356.49614071846
case23,18,1.7926119966014855,4.621998776413461,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4]",46.800000000000004,12.65839433670044
case24,1,1.8433918306973323,5.671913839718808,2.6,[-1],2.6,31367.746769428253
case25,27,1.9518738424236661,4.998790684868569,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 4, 4, 1, 1, 2, 3, 2]",70.2,32017.355424642563
case26,26,1.887987565779965,3.0824503500700424,2.6,"[3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 3, 2, 1, 1, 3]",67.60000000000001,21231.75187420845
case27,1,1.7709091641837318,4.3741956314503705,2.6,[-1],2.6,31756.411750793457
case28,18,1.7552002349073514,2.2367039300289617,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3]",46.800000000000004,12.71388053894043
case29,1,1.7971245273517293,5.037054208640986,2.6,[-1],2.6,31915.835133314133
case30,1,1.7220908884078465,0.45759194776248674,2.6,[-1],2.6,28458.207206249237
case31,18,1.623831886591417,1.440137580648252,2.6,"[1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 3, 3]",46.800000000000004,19.092041969299316
case32,18,1.762563116230034,0.08933612318414558,2.6,"[4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1]",46.800000000000004,11.831608772277832
case33,1,1.811310410881031,1.0020246577566438,2.6,[-1],2.6,29165.462636470795
case34,26,1.9452877979080763,1.3896478947563546,2.6,"[1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 4, 4, 0, 0, 3, 2]",67.60000000000001,6337.952577829361
case35,26,2.0184180980884308,0.5248231408181171,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 0, 4, 2, 1, 2]",67.60000000000001,3355.286306142807
case36,26,1.9215487241606182,2.5182229278838455,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 2, 2, 4, 4, 3, 1]",67.60000000000001,9922.191018104553
case37,1,1.814230666200406,1.8343716695853547,2.6,[-1],2.6,27239.014022111893
case38,26,1.8948630929132755,3.856904911516417,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 1, 0, 0, 1, 3, 1, 4]",67.60000000000001,18802.4345099926
case39,26,1.9133929962609273,2.897670630521193,2.6,"[3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 1, 0, 3, 2, 3, 4]",67.60000000000001,21572.50679063797
case40,1,1.7427955826965786,4.996239252281302,2.6,[-1],2.6,26435.6299264431
case41,18,1.5905932993370633,1.0289708965903142,2.6,"[1, 1, 3, 3, 2, 2, 4, 1, 3, 3, 3, 3, 2, 2, 4, 4, 1, 1]",46.800000000000004,93.88332438468933
case42,1,1.7373255063140944,5.784804563538112,2.6,[-1],2.6,30612.75211262703
case43,18,1.810736350219402,5.3875905300482225,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4]",46.800000000000004,12.012034893035889
case44,18,1.7024128171074533,4.608135236714039,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4]",46.800000000000004,12.338163614273071
case45,1,1.786593793894133,2.1335204593903696,2.6,[-1],2.6,27014.82653260231
case46,26,2.031937626531463,3.6513883730496905,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 3, 2, 2, 2, 3]",67.60000000000001,3150.0063683986664
case47,18,1.6855667118065907,2.888352403140737,2.6,"[3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2]",46.800000000000004,23.247549533843994
case48,26,2.0130723230042586,3.9916572322593624,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 4, 0, 3, 4, 4]",67.60000000000001,3214.886271238327
case49,27,2.0612913939898703,5.119046007865982,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 0, 4, 2, 1, 1]",70.2,7415.445006608963
case50,26,1.9645872038292804,3.819378567810175,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 4, 2, 3, 4, 4]",67.60000000000001,6293.325578927994
case51,26,1.9753260186455228,3.747592292954164,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 0, 1, 0, 2, 4, 4]",67.60000000000001,5300.104040384293
case52,19,1.8330758440958659,4.808640296597735,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4]",49.4,12.837777853012085
case53,1,1.7119972668005214,1.836260271007647,2.6,[-1],2.6,27746.06666994095
case54,26,1.8796056108184753,2.4470803923929405,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 3, 4, 4, 1, 1]",67.60000000000001,19301.139780044556
