Case,gate length,Theta,Phi,dt,combination,total time,computing time
case1,33,2.8024956730163395,3.7064967389115853,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 0, 1, 3]",85.8,228.36268067359924
case2,26,2.2325136568623085,2.6884124722832645,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 1, 1]",67.60000000000001,111.02086114883423
case3,0,0.16778272929663543,1.3261427717810836,2.6,[],0.0,0.00038552284240722656
case4,3,0.3894766893248526,5.254788687150345,2.6,"[2, 2, 4]",7.800000000000001,0.2032299041748047
case5,26,2.4750883993269497,3.8104934844573792,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2]",67.60000000000001,14.184736251831055
case6,3,0.3613167363715102,3.062552868811496,2.6,"[3, 3, 2]",7.800000000000001,1.0150506496429443
case7,1,1.9794650640962337,5.654489788001562,2.6,[-1],2.6,2690.1537857055664
case8,1,1.087831718688703,3.4003956215865827,2.6,[-1],2.6,2603.7210862636566
case9,3,0.4198546778187113,1.9576784288661138,2.6,"[1, 1, 3]",7.800000000000001,0.2635824680328369
case10,18,1.5745863451621955,3.81967916068656,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 3, 4]",46.800000000000004,22.223243951797485
case11,3,0.3734388122339651,2.2220206972338827,2.6,"[1, 3, 3]",7.800000000000001,0.1853175163269043
case12,27,2.193206793459172,1.9415448523123826,2.6,"[1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 4, 3, 2, 2]",70.2,374.19138622283936
case13,26,2.5829194507014064,6.101437902561878,2.6,"[4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1]",67.60000000000001,14.10302186012268
case14,10,0.6765665558886731,1.148570188899229,2.6,"[1, 1, 3, 3, 2, 2, 2, 1, 0, 3]",26.0,31.752537727355957
case15,33,2.8757170907220413,5.31024591875464,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 3, 0, 2]",85.8,119.24701762199402
case16,10,0.7177543818254336,0.2782473376318827,2.6,"[4, 1, 1, 3, 3, 2, 2, 4, 0, 3]",26.0,21.118653059005737
case17,1,1.131590570254115,5.409774923734241,2.6,[-1],2.6,2447.7343697547913
case18,1,1.7932639330243418,0.3242093370990996,2.6,[-1],2.6,2598.7760260105133
case19,33,2.7108009006219835,2.4825051721374867,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 2, 1, 4, 4, 1]",85.8,781.7104201316833
case20,26,2.303991687852526,5.54202940432223,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 2]",67.60000000000001,44.10551476478577
case21,33,2.783078489230856,1.1839822808208353,2.6,"[1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 2, 2, 4, 3]",85.8,397.78880286216736
case22,1,2.0597997107949584,3.580888950782136,2.6,[-1],2.6,2601.538009405136
case23,26,2.4833320940832904,5.909048619472566,2.6,"[4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1]",67.60000000000001,13.683731317520142
case24,10,0.6730148575763851,6.079820661096931,2.6,"[4, 4, 1, 1, 3, 2, 4, 4, 0, 1]",26.0,29.831658124923706
case25,1,1.110840375508842,5.1448131173424425,2.6,[-1],2.6,2558.612512588501
case26,3,0.43892246957515924,4.563847564312967,2.6,"[2, 2, 4]",7.800000000000001,1.072523832321167
case27,0,0.15380261085448693,1.2935982158746253,2.6,[],0.0,0.0004901885986328125
case28,10,0.7852380752905409,1.244882592755604,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 3, 3]",26.0,15.889503479003906
case29,33,2.8399892460539844,6.180556548744258,2.6,"[4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 3, 2, 0, 0]",85.8,167.5434763431549
case30,1,1.1440540225885976,2.5864305245209516,2.6,[-1],2.6,2427.3376035690308
case31,26,2.0913931035972304,5.828452663648073,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 3, 3, 2, 2]",67.60000000000001,1298.1764664649963
case32,10,0.7276006984655143,0.62750547595077,2.6,"[4, 1, 1, 3, 3, 2, 4, 1, 1, 1]",26.0,24.691277503967285
case33,32,3.132336711902165,5.902821528526729,2.6,"[4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 2]",83.2,22.272021770477295
case34,32,2.987492353755639,5.349069685951981,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 3, 2]",83.2,28.14451241493225
case35,10,0.9416652087737907,6.207666118457977,2.6,"[4, 1, 1, 3, 3, 2, 2, 4, 4, 1]",26.0,3.4095492362976074
case36,5,0.5311217603490356,1.2431609402400945,2.6,"[4, 4, 1, 1, 3]",13.0,1.8408682346343994
case37,1,2.6068903596404716,5.680708073115914,2.6,[-1],2.6,2029.5374410152435
case38,26,2.5454805889156917,4.5058523755027515,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4]",67.60000000000001,11.819930791854858
case39,18,1.7476091534338094,1.3075133568954533,2.6,"[1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3]",46.800000000000004,16.149131298065186
case40,26,2.5718645904452027,4.539345349490104,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4]",67.60000000000001,12.398454666137695
case41,27,2.2509106472991856,4.758808507372055,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 1, 2, 0]",70.2,161.48325181007385
case42,11,0.8049912524999374,0.2691460147066649,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 0, 4, 3]",28.6,33.71484184265137
case43,33,2.799540709178772,5.138566467663483,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 0, 3, 2]",85.8,217.99980545043945
case44,33,2.711201206132456,1.2861741018767652,2.6,"[1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 2, 2, 0, 0]",85.8,557.120881319046
case45,3,0.41082600868761737,1.42015201189959,2.6,"[1, 1, 3]",7.800000000000001,1.0675017833709717
case46,2,0.3531424636374652,1.6209402481804005,2.6,"[1, 3]",5.2,0.03679251670837402
case47,10,0.7358186219464596,0.7914600453095781,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 0, 0]",26.0,16.854613542556763
