Case,gate length,Theta,Phi,dt,combination,total time,computing time
case1,27,2.4802849041923007,1.9161085838796343,2.6,"[1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 2]",70.2,237.6971549987793
case2,12,1.0371543200165836,1.9939579240126248,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 1, 1]",31.200000000000003,167.32722067832947
case3,4,0.4999708954372478,1.1412886767746415,2.6,"[4, 4, 1, 1]",10.4,4.377177476882935
case4,33,2.7925362234533413,2.032801314009036,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 4, 4, 0]",85.8,1848.5132195949554
case5,18,1.1363321814281102,2.642911561313539,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 4, 0, 0, 1, 2, 2, 3]",46.800000000000004,65443.31586241722
case6,33,2.807391732858349,5.90233411018086,2.6,"[4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 0, 2, 0, 0]",85.8,1641.0381078720093
case7,26,2.3410736520484354,4.53366949201396,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 4, 4]",67.60000000000001,133.15341472625732
case8,1,0.23857242459641656,6.035747212240318,2.6,[4],2.6,0.04770803451538086
case9,18,1.6879309467675996,0.6129690268263103,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1]",46.800000000000004,42.554433822631836
case10,33,3.0329930025228022,6.255335843028489,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 3, 2, 2]",85.8,434.6522328853607
case11,0,0.16458393506048208,4.90384274930286,2.6,[],0.0,0.0007193088531494141
case12,26,1.8910635015263146,6.04438331241351,2.6,"[4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 2, 4, 4, 1, 0, 1]",67.60000000000001,78394.55161738396
case13,18,1.5308523744067393,6.188166004722152,2.6,"[4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 2, 2, 1]",46.800000000000004,162.03762531280518
case14,26,1.9842706385714621,3.81311198932554,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 0, 3, 4, 0, 4]",67.60000000000001,12809.402794361115
case15,33,2.9028603899548195,4.705061970739721,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 1, 3, 3]",85.8,557.9800047874451
