Case,gate length,Theta,Phi,dt,combination,total time,computing time
case1,18,1.6974300017879282,3.094093099754077,2.6,"[3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2]",46.800000000000004,13.414792537689209
case2,1,1.9252353017223043,1.1630543891521135,2.6,[-1],2.6,28444.234938144684
case3,18,1.8118313345863737,1.4787412486192053,2.6,"[1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3]",46.800000000000004,12.524065494537354
case4,1,1.7457107670272543,4.217332856504028,2.6,[-1],2.6,30884.2075715065
case5,26,1.905956271507923,6.053147701657725,2.6,"[4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 2, 0, 4, 1, 4, 3]",67.60000000000001,23263.120987653732
case6,26,2.049327728965268,5.338139107695742,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 2, 2, 4, 1, 0]",67.60000000000001,1300.3675594329834
case7,26,2.048130773027331,4.191706139536491,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 1, 1, 3, 3]",67.60000000000001,1555.1046936511993
case8,26,1.8808420612810621,5.5981395048159435,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 2, 2, 4, 2, 0, 2]",67.60000000000001,20802.10477423668
case9,1,1.8737307311675389,3.302291992019841,2.6,[-1],2.6,29642.40190601349
case10,26,1.925537420931778,4.536664171271741,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 4, 1, 2, 2, 3, 4, 1]",67.60000000000001,20044.487770318985
case11,1,1.7470350724190165,0.2567777263645137,2.6,[-1],2.6,29784.50885105133
case12,1,1.646193327089473,1.2785140864379514,2.6,[-1],2.6,31792.65917491913
case13,1,1.8847644433959316,1.1849805131963218,2.6,[-1],2.6,29124.501742601395
case14,1,1.8868456864126746,1.1601819020651165,2.6,[-1],2.6,29137.95635485649
case15,27,1.9808434710614733,0.30096945178527573,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 1, 3, 3, 3, 2, 2, 0]",70.2,33704.266815423965
case16,18,1.7114148911962392,3.0360742235268443,2.6,"[3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2]",46.800000000000004,12.688357830047607
case17,26,1.8723042676339032,2.478469417774562,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 2, 2, 0, 0, 1, 1]",67.60000000000001,33358.678960084915
case18,1,1.7168652841135188,1.7927630161782206,2.6,[-1],2.6,28845.902884721756
case19,18,1.6365910565652797,0.6979940391644793,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 4, 1]",46.800000000000004,20.70477604866028
case20,18,1.6771182515212846,6.019761691539758,2.6,"[4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1]",46.800000000000004,25.975710153579712
case21,1,1.899519391203158,5.965402685991594,2.6,[-1],2.6,28764.43654179573
