gate length,Theta,Phi,dt,combination,total time,computing time
23,2.456914514,1.908408372,3,"[1, 3, 3, 2, 2, 4, 1, 1, 3, 3, 2, 2, 4, 1, 1, 3, 3, 2, 2, 4, 1, 1, 1]",69,164.2972889
1,0.285859857,2.252298434,3,[3],3,0.029021502
25,2.72593172,3.108000537,3,"[1, 3, 3, 2, 2, 4, 1, 1, 3, 3, 2, 2, 4, 1, 1, 3, 3, 2, 2, 4, 1, 1, 3, 3, 2]",75,121.0093641
0,0.12878056,1.219239055,3,[],0,0.002998829
12,1.396640598,2.867737512,3,"[4, 1, 1, 3, 3, 2, 4, 4, 1, 1, 3, 2]",36,29.37939811
19,1.679974802,2.687489867,3,"[4, 1, 1, 3, 3, 2, 4, 4, 1, 1, 3, 3, 2, 4, 4, 0, 3, 2, 2]",57,1384.414534
12,1.049740582,4.323420473,3,"[1, 3, 3, 2, 2, 4, 1, 1, 3, 0, 3, 4]",36,96.91316128
27,2.981382645,5.530732323,3,"[1, 3, 3, 2, 2, 4, 1, 1, 3, 3, 2, 2, 4, 1, 1, 3, 3, 2, 2, 4, 1, 1, 3, 3, 2, 2, 4]",81,133.152159
28,3.088501067,4.947627217,3,"[4, 1, 1, 3, 3, 2, 4, 4, 1, 1, 3, 3, 2, 4, 4, 1, 1, 3, 3, 2, 4, 4, 1, 1, 3, 3, 2, 4]",84,139.8385503
0,0.182407843,1.42963288,3,[],0,0.004459858
28,2.662413631,6.116661704,3,"[1, 3, 3, 2, 2, 4, 1, 1, 3, 3, 2, 2, 4, 1, 1, 3, 3, 2, 2, 4, 1, 1, 3, 3, 2, 4, 3, 4]",84,828.3751493
25,2.747017482,2.033407867,3,"[4, 1, 1, 3, 3, 2, 4, 4, 1, 1, 3, 3, 2, 4, 4, 1, 1, 3, 3, 2, 4, 4, 1, 1, 3]",75,95.29135418
8,0.832429183,2.27903303,3,"[3, 2, 2, 4, 4, 1, 3, 3]",24,13.23728204
25,2.588537887,3.049089802,3,"[1, 3, 3, 2, 2, 4, 1, 1, 3, 3, 2, 2, 4, 1, 1, 3, 3, 2, 2, 4, 1, 1, 3, 2, 2]",75,213.726526
9,1.106059845,1.622480821,3,"[1, 3, 3, 2, 2, 4, 1, 1, 3]",27,12.30825162
0,0.182787623,0.019193477,3,[],0,0.003515244
0,0.169799496,2.122816955,3,[],0,0.004546881
24,2.425899753,2.620136896,3,"[1, 3, 3, 2, 2, 4, 1, 1, 3, 3, 2, 2, 4, 1, 1, 3, 3, 2, 2, 4, 1, 1, 3, 0]",72,269.2587736
26,2.794802123,2.789620616,3,"[4, 1, 1, 3, 3, 2, 4, 4, 1, 1, 3, 3, 2, 4, 4, 1, 1, 3, 3, 2, 4, 4, 1, 1, 3, 3]",78,120.6667244
28,3.044887412,5.063574096,3,"[4, 1, 1, 3, 3, 2, 4, 4, 1, 1, 3, 3, 2, 4, 4, 1, 1, 3, 3, 2, 4, 4, 1, 1, 3, 3, 2, 4]",84,130.1220019
24,2.619084145,1.232606955,3,"[4, 1, 1, 3, 3, 2, 4, 4, 1, 1, 3, 3, 2, 4, 4, 1, 1, 3, 3, 2, 4, 4, 1, 1]",72,90.62032604
10,1.042418099,0.73628546,3,"[4, 1, 1, 3, 3, 2, 4, 4, 1, 1]",30,18.68536448
12,1.218414903,1.119300277,3,"[2, 4, 4, 1, 1, 3, 2, 2, 4, 4, 1, 3]",36,28.67414951
12,1.359348927,2.681176444,3,"[4, 1, 1, 3, 3, 2, 4, 4, 1, 1, 3, 3]",36,19.55714059
13,1.381227687,1.906706245,3,"[2, 4, 4, 1, 1, 3, 2, 2, 4, 4, 1, 1, 3]",39,25.49852967
23,2.518048093,0.239557415,3,"[4, 1, 1, 3, 3, 2, 4, 4, 1, 1, 3, 3, 2, 4, 4, 1, 1, 3, 3, 2, 4, 4, 1]",69,86.86462903
28,3.086572873,4.440749296,3,"[4, 1, 1, 3, 3, 2, 4, 4, 1, 1, 3, 3, 2, 4, 4, 1, 1, 3, 3, 2, 4, 4, 1, 1, 3, 3, 2, 4]",84,132.4866343
0,0.120765397,2.293451667,3,[],0,0.002997875
15,1.227166026,5.480096446,3,"[4, 1, 1, 3, 3, 2, 4, 4, 1, 1, 3, 2, 0, 4, 3]",45,378.6775992
22,1.788662271,0.551376442,3,"[1, 3, 3, 2, 2, 4, 1, 1, 3, 3, 2, 2, 4, 1, 1, 3, 3, 0, 4, 1, 3, 3]",66,6391.026248
23,2.105672981,4.945623022,3,"[2, 4, 4, 1, 1, 3, 2, 2, 4, 4, 1, 1, 3, 2, 2, 4, 4, 1, 1, 3, 0, 3, 2]",69,790.6524067
5,0.553933224,5.39794807,3,"[3, 2, 2, 4, 4]",15,4.783751488
15,1.602007672,5.241745474,3,"[4, 1, 1, 3, 3, 2, 4, 4, 1, 1, 3, 3, 2, 4, 4]",45,33.98306727
13,1.159085427,5.035261355,3,"[1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 1]",39,106.5093331
18,1.626962862,1.995012799,3,"[4, 1, 1, 3, 3, 2, 4, 4, 1, 1, 3, 3, 2, 4, 4, 4, 0, 0]",54,423.7529013
12,1.352156329,4.100940569,3,"[1, 3, 3, 2, 2, 4, 1, 1, 3, 3, 2, 2]",36,17.2962873
17,1.696357123,2.149791348,3,"[1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 2, 2, 4, 4, 1, 3, 2]",51,126.6581526
2,0.252482701,4.492255533,3,"[2, 2]",6,0.497439623
17,1.383616891,2.509598159,3,"[1, 3, 3, 2, 2, 4, 1, 1, 3, 3, 2, 2, 4, 0, 1, 0, 4]",51,889.3818696
8,0.92806864,2.137962753,3,"[3, 2, 2, 4, 4, 1, 3, 3]",24,8.366779566
23,2.253016272,2.281900657,3,"[1, 3, 3, 2, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3]",69,454.1586533
9,0.926043067,3.308556843,3,"[3, 2, 2, 4, 4, 1, 3, 3, 2]",27,14.63856006
14,1.379692168,0.471431108,3,"[1, 3, 3, 2, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1]",42,55.80477524
8,0.848845977,5.204260233,3,"[4, 1, 1, 3, 3, 2, 2, 4]",24,7.02902627
4,0.627669622,3.370176115,3,"[1, 3, 3, 2]",12,1.614855766
6,0.68729226,3.365873034,3,"[4, 1, 1, 3, 3, 2]",18,2.853462458
22,2.327591388,5.281161192,3,"[4, 1, 1, 3, 3, 2, 4, 4, 1, 1, 3, 3, 2, 4, 4, 1, 1, 3, 3, 2, 4, 4]",66,73.77924395
25,2.498851268,2.953746321,3,"[1, 3, 3, 2, 2, 4, 1, 1, 3, 3, 2, 2, 4, 1, 1, 3, 3, 2, 2, 4, 1, 1, 3, 3, 4]",75,320.4308448
27,2.959981259,2.794763679,3,"[2, 4, 4, 1, 1, 3, 2, 2, 4, 4, 1, 1, 3, 2, 2, 4, 4, 1, 1, 3, 2, 2, 4, 4, 1, 1, 3]",81,114.9987626
3,0.368703941,5.479124472,3,"[2, 4, 4]",9,0.242179632
27,2.958808659,2.4105501,3,"[2, 4, 4, 1, 1, 3, 2, 2, 4, 4, 1, 1, 3, 2, 2, 4, 4, 1, 1, 3, 2, 2, 4, 4, 1, 1, 3]",81,114.3980691
19,2.063857619,4.807410162,3,"[1, 3, 3, 2, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 3, 3, 2, 2, 4]",57,160.3199959
14,1.242936054,3.075044986,3,"[2, 4, 4, 1, 1, 3, 2, 2, 4, 4, 1, 3, 0, 0]",42,118.445503
25,2.732672427,1.611912871,3,"[4, 1, 1, 3, 3, 2, 4, 4, 1, 1, 3, 3, 2, 4, 4, 1, 1, 3, 3, 2, 4, 4, 1, 1, 3]",75,100.0660141
15,1.4277165,0.741148155,3,"[1, 3, 3, 2, 2, 4, 1, 1, 3, 3, 2, 2, 4, 4, 4]",45,79.34673905
10,1.173838924,0.87516474,3,"[4, 1, 1, 3, 3, 2, 4, 4, 1, 1]",30,9.861845732
28,3.029914559,2.656496795,3,"[2, 4, 4, 1, 1, 3, 2, 2, 4, 4, 1, 1, 3, 2, 2, 4, 4, 1, 1, 3, 2, 2, 4, 4, 1, 1, 3, 2]",84,113.0798855
27,2.893996282,5.460975637,3,"[1, 3, 3, 2, 2, 4, 1, 1, 3, 3, 2, 2, 4, 1, 1, 3, 3, 2, 2, 4, 1, 1, 3, 3, 2, 2, 4]",81,98.99538779
8,0.97513883,2.146977789,3,"[3, 2, 2, 4, 4, 1, 3, 3]",24,6.464856148
18,1.735388085,3.951940356,3,"[1, 3, 3, 2, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 3, 3, 3, 2]",54,152.9894388
27,2.937711976,2.140377732,3,"[2, 4, 4, 1, 1, 3, 2, 2, 4, 4, 1, 1, 3, 2, 2, 4, 4, 1, 1, 3, 2, 2, 4, 4, 1, 1, 3]",81,116.8421271
17,1.563925378,5.701360986,3,"[2, 4, 4, 1, 1, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 2]",51,339.333672
18,1.560530194,3.384241711,3,"[1, 3, 3, 2, 2, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 3, 4, 0]",54,1450.557079
27,2.829148059,3.53497962,3,"[4, 1, 1, 3, 3, 2, 4, 4, 1, 1, 3, 3, 2, 4, 4, 1, 1, 3, 3, 2, 4, 4, 1, 1, 3, 3, 2]",81,132.1424699
3,0.324041868,2.527140403,3,"[1, 3, 3]",9,0.269353867
17,1.920330306,5.714680683,3,"[2, 4, 4, 1, 1, 3, 2, 2, 4, 4, 1, 1, 3, 2, 2, 4, 4]",51,40.96447992
2,0.404869553,3.476377592,3,"[3, 2]",6,0.1301682
8,0.782816569,0.650877654,3,"[1, 3, 3, 2, 2, 4, 0, 1]",24,14.15466452
5,0.602418066,2.472857098,3,"[4, 1, 1, 3, 3]",15,2.191696167
1,0.249918293,5.658103074,3,[4],3,0.033003569
14,1.35183941,0.460984956,3,"[1, 3, 3, 2, 4, 1, 1, 3, 3, 2, 2, 4, 1, 1]",42,112.6813974
8,0.839736889,2.439931471,3,"[3, 2, 2, 4, 4, 1, 3, 3]",24,9.859776258
1,0.228531233,1.845995813,3,[3],3,0.023166895
27,2.96393366,5.836780598,3,"[1, 3, 3, 2, 2, 4, 1, 1, 3, 3, 2, 2, 4, 1, 1, 3, 3, 2, 2, 4, 1, 1, 3, 3, 2, 2, 4]",81,107.7369428
8,0.804178422,0.881602243,3,"[1, 3, 3, 2, 2, 4, 1, 3]",24,11.13343096
26,2.614011221,1.345627409,3,"[2, 4, 4, 1, 1, 3, 2, 2, 4, 4, 1, 1, 3, 2, 2, 4, 4, 1, 1, 3, 2, 2, 4, 4, 0, 1]",78,291.9300287
5,0.551852457,2.76555887,3,"[4, 1, 1, 3, 3]",15,2.011859655
28,3.088502945,4.803254077,3,"[4, 1, 1, 3, 3, 2, 4, 4, 1, 1, 3, 3, 2, 4, 4, 1, 1, 3, 3, 2, 4, 4, 1, 1, 3, 3, 2, 4]",84,119.6500294
9,1.03451491,6.09927143,3,"[4, 1, 1, 3, 3, 2, 4, 4, 1]",27,10.37314582
21,2.098906771,4.737959747,3,"[4, 1, 1, 3, 3, 2, 4, 4, 1, 1, 3, 3, 2, 4, 4, 1, 1, 3, 3, 2, 0]",63,177.4926054
17,1.468326608,2.546249477,3,"[1, 3, 3, 2, 2, 4, 4, 1, 3, 3, 2, 2, 4, 1, 3, 0, 0]",51,528.705982
29,3.014215004,1.314070758,3,"[1, 3, 3, 2, 2, 4, 1, 1, 3, 3, 2, 2, 4, 1, 1, 3, 3, 2, 2, 4, 1, 1, 3, 3, 2, 2, 4, 1, 1]",87,153.3064694
2,0.341310367,5.992539634,3,"[4, 1]",6,0.126398325
28,3.053276706,4.430997249,3,"[4, 1, 1, 3, 3, 2, 4, 4, 1, 1, 3, 3, 2, 4, 4, 1, 1, 3, 3, 2, 4, 4, 1, 1, 3, 3, 2, 4]",84,113.5247335
8,0.918092281,1.145720886,3,"[1, 3, 3, 2, 4, 1, 1, 3]",24,21.24382854
8,0.718722915,1.13339263,3,"[1, 3, 3, 2, 4, 1, 1, 1]",24,18.50372124
11,1.027996976,2.019767126,3,"[4, 1, 1, 3, 3, 2, 4, 4, 1, 3, 1]",33,34.34982204
18,1.911403193,0.217682623,3,"[2, 4, 4, 1, 1, 3, 2, 2, 4, 4, 1, 1, 3, 2, 2, 4, 4, 1]",54,40.67180943
26,2.79222764,4.256119715,3,"[1, 3, 3, 2, 2, 4, 1, 1, 3, 3, 2, 2, 4, 1, 1, 3, 3, 2, 2, 4, 1, 1, 3, 3, 2, 2]",78,100.7699986
5,0.6605305,4.641164378,3,"[1, 3, 3, 2, 4]",15,5.389265299
29,3.126564104,2.121171812,3,"[4, 1, 1, 3, 3, 2, 4, 4, 1, 1, 3, 3, 2, 4, 4, 1, 1, 3, 3, 2, 4, 4, 1, 1, 3, 3, 2, 4, 4]",87,132.8211861
28,2.856438988,0.024125708,3,"[1, 3, 3, 2, 2, 4, 1, 1, 3, 3, 2, 2, 4, 1, 1, 3, 3, 2, 2, 4, 1, 1, 3, 3, 2, 2, 4, 4]",84,286.3180368
6,0.742081876,1.896439908,3,"[2, 4, 4, 1, 1, 3]",18,3.273860931
15,1.639734763,3.79534395,3,"[2, 4, 4, 1, 1, 3, 2, 2, 4, 4, 1, 1, 3, 2, 2]",45,29.53608823
25,2.605232076,2.179007932,3,"[4, 1, 1, 3, 3, 2, 4, 4, 1, 1, 3, 3, 2, 4, 4, 1, 1, 3, 3, 2, 4, 4, 1, 1, 3]",75,124.5241361
12,1.302506499,4.059953439,3,"[1, 3, 3, 2, 2, 4, 1, 1, 3, 3, 2, 2]",36,16.97023845
21,2.175731032,6.014508822,3,"[1, 3, 3, 2, 2, 4, 1, 1, 3, 3, 2, 2, 4, 1, 1, 3, 3, 2, 2, 4, 1]",63,82.5089395
25,2.71997653,2.209462553,3,"[4, 1, 1, 3, 3, 2, 4, 4, 1, 1, 3, 3, 2, 4, 4, 1, 1, 3, 3, 2, 4, 4, 1, 1, 3]",75,81.76549315
26,2.824863563,2.627874504,3,"[4, 1, 1, 3, 3, 2, 4, 4, 1, 1, 3, 3, 2, 4, 4, 1, 1, 3, 3, 2, 4, 4, 1, 1, 3, 3]",78,102.9907124
3,0.489499792,1.344301108,3,"[4, 1, 3]",9,3.148548126
7,0.683040974,4.713088074,3,"[4, 1, 1, 3, 3, 2, 4]",21,8.444828033
7,0.738432863,4.565749549,3,"[4, 1, 1, 3, 3, 2, 4]",21,5.213186264
10,1.075508109,2.50067836,3,"[1, 3, 3, 2, 2, 4, 1, 1, 3, 3]",30,11.11867046
17,1.522429129,0.963635684,3,"[4, 1, 1, 3, 3, 2, 4, 4, 1, 1, 3, 3, 2, 2, 1, 0, 3]",51,449.857842
23,2.469824123,1.89711952,3,"[1, 3, 3, 2, 2, 4, 1, 1, 3, 3, 2, 2, 4, 1, 1, 3, 3, 2, 2, 4, 1, 1, 1]",69,131.7595303
5,0.627194157,5.641138938,3,"[3, 2, 2, 4, 4]",15,2.125089645
26,2.808324038,4.928800885,3,"[1, 3, 3, 2, 2, 4, 1, 1, 3, 3, 2, 2, 4, 1, 1, 3, 3, 2, 2, 4, 1, 1, 3, 3, 2, 2]",78,102.0336463
2,0.334206576,4.888586348,3,"[2, 4]",6,0.138007402
9,1.042787889,1.467907527,3,"[1, 3, 3, 2, 2, 4, 1, 1, 3]",27,13.05438471
18,1.74843209,0.436207392,3,"[2, 4, 4, 1, 1, 3, 2, 2, 4, 4, 1, 1, 3, 2, 2, 4, 1, 4]",54,145.9789069
23,2.199463099,4.922729609,3,"[2, 4, 4, 1, 1, 3, 2, 2, 4, 4, 1, 1, 3, 2, 2, 4, 4, 1, 1, 3, 3, 0, 2]",69,428.4204409
20,1.992038518,5.778825927,3,"[1, 3, 3, 2, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 3, 3, 2, 2, 4, 4]",60,149.3963497
2,0.358206075,6.192151286,3,"[4, 1]",6,0.127002716
7,0.818755992,5.904478747,3,"[1, 3, 3, 2, 2, 4, 1]",21,4.768236399
9,0.925955056,3.33880253,3,"[3, 2, 2, 4, 4, 1, 3, 3, 2]",27,13.77811718
20,1.919799519,3.702829403,3,"[4, 1, 1, 3, 3, 2, 4, 4, 1, 1, 3, 3, 2, 4, 4, 1, 1, 1, 0, 2]",60,266.479856
16,1.512494134,0.063217087,3,"[4, 1, 1, 3, 3, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 3]",48,154.8469481
13,1.320929882,2.384455311,3,"[2, 4, 4, 1, 3, 2, 2, 4, 4, 1, 1, 3, 3]",39,52.64319587
3,0.366096249,0.771842237,3,"[4, 1, 1]",9,0.219004393
17,1.716977237,3.229812588,3,"[1, 3, 3, 2, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 3, 3, 2]",51,123.5571797
14,1.34439058,0.443270325,3,"[1, 3, 3, 2, 4, 1, 1, 3, 3, 2, 2, 4, 1, 1]",42,94.46266508
10,1.034372521,5.663637974,3,"[2, 4, 4, 1, 1, 3, 2, 2, 4, 4]",30,15.57243919
6,0.696559789,3.320160445,3,"[4, 1, 1, 3, 3, 2]",18,3.009084702
10,1.025026284,1.190144159,3,"[4, 1, 1, 3, 3, 2, 4, 4, 1, 3]",30,15.69944263
5,0.585937155,1.020744398,3,"[2, 4, 4, 1, 1]",15,1.601044178
12,1.285775923,1.011223966,3,"[2, 4, 4, 1, 1, 3, 2, 2, 4, 4, 1, 1]",36,16.48546529
24,2.12296618,3.287522172,3,"[1, 3, 3, 2, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 3, 3, 2, 2, 4, 4, 4, 1, 3, 1]",72,1207.650988
26,2.821106564,1.644110614,3,"[2, 4, 4, 1, 1, 3, 2, 2, 4, 4, 1, 1, 3, 2, 2, 4, 4, 1, 1, 3, 2, 2, 4, 4, 1, 1]",78,113.354208
0,0.003529591,3.792058291,3,[],0,0.001998425
20,2.138737923,2.275313735,3,"[2, 4, 4, 1, 1, 3, 2, 2, 4, 4, 1, 1, 3, 2, 2, 4, 4, 1, 1, 3]",60,60.67471647
12,1.419983104,3.948477599,3,"[1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 2, 2]",36,33.72595406
9,0.883888195,1.598229804,3,"[1, 3, 3, 2, 2, 4, 1, 3, 3]",27,17.67649579
2,0.295491229,4.49844113,3,"[2, 4]",6,0.13300252
29,3.138901382,1.428335102,3,"[1, 3, 3, 2, 2, 4, 1, 1, 3, 3, 2, 2, 4, 1, 1, 3, 3, 2, 2, 4, 1, 1, 3, 3, 2, 2, 4, 1, 1]",87,112.5801859
12,1.291295158,1.009977358,3,"[2, 4, 4, 1, 1, 3, 2, 2, 4, 4, 1, 1]",36,16.46746516
21,2.240868129,5.942379723,3,"[1, 3, 3, 2, 2, 4, 1, 1, 3, 3, 2, 2, 4, 1, 1, 3, 3, 2, 2, 4, 1]",63,58.52265429
20,2.276088462,5.27637989,3,"[1, 3, 3, 2, 2, 4, 1, 1, 3, 3, 2, 2, 4, 1, 1, 3, 3, 2, 2, 4]",60,55.52507806
28,3.098088049,0.22064123,3,"[1, 3, 3, 2, 2, 4, 1, 1, 3, 3, 2, 2, 4, 1, 1, 3, 3, 2, 2, 4, 1, 1, 3, 3, 2, 2, 4, 1]",84,110.4261236
15,1.352997582,1.377244532,3,"[1, 3, 3, 2, 4, 1, 1, 3, 3, 2, 2, 4, 1, 1, 1]",45,506.182323
9,1.006125297,3.199144511,3,"[3, 2, 2, 4, 4, 1, 3, 3, 2]",27,10.60929966
2,0.309985956,4.880954076,3,"[2, 4]",6,0.13500309
29,2.972478162,1.238667617,3,"[1, 3, 3, 2, 2, 4, 1, 1, 3, 3, 2, 2, 4, 1, 1, 3, 3, 2, 2, 4, 1, 1, 3, 3, 2, 2, 4, 0, 1]",87,324.6453607
19,1.981476415,2.574120947,3,"[4, 1, 1, 3, 3, 2, 4, 4, 1, 1, 3, 3, 2, 4, 4, 1, 1, 3, 3]",57,67.07734656
28,3.06569657,5.742379095,3,"[1, 3, 3, 2, 2, 4, 1, 1, 3, 3, 2, 2, 4, 1, 1, 3, 3, 2, 2, 4, 1, 1, 3, 3, 2, 2, 4, 1]",84,108.3796217
2,0.355385876,1.528813188,3,"[1, 3]",6,1.861036301
0,0.167853491,4.829794708,3,[],0,0.001999855
19,1.545374617,4.190655509,3,"[1, 3, 3, 2, 2, 4, 1, 1, 3, 3, 2, 2, 4, 4, 0, 0, 3, 1, 2]",57,8208.401239
17,1.32612456,2.408204619,3,"[1, 3, 3, 2, 2, 4, 1, 1, 3, 3, 2, 2, 2, 4, 4, 0, 0]",51,2676.198829
16,1.79160944,4.749740911,3,"[2, 4, 4, 1, 1, 3, 2, 2, 4, 4, 1, 1, 3, 2, 2, 4]",48,33.43135977
22,2.061260657,3.982196629,3,"[2, 4, 4, 1, 1, 3, 2, 2, 4, 4, 1, 1, 3, 2, 2, 4, 4, 1, 1, 3, 3, 1]",66,553.4539959
22,2.303574987,3.739542561,3,"[2, 4, 4, 1, 1, 3, 2, 2, 4, 4, 1, 1, 3, 2, 2, 4, 4, 1, 1, 3, 2, 2]",66,87.03734922
6,0.837438938,1.981815477,3,"[2, 4, 4, 1, 1, 3]",18,4.158965588
14,1.350128477,0.008721547,3,"[1, 3, 3, 2, 2, 4, 1, 1, 3, 3, 2, 4, 1, 1]",42,77.00671601
15,1.590452251,5.331059641,3,"[4, 1, 1, 3, 3, 2, 4, 4, 1, 1, 3, 3, 2, 4, 4]",45,32.37793231
24,2.634824133,5.671492309,3,"[2, 4, 4, 1, 1, 3, 2, 2, 4, 4, 1, 1, 3, 2, 2, 4, 4, 1, 1, 3, 2, 2, 4, 4]",72,84.1039083
14,1.185632904,6.173445659,3,"[1, 3, 3, 2, 2, 4, 1, 1, 3, 3, 2, 3, 0, 1]",42,195.9145763
3,0.353512867,1.298271909,3,"[4, 1, 1]",9,0.203022957
28,2.853782594,0.252740796,3,"[1, 3, 3, 2, 2, 4, 1, 1, 3, 3, 2, 2, 4, 1, 1, 3, 3, 2, 2, 4, 1, 1, 3, 3, 2, 2, 4, 4]",84,285.5480313
26,2.742372109,4.68717149,3,"[1, 3, 3, 2, 2, 4, 1, 1, 3, 3, 2, 2, 4, 1, 1, 3, 3, 2, 2, 4, 1, 1, 3, 3, 2, 2]",78,102.5354011
5,0.612781632,3.128027839,3,"[4, 1, 1, 3, 2]",15,4.510256767
15,1.554132305,1.197776447,3,"[1, 3, 3, 2, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 3]",45,92.51514459
0,0.066533769,1.95215418,3,[],0,0.003004313
10,1.167917179,5.517428585,3,"[2, 4, 4, 1, 1, 3, 2, 2, 4, 4]",30,12.54481125
15,1.561640222,1.209168662,3,"[1, 3, 3, 2, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 3]",45,92.80678797
21,2.278420982,5.854708974,3,"[1, 3, 3, 2, 2, 4, 1, 1, 3, 3, 2, 2, 4, 1, 1, 3, 3, 2, 2, 4, 1]",63,57.21167302
8,0.999352791,2.114705591,3,"[3, 2, 2, 4, 4, 1, 3, 3]",24,6.746777773
23,2.38684586,5.001216288,3,"[2, 4, 4, 1, 1, 3, 2, 2, 4, 4, 1, 1, 3, 2, 2, 4, 4, 1, 1, 3, 2, 2, 2]",69,112.0524671
3,0.37272022,0.831087542,3,"[4, 1, 1]",9,0.196784973
5,0.51163928,2.569925132,3,"[4, 1, 1, 3, 3]",15,4.181966782
0,0.146403468,3.648184101,3,[],0,0.001981735
28,2.923775137,0.321607806,3,"[1, 3, 3, 2, 2, 4, 1, 1, 3, 3, 2, 2, 4, 1, 1, 3, 3, 2, 2, 4, 1, 1, 3, 3, 2, 2, 4, 1]",84,115.0529523
15,1.324213197,2.347457486,3,"[3, 2, 2, 4, 4, 1, 3, 3, 2, 2, 4, 1, 1, 2, 2]",45,252.9546323
21,1.981362908,3.112238155,3,"[2, 4, 4, 1, 1, 3, 2, 2, 4, 4, 1, 1, 3, 2, 2, 4, 4, 1, 1, 1, 0]",63,383.5318773
3,0.48350017,2.690792293,3,"[1, 3, 3]",9,0.58318162
25,2.700584505,2.994099105,3,"[1, 3, 3, 2, 2, 4, 1, 1, 3, 3, 2, 2, 4, 1, 1, 3, 3, 2, 2, 4, 1, 1, 3, 3, 2]",75,104.168201
22,2.22006156,0.8718427,3,"[1, 3, 3, 2, 2, 4, 1, 1, 3, 3, 2, 2, 4, 1, 1, 3, 3, 2, 2, 4, 4, 3]",66,179.0695186
22,2.008907461,1.409355624,3,"[1, 3, 3, 2, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 3, 3, 2, 2, 4, 4, 4, 1]",66,1104.134605
0,0.103492398,5.539938823,3,[],0,0.00198555
9,0.99746781,1.371966949,3,"[1, 3, 3, 2, 2, 4, 1, 1, 3]",27,13.57704282
21,2.330401993,4.658374041,3,"[4, 1, 1, 3, 3, 2, 4, 4, 1, 1, 3, 3, 2, 4, 4, 1, 1, 3, 3, 2, 4]",63,65.40093231
22,2.305193056,1.096400978,3,"[1, 3, 3, 2, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 3, 3, 2, 2, 4, 4, 1, 3]",66,214.6805606
26,2.854985869,2.666504468,3,"[4, 1, 1, 3, 3, 2, 4, 4, 1, 1, 3, 3, 2, 4, 4, 1, 1, 3, 3, 2, 4, 4, 1, 1, 3, 3]",78,110.7617879
17,1.695517273,3.239984889,3,"[1, 3, 3, 2, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 3, 3, 2]",51,114.358314
0,0.017587643,4.437163927,3,[],0,0.001023769
12,1.347654723,2.806361507,3,"[4, 1, 1, 3, 3, 2, 4, 4, 1, 1, 3, 3]",36,17.85506725
11,1.001033526,4.084886673,3,"[1, 3, 3, 2, 4, 1, 1, 3, 3, 2, 4]",33,47.86409545
9,0.875872231,1.650221531,3,"[1, 3, 3, 2, 2, 4, 1, 3, 3]",27,18.61412835
8,0.755463688,0.57031608,3,"[1, 3, 3, 2, 2, 4, 0, 1]",24,13.2569797
19,1.678492704,1.315129392,3,"[2, 4, 4, 1, 1, 3, 2, 2, 4, 4, 1, 1, 3, 2, 2, 2, 1, 0, 0]",57,938.4181263
6,0.6711894,1.638721988,3,"[2, 4, 4, 1, 1, 3]",18,5.022281885
8,0.818483381,2.821983021,3,"[3, 2, 2, 4, 1, 3, 3, 2]",24,19.81158614
15,1.449716548,0.850310933,3,"[1, 3, 3, 2, 2, 4, 1, 1, 3, 3, 2, 2, 4, 4, 0]",45,76.66068316
20,2.12231035,2.05193595,3,"[2, 4, 4, 1, 1, 3, 2, 2, 4, 4, 1, 1, 3, 2, 2, 4, 4, 1, 1, 3]",60,57.998528
17,1.731805138,5.732973047,3,"[2, 4, 4, 1, 1, 3, 2, 2, 4, 4, 1, 1, 3, 2, 2, 2, 4]",51,49.70990181
26,2.770848731,2.289115728,3,"[4, 1, 1, 3, 3, 2, 4, 4, 1, 1, 3, 3, 2, 4, 4, 1, 1, 3, 3, 2, 4, 4, 1, 1, 3, 2]",78,120.421556
25,2.52728164,0.51263511,3,"[2, 4, 4, 1, 1, 3, 2, 2, 4, 4, 1, 1, 3, 2, 2, 4, 4, 1, 1, 3, 2, 2, 4, 4, 4]",75,202.3669739
18,1.633650086,4.039583212,3,"[1, 3, 3, 2, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 3, 3, 3, 2]",54,1128.889963
