Case,gate length,Theta,Phi,dt,combination,total time,computing time
case1,1,1.901015476146114,1.8166434520457282,2.6,[-1],2.6,16757.89592576027
case2,27,2.003647688949013,4.3837717683549995,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 3, 2, 2, 2, 4, 1]",70.2,13280.087985754013
case3,27,2.0093934836933034,1.9130281844661197,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 3, 2, 2, 2, 4, 4, 1]",70.2,12055.72440290451
case4,19,1.7656041547093801,1.7191775090454782,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3]",49.4,7.55522346496582
case5,18,1.7620750848298052,4.669598645394293,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4]",46.800000000000004,7.618594646453857
case6,26,1.900804699637919,5.599027804524071,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 1, 0, 3, 3, 2, 2]",67.60000000000001,11606.95837187767
case7,18,1.7756695147175323,4.576632190222014,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4]",46.800000000000004,6.914292812347412
case8,1,1.7704450728411685,1.128354911307004,2.6,[-1],2.6,19147.06449174881
case9,27,2.0100423664407647,1.9251500873293634,2.6,"[1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 2, 0, 0, 3, 2, 2]",70.2,4461.162631511688
case10,19,1.6332033509012547,2.047680820278666,2.6,"[1, 3, 3, 2, 2, 4, 4, 1, 1, 1, 1, 3, 3, 4, 4, 4, 1, 3, 3]",49.4,206.9740195274353
case11,26,2.002112809584714,2.4446649809974303,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 0, 0, 4, 2]",67.60000000000001,2198.4923400878906
