Case,gate length,Theta,Phi,Omega,dt,combination,total time,computing time
case16,19,1.6011665904069332,1.0133188075476949,1.8018216431623633,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 2, 4, 4, 1, 4, 1, 1, 3, 3, 2]",49.4,312.9310119152069
case17,10,1.039623429489264,6.262434456466782,0.023548579083176112,2.6,"[1, 3, 3, 2, 2, 4, 4, 1, 1, 3]",26.0,3.608686923980713
case18,1,1.4809563482032257,2.051462423728668,5.971660685675209,2.6,[-1],2.6,2912.7907106876373
case19,1,1.0973164747908057,0.14622630490230062,1.1950860001544235,2.6,[-1],2.6,2710.503514289856
case20,9,0.7032155381515248,0.818116902983175,5.420968775173507,2.6,"[1, 1, 3, 3, 2, 4, 1, 1, 3]",23.400000000000002,25.53401231765747
case21,10,0.8957030188285636,2.3288806782441336,1.01339084883872,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 2]",26.0,4.788510084152222
case22,19,1.6020994250024228,2.0795516814812993,3.425457621291808,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 4, 1, 1, 3, 1, 3, 3, 2, 2, 4]",49.4,306.7185456752777
case23,4,0.4153058004393035,0.31949524307751576,2.7620333864791227,2.6,"[3, 3, 2, 2]",10.4,0.725224494934082
case24,18,1.8122505273956038,5.794977539697119,5.422998145531945,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1]",46.800000000000004,9.405493021011353
case25,18,1.4766526407382048,1.4989423806177775,5.876691713740781,2.6,"[1, 1, 3, 3, 2, 2, 4, 1, 3, 3, 3, 3, 2, 2, 4, 4, 1, 1]",46.800000000000004,63.79176592826843
case26,19,1.4302316658396879,2.268856732745156,4.896958121551489,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 4, 0, 1, 3]",49.4,498.7494103908539
case27,18,1.4031499307985282,2.2427625672795486,0.8443945178497035,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 3, 2, 0]",46.800000000000004,124.99703001976013
case28,10,0.6266441475060338,5.214830287900156,1.2024827374763631,2.6,"[3, 3, 2, 2, 4, 4, 1, 4, 2, 2]",26.0,80.53637027740479
case29,26,2.0637977109027887,2.044714966553943,1.0799581242912124,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 4, 4, 1, 1]",67.60000000000001,1028.7451179027557
case30,1,1.8149762364147801,4.945360416671021,2.7124342638084906,2.6,[-1],2.6,2931.345642566681
case31,1,1.9263355222505665,5.277634524105009,3.613801567927323,2.6,[-1],2.6,2930.18435382843
