Case,gate length,Theta,Phi,Omega,dt,combination,total time,computing time
case1,18,1.5848933490835793,0.6815484344731665,2.6285734949634056,2.6,"[2, 2, 4, 4, 1, 1, 3, 2, 4, 4, 4, 4, 1, 1, 3, 3, 2, 2]",46.800000000000004,51.25113129615784
case2,1,1.9045874404106191,2.766020780020225,2.991486277884897,2.6,[-1],2.6,2214.4710791110992
case3,19,1.5811826351527432,3.2235629123171883,3.6287089910193164,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 2, 2, 4, 4, 3, 3, 3, 2, 4, 4]",49.4,289.3760507106781
case4,1,2.0143295373102763,1.3957367220221026,3.3705655725635713,2.6,[-1],2.6,2236.9052941799164
case5,18,1.4070163228255315,5.711479956811873,5.561764702288776,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 2, 0]",46.800000000000004,79.80595374107361
case6,18,1.2988215176558824,4.104020365734944,4.374732782877651,2.6,"[4, 4, 1, 1, 3, 3, 2, 4, 1, 1, 1, 1, 3, 2, 2, 4, 4, 2]",46.800000000000004,556.653981924057
case7,34,2.691403662576966,6.0087941610836895,0.17416969546053343,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 3, 2, 2, 2, 4, 1]",88.4,1239.1878147125244
case8,1,1.8555402951721012,4.989473623665082,1.6300691661716413,2.6,[-1],2.6,2156.1673336029053
case9,1,1.0314170022391638,4.27210155133249,5.104722757086465,2.6,[-1],2.6,2109.549236536026
case10,10,0.6308524500895667,0.28147734375051203,1.842811013402395,2.6,"[3, 2, 2, 4, 4, 1, 3, 3, 1, 4]",26.0,56.86509609222412
case11,26,2.3823055880803836,1.3474767290041698,4.087991704678332,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 2, 4]",67.60000000000001,17.44618272781372
case12,10,0.8494762294291853,1.2230677469058013,4.7513649777946245,2.6,"[4, 1, 1, 3, 3, 2, 2, 4, 4, 0]",26.0,4.26785683631897
case13,0,0.1640290510268876,3.021849231067047,0.6998120512003213,2.6,[],0.0,0.0011970996856689453
case14,1,1.1812206250655342,1.9527355520430194,0.9098771204452585,2.6,[-1],2.6,2068.7251646518707
case15,5,0.5227367091979643,1.2910988873481977,3.4602603380652646,2.6,"[3, 2, 2, 4, 4]",13.0,1.2439584732055664
case16,1,1.2147043521512586,6.11653880373557,5.257317724454618,2.6,[-1],2.6,2121.829345703125
case17,1,1.8659812316338265,0.43004741963614534,0.8649400455870567,2.6,[-1],2.6,2201.7752192020416
case18,1,1.8534553884722327,0.6946038951919576,1.1796678979942785,2.6,[-1],2.6,2100.065802335739
case19,18,1.3101198257830518,4.632451726639945,4.496881477573336,2.6,"[4, 4, 1, 1, 3, 3, 2, 4, 1, 1, 1, 1, 3, 2, 2, 4, 1, 1]",46.800000000000004,1044.189771413803
case20,12,0.9376871007539744,2.119899818708269,0.47293462065826486,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 4, 3]",31.200000000000003,21.408751010894775
case21,19,1.6917609914946277,6.062394452968269,3.266833945590586,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 0]",49.4,11.941688299179077
case22,3,0.42532331885624525,4.05168110490267,3.4967536546436544,2.6,"[2, 2, 4]",7.800000000000001,0.20356202125549316
case23,1,2.0146886032370546,5.670748999369302,4.8787391793678445,2.6,[-1],2.6,2170.0620923042297
case24,1,2.0610998507601326,0.9816761395347675,3.295846838539411,2.6,[-1],2.6,2189.2004070281982
case25,1,2.0571302140502743,3.217949387450604,1.9819851408535858,2.6,[-1],2.6,2232.8887708187103
case26,33,2.8621203868009393,1.8207915857346897,0.9252591422490924,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 4, 0, 1]",85.8,144.98064994812012
case27,26,2.322008463548777,2.1626592731756724,1.0161529271493206,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 1]",67.60000000000001,33.925005197525024
