Case,gate length,Theta,Phi,Omega,dt,combination,total time,computing time
case28,26,2.1019287391081667,0.6057869704712231,5.674630327569741,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 2, 2, 0, 3]",67.60000000000001,401.2515022754669
case29,18,1.4889863266924879,2.7456705803763413,5.561375839708346,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 3, 3]",46.800000000000004,47.90587496757507
case30,4,0.5552685446763345,4.364301802074283,1.7519115686618107,2.6,"[1, 3, 3, 2]",10.4,0.6364924907684326
case31,26,2.388908133425808,5.483614728467241,2.1976032269582237,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 4]",67.60000000000001,25.272348403930664
case32,19,1.4428897759068569,0.20540906603927647,0.16507735741462148,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 2, 3, 0]",49.4,364.47064304351807
case33,27,2.4710824034387255,6.220227914450283,3.4206429095014785,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 1]",70.2,38.199344635009766
case34,1,1.7437941032210726,3.3613673935707737,1.917202137000802,2.6,[-1],2.6,2755.493382692337
case35,18,1.3467937131230174,4.933981540318095,2.7509926474477067,2.6,"[2, 2, 4, 4, 1, 1, 3, 2, 4, 4, 4, 4, 1, 3, 3, 3, 3, 4]",46.800000000000004,443.42190957069397
case36,5,0.49685093952233583,2.8297899217805322,4.5618403370588725,2.6,"[2, 2, 4, 4, 1]",13.0,1.7720098495483398
case37,1,1.954276172994522,1.4589115228184906,3.623823857608673,2.6,[-1],2.6,2831.5400569438934
case38,19,1.3633604658416127,0.4217595309002989,1.8165987561892956,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 2, 4, 4, 1, 4, 1, 3, 3, 3, 3]",49.4,2114.8566818237305
case39,5,0.6026153716378523,2.372671341831961,6.042266397533088,2.6,"[4, 4, 1, 1, 1]",13.0,2.7735531330108643
case40,29,2.7279864651017873,3.7463658378258744,5.863201143758997,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3]",75.4,43.381000995635986
case41,1,1.4866973322203194,4.081108168028312,5.9483845639407775,2.6,[-1],2.6,2782.759609222412
case42,18,1.8491777879424605,1.6046030013936672,1.3924132104565237,2.6,"[3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2]",46.800000000000004,8.435659885406494
case43,10,0.7495651850284094,1.61494263658554,2.3903386515269274,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 0, 0]",26.0,14.505643844604492
case44,0,0.11182377705510735,2.1824712297613487,2.004290616573625,2.6,[],0.0,0.001622915267944336
case45,27,2.232771501446959,0.25284394105545316,5.848326226666582,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 0, 1, 2, 3]",70.2,416.11248421669006
case46,18,1.2748066582256368,3.8209818929820516,5.439322007482864,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 3, 2, 2, 4, 3]",46.800000000000004,1533.8976917266846
case47,18,1.6110620881789002,2.9874726540201717,2.9242102352545247,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 4, 4]",46.800000000000004,17.556750297546387
case48,9,0.6509992993548105,1.1815709091423392,4.025983210939658,2.6,"[4, 4, 1, 1, 3, 2, 4, 4, 1]",23.400000000000002,27.912561178207397
case49,1,1.9461373095249417,2.784935200158254,2.116185009710177,2.6,[-1],2.6,2713.8199470043182
case50,10,0.9316959340173446,1.3449620886450062,1.7244181084177772,2.6,"[3, 2, 2, 4, 4, 1, 1, 3, 3, 2]",26.0,3.6316864490509033
case51,26,2.176365351229715,3.273642974601111,4.300957593239668,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 3, 2, 2, 2]",67.60000000000001,213.9647297859192
case52,34,2.7725229861271097,1.344864238742542,1.648400895299973,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 2, 4, 4, 0, 0, 0]",88.4,682.5607142448425
case53,1,1.7855599046057995,3.441781327000039,0.4143600170556963,2.6,[-1],2.6,2695.979131937027
case54,12,1.1009249035109565,0.9942338840425093,0.4685651352275487,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 1, 3]",31.200000000000003,6.632936954498291
case55,12,0.9037000390643025,4.076791419172618,0.4734973720577753,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 0, 1]",31.200000000000003,30.5647714138031
case56,0,0.08176738078938436,1.1004478580169554,4.711693628143544,2.6,[],0.0,0.0016155242919921875
case57,10,0.8307670385388893,3.92882596904758,4.971107980834088,2.6,"[4, 1, 1, 3, 3, 2, 2, 4, 0, 1]",26.0,7.862333059310913
case58,18,1.4099278535818272,4.966088444405801,5.6789167237969025,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 1, 3, 0]",46.800000000000004,123.96881699562073
case59,26,2.03535536288679,5.7725930164696715,3.942323371292812,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 0, 2, 1, 2, 1]",67.60000000000001,952.27321600914
case60,1,1.0547519508437289,2.1203497827163567,4.399756473203398,2.6,[-1],2.6,2488.6661331653595
case61,1,1.7079338551633587,6.09104538882827,4.281019098275005,2.6,[-1],2.6,2817.342619895935
case62,26,1.9904092479843944,3.674496601360075,0.9415872197615016,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 2, 4, 4, 2, 1, 0]",67.60000000000001,2638.213816165924
case63,2,0.33046714763337864,0.7859030387942532,2.1281226709535974,2.6,"[3, 2]",5.2,0.08437776565551758
case64,11,0.7703388205002799,5.205724779826532,3.7681466621057207,2.6,"[2, 4, 4, 1, 1, 3, 3, 3, 3, 4, 0]",28.6,44.800384759902954
case65,18,1.8651598486360288,1.7979238320037139,6.138752418907413,2.6,"[1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3]",46.800000000000004,8.010855436325073
case66,1,1.2010695753680298,2.3027198639065825,0.3691293050458403,2.6,[-1],2.6,2738.2493484020233
case67,1,1.598588183476907,5.203190450985402,2.5301878534822686,2.6,[-1],2.6,2735.627543449402
case68,26,2.1283216190153786,5.812884607297786,3.894259108726613,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 1, 2, 1]",67.60000000000001,220.52528047561646
case69,1,1.1348038029041483,2.942998471256497,1.5889421049828805,2.6,[-1],2.6,2886.245188474655
case70,18,1.4537436839408429,5.590203150130498,6.120722405085693,2.6,"[1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 0, 1, 2]",46.800000000000004,85.36571192741394
case71,18,1.7461283980945699,3.582513102449491,2.348352983638416,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2]",46.800000000000004,7.168564081192017
case72,10,0.6590136949844141,2.897127277146639,3.3553094065039337,2.6,"[2, 4, 4, 1, 1, 3, 2, 3, 4, 1]",26.0,34.33986258506775
case73,18,1.308056996402856,2.410190488543677,4.705488322942063,2.6,"[4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 3, 4, 1, 2, 1]",46.800000000000004,648.6959505081177
case74,26,2.024830902449657,2.6626329169281493,2.9952016718056798,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 1, 4, 2, 1]",67.60000000000001,1194.9687156677246
case75,18,1.2643256612706901,4.901218909728314,3.984804926347525,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 2, 0, 4, 1, 0]",46.800000000000004,1695.1585915088654
case76,10,1.1091716624549464,0.6180567114525157,3.8928863471452777,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4]",26.0,3.023409843444824
case77,26,2.4496489049288575,4.391733172917405,4.358539826941434,2.6,"[4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1]",67.60000000000001,15.568610906600952
case78,1,1.1759728398842362,4.721195818383613,5.162792914005632,2.6,[-1],2.6,2674.5603144168854
case79,1,1.7676111663142442,4.142354010923973,5.724431495204963,2.6,[-1],2.6,2624.5811307430267
case80,0,0.05108599961344748,3.8118103211288306,3.410421340395097,2.6,[],0.0,0.0026426315307617188
case81,1,1.8881688984131582,4.611155918272661,3.5471240473603087,2.6,[-1],2.6,2721.4339191913605
case82,33,2.8350065214782547,1.535003090320629,2.5059845550108033,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 1, 3, 1]",85.8,230.7208116054535
case83,3,0.35396676604646105,5.095898432472784,3.8394779148450504,2.6,"[2, 4, 4]",7.800000000000001,0.14632749557495117
case84,1,1.1520168151072698,0.9130441838123494,5.717989734881939,2.6,[-1],2.6,2690.9671404361725
case85,1,1.7126172966498034,1.2851065197555473,5.021320196292468,2.6,[-1],2.6,2677.953964471817
case86,18,1.2513503947728595,0.015358228600206827,2.5051980547479826,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 4, 0, 3, 0, 4, 4]",46.800000000000004,2039.943109512329
case87,1,1.7318076200508747,2.9341475763943157,5.814040579405304,2.6,[-1],2.6,2808.3116414546967
case88,27,2.1407462337225303,3.4117809489206525,3.355612553707351,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 0, 3, 3, 1, 2]",70.2,991.9041845798492
case89,10,0.6862260258488909,5.143080195647799,4.773022501466354,2.6,"[4, 1, 1, 3, 3, 2, 4, 2, 0, 4]",26.0,30.708551168441772
case90,10,1.0015689699574455,5.680862205873941,0.8674857486678829,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3]",26.0,3.3275885581970215
case91,27,2.2213517907451292,0.3892744634263381,3.2874072573671755,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 1, 2, 3, 0, 2]",70.2,363.0435392856598
case92,11,0.6655248168394606,3.421219228174027,0.4843144248215169,2.6,"[1, 1, 3, 3, 2, 4, 1, 1, 0, 1, 1]",28.6,102.59806704521179
case93,11,0.9543363706151007,2.1895182828580646,3.7381534849334326,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 0, 4]",28.6,8.308614253997803
case94,26,2.263572923140685,3.9468382878381627,2.9082494717373977,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 4, 0]",67.60000000000001,62.77728819847107
case95,1,1.9090732560727517,1.747626468680776,4.4679071117007565,2.6,[-1],2.6,2779.8818035125732
case96,26,2.203930785252138,5.873870501056593,0.5328961216635872,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 0, 2, 3]",67.60000000000001,146.15847730636597
case97,1,2.060920746110761,0.622830462528918,0.18943526339150346,2.6,[-1],2.6,2740.790226459503
case98,26,2.268064147214942,1.9584065881588528,5.599779451524368,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 0, 3]",67.60000000000001,70.06373357772827
case99,27,2.123901246988395,0.10239504930589444,1.161084173747615,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 0, 2, 2, 0]",70.2,1180.2935552597046
case100,1,1.763514429342568,3.0667035935082305,5.129307415389097,2.6,[-1],2.6,2788.8625762462616
case101,10,1.1311402935110149,1.8514044910211325,2.306251565365525,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2]",26.0,3.871345281600952
case102,1,1.1032300635500236,4.180174073039524,4.2135449922391786,2.6,[-1],2.6,2679.577789783478
case103,10,1.0796359227287657,3.580916254153362,4.761765482609142,2.6,"[4, 1, 1, 3, 3, 2, 2, 4, 4, 1]",26.0,3.7399556636810303
case104,18,1.328488512165161,4.749807932201902,2.3761390657012296,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 2, 0, 2, 3]",46.800000000000004,400.5822012424469
case105,1,1.6704473477507495,4.1531909669886025,0.5415793288401316,2.6,[-1],2.6,3048.968697786331
case106,18,1.3158853342809564,3.013543854923724,3.039800529291151,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 1, 2, 0, 3, 2]",46.800000000000004,621.168075799942
case107,5,0.5153472846167455,5.393126686935139,3.096225616507434,2.6,"[3, 3, 2, 2, 4]",13.0,1.7774372100830078
case108,26,2.3380651256052563,1.2030863922608084,2.991086517006399,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 4, 4]",67.60000000000001,28.648064374923706
case109,18,1.3294928328372682,1.5692576626805923,1.6484330788796995,2.6,"[3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 3, 4, 2, 3]",46.800000000000004,416.22054839134216
case110,18,1.8359953673010845,2.8587411383193073,3.1587692646874577,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4]",46.800000000000004,7.762789249420166
case111,10,0.6454345783119236,4.551836113923148,3.838052303574146,2.6,"[2, 4, 4, 1, 1, 3, 2, 4, 4, 1]",26.0,48.60146951675415
case112,0,0.10650772695713268,0.13266816526694059,3.0923928065240283,2.6,[],0.0,0.0017633438110351562
case113,27,2.248981901492279,3.121489846873489,5.083595076090462,2.6,"[4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 2, 1, 0, 3]",70.2,249.19272589683533
case114,1,1.918218696626167,5.767108956444198,2.610311554061075,2.6,[-1],2.6,2735.2922582626343
case115,26,2.061428873383392,5.21968833803379,0.7630213856965903,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 3, 4, 1, 2]",67.60000000000001,658.7040636539459
case116,33,2.7178371567931032,3.0123775796130947,4.440962923579636,2.6,"[4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 0, 0, 2, 2]",85.8,589.7353911399841
case117,11,0.8272269322078324,3.3439173426068036,5.001615885263858,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 0, 3]",28.6,25.373332977294922
case118,1,1.9360181554759084,6.085724354733671,1.2291588226929526,2.6,[-1],2.6,2656.3326439857483
case119,1,1.8644289058009285,5.387170427585496,1.6431171024627709,2.6,[-1],2.6,2965.815196752548
case120,18,1.6239021548697654,5.611501649300893,4.226570604563724,2.6,"[4, 4, 1, 1, 3, 3, 2, 4, 1, 1, 1, 1, 3, 3, 2, 2, 4, 4]",46.800000000000004,74.7983660697937
case121,26,2.578108090374038,1.0535315067008064,4.651423928011833,2.6,"[4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1]",67.60000000000001,14.335919857025146
case122,10,0.9626760796958512,2.5049865344077626,1.068477358808012,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 2]",26.0,4.601926565170288
case123,18,1.7911207012646793,4.651576477279058,0.582195056848099,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3]",46.800000000000004,8.318116426467896
case124,1,1.6657650280084084,5.543957076286212,2.744973231949655,2.6,[-1],2.6,2625.96298289299
case125,5,0.5733458357039266,6.1969949001452225,6.077117666573331,2.6,"[4, 4, 1, 1, 3]",13.0,2.0329999923706055
case126,27,2.220203578540629,1.2729654863443305,2.745454835186847,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 2, 3, 1, 4]",70.2,476.12678837776184
case127,20,1.6037223218618688,1.6359386383779684,1.9552092211478014,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 3, 3, 2, 0, 4, 1, 3, 3, 2, 2]",52.0,434.98665738105774
case128,18,1.3251671653851795,2.205499602083908,0.15788702925072526,2.6,"[1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 0, 3, 1, 2]",46.800000000000004,658.4892385005951
case129,2,0.3744786594486427,1.115198399080282,4.05929245946446,2.6,"[4, 4]",5.2,0.06543231010437012
case130,18,1.4084935595630987,0.1901550119579345,2.9858451674754227,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 1, 2, 0]",46.800000000000004,152.9209189414978
case131,10,0.9854166586720873,5.947965188119445,5.779412654679804,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 3]",26.0,4.942051887512207
case132,19,1.4701675749384384,4.974441287527558,4.466725840634676,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 3, 2, 2, 1]",49.4,358.97152066230774
case133,2,0.2814969756601078,5.164121086474808,0.12964622305795812,2.6,"[1, 3]",5.2,0.0417783260345459
case134,26,2.021239338553176,4.950154356584104,4.550838643519899,2.6,"[4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 0, 0, 1, 3]",67.60000000000001,1219.9645671844482
case135,4,0.41085701422547605,6.215132820341282,3.157242240969239,2.6,"[3, 2, 2, 4]",10.4,0.5249283313751221
case136,19,1.3843028327177207,2.2528764261768495,0.36467635757917366,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 3, 2, 2, 4, 2, 4, 4, 1, 1, 1]",49.4,927.8137011528015
case137,18,1.4046295994608387,0.46266691577763125,2.5969233058607215,2.6,"[2, 2, 4, 4, 1, 1, 3, 2, 4, 4, 4, 4, 1, 1, 3, 3, 2, 0]",46.800000000000004,156.0882019996643
case138,10,1.0690797129485479,0.8016301763474648,4.728146261458078,2.6,"[4, 1, 1, 3, 3, 2, 2, 4, 4, 1]",26.0,3.260788679122925
case139,3,0.3340128191690159,3.144765594030878,2.934240155277894,2.6,"[2, 2, 4]",7.800000000000001,0.7840220928192139
case140,26,2.501587781940896,2.3944852086245794,5.303841734059753,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1]",67.60000000000001,15.19907021522522
case141,10,1.0662707988087128,1.7121062545102468,2.426246295559873,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2]",26.0,3.246147632598877
case142,33,2.647207849078015,2.009545783156044,0.27148489423660327,2.6,"[1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 3, 2, 2, 2, 4, 1]",85.8,1841.393949508667
case143,11,0.8751304370705805,0.9533821216097285,0.3382254575130165,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 3, 0]",28.6,18.148885488510132
case144,18,1.6081691628320134,1.2257614453580121,4.00682997899229,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 0]",46.800000000000004,15.692700862884521
case145,26,2.2794295500260384,2.5559981634383164,3.871885737499845,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 4, 4, 1]",67.60000000000001,58.2030553817749
case146,18,1.5924887440227518,6.239034410232129,3.174201732672338,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 0]",46.800000000000004,15.073426246643066
case147,1,1.8861505378016485,1.1904838883051794,5.964214677566085,2.6,[-1],2.6,2825.306179523468
case148,18,1.8373886249116202,1.7746767630052318,2.3732507298874284,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2]",46.800000000000004,8.474844455718994
case149,18,1.4860993526061024,4.834293618365063,0.13204736880489304,2.6,"[1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 3, 2]",46.800000000000004,47.33193397521973
case150,19,1.692269399337855,2.1074553418804203,1.7230512285337274,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 0]",49.4,15.482576131820679
case151,18,1.3254967706725194,6.159083906422389,4.881994877680109,2.6,"[4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 0, 1, 4, 3]",46.800000000000004,657.7881076335907
