Case,gate length,Theta,Phi,dt,combination,total time,computing time
case1,18,1.6763558961817318,5.637896242324211,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4]",46.800000000000004,8.195636987686157
case2,26,2.080971867716687,2.635284132153655,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 4, 4, 1, 0]",67.60000000000001,823.9267473220825
case3,18,1.7283745179553998,4.47243067742364,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4]",46.800000000000004,8.217544794082642
case4,18,1.6015667308256882,3.0306416921032038,2.6,"[3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 0]",46.800000000000004,17.03389024734497
case5,27,2.006735363201171,3.50521317095956,2.6,"[3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 3, 1, 2, 0, 4, 2]",70.2,7191.559156656265
case6,18,1.7798774207873316,4.606729313118765,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4]",46.800000000000004,8.541828155517578
case7,27,2.069530031824133,4.949079950947735,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 1, 1, 3, 3, 2]",70.2,2824.504730939865
case8,19,1.714371379122359,2.064818108609769,2.6,"[1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 2]",49.4,12.616671562194824
case9,1,1.892641681014141,4.3824541562644095,2.6,[-1],2.6,18123.880991220474
case10,26,2.0674356047244804,4.421445263717469,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 1, 2, 0, 4, 0]",67.60000000000001,1048.683521270752
case11,1,1.756248465225241,0.4829960040857004,2.6,[-1],2.6,19987.58304667473
case12,19,1.5935499324301345,0.1857576280440401,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 1, 3, 3, 2, 3, 2, 2, 4, 4, 1]",49.4,251.75362086296082
case13,18,1.7233966848918674,6.254712231851517,2.6,"[4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1]",46.800000000000004,9.30938982963562
case14,1,1.846777183260779,2.070400068993606,2.6,[-1],2.6,19712.749695539474
