Case,gate length,Theta,Phi,Omega,dt,combination,total time,computing time
case1,11,0.7406556974153529,3.138495131900862,3.4476500329847495,2.6,"[2, 2, 4, 4, 1, 1, 3, 2, 2, 1, 2]",28.6,48.91764235496521
case2,11,0.7690224562854964,0.18044795827782503,3.5379756000193496,2.6,"[2, 2, 4, 4, 1, 1, 3, 2, 4, 2, 0]",28.6,36.11854147911072
case3,18,1.5241154190329496,2.7043102917131123,5.6217381833905975,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 1, 4, 3]",46.800000000000004,26.483919382095337
case4,11,0.8510601484167104,2.691718153829462,2.2359455470852794,2.6,"[3, 2, 2, 4, 4, 1, 1, 3, 3, 1, 2]",28.6,12.874366283416748
case5,18,1.2700389216730799,3.6054859421697842,4.750092123807673,2.6,"[4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 0, 1, 4, 2]",46.800000000000004,801.0464384555817
case6,26,2.059209886659009,4.372960951697594,5.474114398476954,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 2, 2, 3, 3]",67.60000000000001,689.9884214401245
case7,1,1.0593129457673522,4.099695485803448,1.0629072718223502,2.6,[-1],2.6,2139.3337829113007
case8,33,2.6957886426912214,4.976942718495344,1.0737487386930045,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 2, 2, 4, 1, 1]",85.8,886.7150137424469
case9,1,1.5781103555213707,0.3945659133854624,2.7809366762318035,2.6,[-1],2.6,2195.4018585681915
case10,27,2.2416119482233516,2.7715965128450204,4.9746521848818706,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 2, 2, 0]",70.2,185.14912176132202
case11,1,0.25421437960825094,2.6922615279268958,4.236324479361468,2.6,[4],2.6,0.00851297378540039
case12,18,1.536663906268593,1.5938022056758014,4.178974729763199,2.6,"[4, 4, 1, 1, 3, 3, 2, 4, 1, 1, 1, 1, 3, 3, 2, 2, 4, 4]",46.800000000000004,61.81256055831909
case13,1,1.9270168930284364,4.592421351714721,5.796675372320767,2.6,[-1],2.6,2047.3438999652863
case14,18,1.3977688299415356,0.9205484156321139,3.7472047424798047,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 3, 3, 2, 1]",46.800000000000004,114.72081136703491
case15,26,2.184804992112152,1.3009437183051917,3.018263107103918,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 0, 1]",67.60000000000001,131.65463542938232
case16,1,1.904808867597191,1.5034242668387052,5.821323672924472,2.6,[-1],2.6,2218.923101425171
case17,26,2.5817251374057,0.13824441773344498,0.8694887617967997,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3]",67.60000000000001,13.090334177017212
case18,1,2.0401909081433556,4.808373370328317,4.859274205841723,2.6,[-1],2.6,2140.4392409324646
case19,27,2.4929534971229304,5.193363747608829,4.7428578770571175,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 4]",70.2,16.88250708580017
case20,4,0.40293899087324414,3.588589002119466,5.879535050780209,2.6,"[4, 4, 1, 1]",10.4,0.5235202312469482
case21,18,1.2917075003194487,4.115876975944678,0.07512494017531877,2.6,"[1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 0, 1, 1, 2, 1]",46.800000000000004,496.9393672943115
case22,10,0.693834833274008,4.280238976905353,1.624326386377349,2.6,"[3, 2, 2, 4, 4, 1, 3, 1, 3, 4]",26.0,24.17467761039734
case23,26,2.4243866748619785,0.2001433381698568,1.2043667100862407,2.6,"[3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2]",67.60000000000001,11.94978141784668
case24,1,1.1305867526116187,5.838264831643717,4.772811678762907,2.6,[-1],2.6,2231.4348039627075
case25,26,2.172795757866962,1.9820683442324545,2.892677864534957,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 2, 0, 4, 4]",67.60000000000001,161.92654609680176
case26,18,1.6768044718207644,3.7293648466103235,4.824983828226045,2.6,"[4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1]",46.800000000000004,6.753098249435425
case27,1,1.16507001406657,3.0036090942863636,3.0577433624831856,2.6,[-1],2.6,2173.208611011505
case28,26,2.0100336260220373,3.258108894816797,3.85695478959026,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 2, 3, 4, 3, 1]",67.60000000000001,1585.164400100708
case29,5,0.6188039279377111,0.9718413495621597,5.244197606462603,2.6,"[2, 4, 4, 1, 1]",13.0,1.5683679580688477
case30,11,1.0417132729434913,5.17200458611081,0.26382184602900494,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 3, 2]",28.6,16.0602867603302
case31,10,0.8789683618732818,3.7015791916357874,2.5924051738517377,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 4]",26.0,4.289331436157227
