Case,gate length,Theta,Phi,dt,combination,total time,computing time
case1,27,2.596619691004053,4.906532825239535,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 2]",70.2,31.87146306037903
case2,10,1.0246472038876773,0.6734310715723559,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1]",26.0,6.38721227645874
case3,18,1.6602888177875097,0.640654233395196,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 4, 1]",46.800000000000004,23.492013692855835
case4,18,1.7296170424045545,1.4442213271330286,2.6,"[1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3]",46.800000000000004,14.573537588119507
case5,1,1.9422365850015253,0.4733581731798365,2.6,[-1],2.6,4560.056795120239
case6,18,1.6357303230857358,1.3987642540496608,2.6,"[1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 1]",46.800000000000004,21.949759244918823
case7,26,2.237351812186019,2.3482018239839415,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 0, 3, 0]",67.60000000000001,148.3755180835724
case8,1,1.160238788706041,0.16104288582541113,2.6,[-1],2.6,4572.556614637375
case9,34,3.1182292763070922,0.10709880096880366,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 3, 2, 2, 4]",88.4,316.19368171691895
case10,1,1.8464806767394597,5.791317831412501,2.6,[-1],2.6,4891.1589777469635
case11,26,2.564930739172897,4.457693690144844,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4]",67.60000000000001,27.430943250656128
case12,10,1.1227728920040068,0.016595821722774365,2.6,"[4, 1, 1, 3, 3, 2, 2, 4, 4, 1]",26.0,5.935612678527832
case13,10,0.7754717941777797,6.016579751872737,2.6,"[4, 4, 1, 1, 3, 3, 2, 4, 1, 1]",26.0,38.529995918273926
case14,9,0.576899152451376,5.01653020407525,2.6,"[2, 4, 4, 1, 3, 2, 2, 4, 4]",23.400000000000002,74.17859554290771
case15,0,0.12010521989543683,3.810220048066426,2.6,[],0.0,0.0
case16,18,1.3896212964652637,5.7304581773228005,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 1, 3, 3, 2, 3, 2, 2, 4, 4]",46.800000000000004,609.8799424171448
case17,26,2.2077387975721656,5.856523662776996,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 3, 2, 2, 2]",67.60000000000001,438.86181235313416
case18,1,1.9776754033814254,4.282978161480337,2.6,[-1],2.6,5267.914946556091
case19,33,2.905508154516593,3.993861093052872,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 1, 3, 3]",85.8,238.04305505752563
