Case,gate length,Theta,Phi,dt,combination,total time,computing time
case1,33,2.72174288268749,2.749441180811034,2.6,"[3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 0, 1, 4, 0]",85.8,1051.816976070404
case2,10,1.0288805739309768,2.358154762453783,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3]",26.0,6.727886438369751
case3,26,2.1268291217208777,3.5968802828291664,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 2, 4, 0]",67.60000000000001,548.436368227005
case4,1,1.7551232396954974,0.32595829313833424,2.6,[-1],2.6,5107.9018478393555
case5,34,3.1086855304507583,0.1164005709341923,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 3, 2, 2, 4]",88.4,351.0421793460846
case6,4,0.4634755245398755,1.235280436256312,2.6,"[4, 1, 1, 3]",10.4,2.948704719543457
case7,1,1.7899752314245332,3.449437870005331,2.6,[-1],2.6,5442.067071437836
case8,18,1.5812399262467702,2.4609027929929987,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 1, 2]",46.800000000000004,36.21534276008606
case9,0,0.04110024458046202,2.2697368983552986,2.6,[],0.0,0.0
case10,0,0.09017924383640395,0.813260680605172,2.6,[],0.0,0.0
case11,29,2.708501747213464,1.143166282274628,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3]",75.4,78.33381509780884
case12,33,2.864460593005306,0.9808327267982158,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 2, 0, 4]",85.8,337.6208951473236
case13,34,2.7743626882654944,1.627013990656285,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 3, 2, 2, 4, 2, 1]",88.4,1265.1331896781921
case14,26,2.3819911926876998,1.36809300198802,2.6,"[1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 1]",67.60000000000001,43.59196090698242
case15,18,1.4748198118274025,4.338855175080304,2.6,"[2, 2, 4, 4, 1, 1, 3, 2, 4, 4, 4, 4, 1, 1, 3, 3, 2, 2]",46.800000000000004,116.89617991447449
case16,18,1.315210421104212,5.9885741285683345,2.6,"[4, 4, 1, 1, 3, 3, 2, 4, 1, 1, 1, 1, 3, 2, 2, 4, 1, 1]",46.800000000000004,1456.828587770462
