Case,gate length,Theta,Phi,dt,combination,total time,computing time
case1,4,0.5357099592229777,4.885357246738767,2.6,"[3, 2, 2, 4]",10.4,0.8792176246643066
case2,1,1.0971790842849816,4.221977448002229,2.6,[-1],2.6,4453.939862012863
case3,1,1.2159472397709545,4.032672186599949,2.6,[-1],2.6,4838.366589784622
case4,12,0.8824822059397047,0.4865696819779492,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 2, 4, 1, 2]",31.200000000000003,95.17661046981812
case5,26,2.2322985975461482,2.5891737359542413,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 1, 1]",67.60000000000001,210.0425934791565
case6,26,2.2631920343244865,5.691289730095871,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 2, 2]",67.60000000000001,143.0294635295868
case7,10,0.9127745004019202,1.6321419209122692,2.6,"[1, 3, 3, 2, 2, 4, 4, 1, 1, 1]",26.0,6.794595241546631
case8,9,0.5670916077480735,2.488637491276997,2.6,"[3, 3, 2, 2, 4, 1, 3, 3, 2]",23.400000000000002,83.13404488563538
case9,2,0.3467729763934372,5.69966376374745,2.6,"[4, 4]",5.2,0.10956549644470215
case10,26,2.3685910851664644,4.135991960939132,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 3, 2]",67.60000000000001,46.67817711830139
case11,32,2.9187385258050913,1.928329677070392,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 4, 1]",83.2,72.41729688644409
case12,33,2.7966621711215955,5.4851963468102864,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 0, 3, 2]",85.8,441.59318828582764
case13,2,0.21484087681533495,1.6506314612034019,2.6,"[1, 3]",5.2,0.06320619583129883
case14,33,3.0931089611573603,4.02452824929196,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 1, 3, 3]",85.8,152.58980679512024
case15,1,1.7982972720611794,1.1256466654128354,2.6,[-1],2.6,4671.466650485992
case16,10,0.8124309102505927,5.738378581939399,2.6,"[4, 4, 1, 1, 3, 3, 2, 4, 4, 0]",26.0,19.93438696861267
case17,1,1.0654726588737762,2.6862965036009925,2.6,[-1],2.6,4609.078619003296
case18,3,0.38997068431011517,0.609441649267433,2.6,"[4, 4, 1]",7.800000000000001,0.5366895198822021
case19,1,1.1374826956240578,2.7198167096465298,2.6,[-1],2.6,4817.054556131363
case20,33,2.746836897487773,2.141349194667317,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 2, 4, 0, 0, 0]",85.8,757.3211495876312
case21,0,0.0725466589493998,5.680906534581409,2.6,[],0.0,0.0
case22,12,0.9113663636789451,5.219714797296789,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 0, 2]",31.200000000000003,56.312676429748535
case23,18,1.6104001051021493,4.591450796082003,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 4, 4]",46.800000000000004,30.269923210144043
case24,33,2.9267275614739874,0.7301688453347501,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 2, 4, 4]",85.8,182.41245317459106
case25,18,1.6748407394986187,5.284787298402661,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4]",46.800000000000004,17.905404567718506
case26,1,1.062948314562188,4.321794012236314,2.6,[-1],2.6,4345.737711906433
case27,0,0.1222209805902454,4.7190933319433865,2.6,[],0.0,0.0
case28,26,2.6302430037270654,5.40048074274361,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4]",67.60000000000001,26.005127906799316
case29,33,3.099955284138744,4.831506074932265,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 1, 3, 3]",85.8,153.22026586532593
case30,18,1.6374708409728627,5.5129920837597695,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 2, 4]",46.800000000000004,19.95745038986206
case31,19,1.3971353711463592,2.072083094526614,2.6,"[1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 0, 4, 1, 1]",49.4,1314.8815732002258
case32,10,0.7216974606386466,5.9321469918106855,2.6,"[4, 4, 1, 1, 3, 3, 2, 4, 4, 3]",26.0,39.62968111038208
case33,18,1.3497326151896922,1.2481956216548797,2.6,"[1, 1, 3, 3, 2, 2, 4, 1, 3, 3, 3, 3, 2, 4, 4, 1, 4, 1]",46.800000000000004,711.1719608306885
case34,26,2.335202209921853,3.633247742960159,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 0]",67.60000000000001,68.08863544464111
case35,2,0.20416272213163444,0.1827964400154055,2.6,"[4, 1]",5.2,0.06278419494628906
case36,3,0.4145726892803509,6.231510178223184,2.6,"[4, 4, 1]",7.800000000000001,1.6772358417510986
case37,26,2.098419123341321,0.7657372004401528,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 0, 4, 2, 3]",67.60000000000001,557.0734376907349
case38,11,0.7041148748201177,6.168342793713239,2.6,"[4, 4, 1, 1, 3, 3, 3, 2, 0, 0, 0]",28.6,156.61307406425476
case39,4,0.4196631294634879,0.01665872606779263,2.6,"[2, 4, 4, 1]",10.4,0.8005313873291016
case40,3,0.4046293601382003,3.4133791414234316,2.6,"[3, 3, 2]",7.800000000000001,0.3614213466644287
case41,27,2.136792892655748,5.029404606727115,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 1, 3, 1, 0, 2]",70.2,1744.1615431308746
case42,1,1.06071040440554,3.312180913472672,2.6,[-1],2.6,4687.9566395282745
case43,18,1.3594782964570804,6.158493081816917,2.6,"[4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 3, 2, 2, 0, 3]",46.800000000000004,581.6241965293884
case44,10,0.9996709574937142,1.507628091868278,2.6,"[1, 3, 3, 2, 2, 4, 4, 1, 1, 3]",26.0,6.286500930786133
case45,10,0.9241100920786688,2.530898115061668,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3]",26.0,6.6502766609191895
case46,1,1.9659277755915379,2.769621384491339,2.6,[-1],2.6,4886.9606075286865
case47,2,0.2933913499643917,2.4917661553893438,2.6,"[3, 3]",5.2,0.10991549491882324
case48,18,1.266443376791955,0.8229327809747634,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 3, 4, 2, 0, 4, 4]",46.800000000000004,2913.2405207157135
case49,26,2.1029449329417704,3.006061341928354,2.6,"[3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 3, 3, 0, 4]",67.60000000000001,1005.9085686206818
case50,0,0.0004663799875862115,2.599058341939941,2.6,[],0.0,0.0
case51,0,0.07172508667595813,1.7644835278748099,2.6,[],0.0,0.0
case52,26,2.15052389982606,4.22846000861963,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 0, 3, 3, 3]",67.60000000000001,477.04172015190125
case53,2,0.27343580151216906,4.687909057843398,2.6,"[2, 2]",5.2,0.10992121696472168
case54,0,0.06403734217547588,4.016905988648208,2.6,[],0.0,0.015656471252441406
case55,4,0.39596623292193506,1.2778701618055472,2.6,"[4, 4, 1, 1]",10.4,1.270094871520996
case56,26,2.1225597479747393,0.9756871284502866,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 0, 4, 0, 4]",67.60000000000001,553.3299131393433
case57,32,2.9009720074059007,3.541368160890446,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 1, 3]",83.2,104.82272911071777
case58,0,0.16513209566090498,1.7827419394483774,2.6,[],0.0,0.0
case59,32,2.9947999514794,5.398902549801081,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 3, 2]",83.2,52.84127712249756
case60,0,0.12962498632968916,1.7908312837253881,2.6,[],0.0,0.0
case61,33,2.8476528427721206,5.603190542916628,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 3, 2, 3]",85.8,383.8414490222931
case62,3,0.4200166400107665,4.624676872098631,2.6,"[2, 2, 4]",7.800000000000001,1.6929192543029785
case63,1,1.6790298960465133,2.643725095839943,2.6,[-1],2.6,4715.865821123123
case64,10,0.8335341694279399,6.215218694762911,2.6,"[4, 1, 1, 3, 3, 2, 2, 4, 4, 0]",26.0,11.632608652114868
case65,10,0.7095766137276468,2.7942447421546976,2.6,"[3, 3, 2, 2, 4, 4, 1, 3, 0, 0]",26.0,50.78228998184204
case66,11,1.1464442608050014,1.395989441533216,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3]",28.6,7.588593006134033
case67,18,1.7271071917340177,4.764140565364049,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4]",46.800000000000004,14.250524282455444
case68,27,2.515022551079621,1.854317849804291,2.6,"[1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3]",70.2,31.117303133010864
case69,11,0.7615515089859426,3.774200664363272,2.6,"[3, 2, 2, 4, 4, 1, 1, 0, 3, 1, 2]",28.6,94.21447682380676
case70,1,2.5100690183397587,2.616610004651329,2.6,[-1],2.6,4273.671776533127
case71,27,2.2430664504229387,3.4440747433966425,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 1, 1, 0]",70.2,396.3203196525574
case72,26,2.351637984830857,2.38859137867319,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 2]",67.60000000000001,51.184091567993164
case73,33,2.8817415609157515,3.009233032464133,2.6,"[3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 1, 1]",85.8,237.35031461715698
case74,18,1.495853984014304,5.303149931204205,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 1, 1]",46.800000000000004,89.19345688819885
case75,33,3.05858913046466,4.990656939847243,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 3, 3]",85.8,194.70477867126465
case76,26,2.604845675490974,1.4946491856127504,2.6,"[1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3]",67.60000000000001,25.40030789375305
case77,18,1.2519873319747172,4.560929500387419,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 0, 3, 1, 3, 2]",46.800000000000004,3025.5843255519867
case78,1,1.1685245320497673,0.22058086765897802,2.6,[-1],2.6,4453.769805431366
case79,33,2.9027427162842283,0.7669721897707693,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 2, 4, 4]",85.8,294.13314867019653
case80,1,1.7918819371968902,4.436113418584928,2.6,[-1],2.6,4034.0894153118134
case81,1,0.23819604483583237,3.7751397481446745,2.6,[2],2.6,0.015654325485229492
case82,2,0.36887089133164724,1.7991365695630386,2.6,"[1, 3]",5.2,0.06315827369689941
case83,0,0.0898290162766716,3.337735061827911,2.6,[],0.0,0.0
case84,33,2.8049561110488943,5.0100024017030815,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 1, 1, 3, 2]",85.8,529.8716471195221
case85,10,0.988860237104282,4.625260036071983,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4]",26.0,6.3333799839019775
case86,10,1.0425890828054496,0.1551121963492465,2.6,"[4, 1, 1, 3, 3, 2, 2, 4, 4, 1]",26.0,5.881196975708008
case87,18,1.2296181371020387,2.869745461611736,2.6,"[3, 3, 2, 2, 4, 4, 1, 3, 2, 2, 2, 2, 4, 1, 4, 3, 2, 2]",46.800000000000004,4573.749265432358
case88,33,2.7030849505105707,4.160938074639502,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 4, 1, 4, 3, 3]",85.8,1942.9526731967926
case89,27,2.4488987468086125,2.6687775322900507,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 2, 2]",70.2,64.3218162059784
case90,10,0.7784342625075634,0.741197952511541,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 4, 4]",26.0,23.96652913093567
case91,26,2.0973399265903203,0.6162336571311277,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 1, 4, 3, 3]",67.60000000000001,634.646497964859
case92,33,3.0653836560988053,0.09949039554875258,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 3, 2, 2]",85.8,152.8337163925171
case93,33,2.924628448963708,4.944062924585442,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 3, 3]",85.8,192.56351900100708
case94,10,0.8450946401237645,4.387333240317968,2.6,"[2, 2, 4, 4, 1, 1, 3, 2, 4, 4]",26.0,30.85550808906555
case95,1,1.2390455180660125,3.6482110503665943,2.6,[-1],2.6,4563.948694944382
case96,1,1.9046384619005738,2.5404068371742645,2.6,[-1],2.6,4758.390456199646
case97,5,0.6082584565610345,5.164890557563136,2.6,"[3, 2, 2, 4, 4]",13.0,3.55586838722229
case98,18,1.4275818272654563,5.644114518544951,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 3, 4, 0, 1]",46.800000000000004,158.70695400238037
case99,1,1.6569871689061029,1.7585324060182417,2.6,[-1],2.6,4963.992994308472
case100,10,0.911650941322477,5.417739883933868,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 2, 4]",26.0,9.030412912368774
case101,32,3.0991330213096466,0.295650410034863,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 2, 4]",83.2,51.756749868392944
case102,18,1.622571934994019,0.6519933782038565,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 3]",46.800000000000004,24.935873985290527
case103,33,3.020840697553862,5.74803126671002,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 3, 2, 2]",85.8,155.18407440185547
case104,1,3.089525559153843,4.945089011549451,2.6,[-1],2.6,3244.92773270607
case105,10,1.0588084209500743,2.400574096415371,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3]",26.0,6.078963994979858
case106,26,2.5595121091178243,0.8069883794851131,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1]",67.60000000000001,26.92499589920044
case107,1,1.9643335253252119,0.11796698616636166,2.6,[-1],2.6,4924.215873241425
case108,18,1.5106762496919766,5.5574868768444965,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 2, 2]",46.800000000000004,60.29194736480713
case109,3,0.4575651736084317,0.3537846017119015,2.6,"[4, 4, 1]",7.800000000000001,0.5048913955688477
case110,26,2.0785378575410194,1.5843514603888467,2.6,"[1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 0, 0, 3, 0]",67.60000000000001,1016.2478339672089
case111,27,2.647494404213548,3.115439063976836,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2]",70.2,28.420103788375854
