Case,gate length,Theta,Phi,dt,combination,total time,computing time
case1,33,2.8396205724418864,0.7757589968812458,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 2, 4, 2]",85.8,385.2798111438751
case2,10,1.0847630042861016,2.3295746603775918,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3]",26.0,5.982687711715698
case3,2,0.3854923767563235,3.9149102461876844,2.6,"[2, 2]",5.2,0.10965299606323242
case4,11,0.8126310424618098,2.1631266921103753,2.6,"[1, 3, 3, 2, 2, 4, 4, 4, 1, 0, 0]",28.6,54.23003029823303
case5,2,0.3020356793906184,4.756332097908875,2.6,"[2, 4]",5.2,0.06270885467529297
case6,27,2.5418222699275583,4.9493243393700626,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 2]",70.2,34.98749661445618
case7,1,0.24951811006122768,1.1910998714738943,2.6,[1],2.6,0.015624046325683594
case8,33,2.665591058027445,0.6585366966703883,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 3, 2, 3, 0, 4]",85.8,1615.6357805728912
case9,0,0.026026877237298178,1.4112722873246963,2.6,[],0.0,0.0
case10,10,0.9708820324983718,2.6246766307982137,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 2]",26.0,9.00208830833435
case11,2,0.38059878297416894,4.747550279292586,2.6,"[2, 4]",5.2,0.06279873847961426
case12,26,2.4382822089395355,3.064335754716531,2.6,"[3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2]",67.60000000000001,25.423217058181763
case13,11,0.9714911743037284,4.285739823476668,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 3, 3, 2]",28.6,67.37770390510559
case14,19,1.3931332307418474,3.359433698829143,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 3, 2, 2, 4]",49.4,1846.4521148204803
case15,26,2.5248608837690414,0.5070551111854995,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1]",67.60000000000001,25.925621032714844
