Case,gate length,Theta,Phi,dt,combination,total time,computing time
case1,10,0.804686243247042,3.3226320058921712,2.6,"[3, 2, 2, 4, 4, 1, 1, 3, 1, 2]",26.0,8.074081420898438
case2,18,1.3463343635619731,3.9122919383790484,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 1, 0, 4, 4]",46.800000000000004,334.0013680458069
case3,26,2.525689298605371,5.162697257211708,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4]",67.60000000000001,13.526713371276855
case4,11,0.9217779183789642,0.2678581141830376,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 0, 1]",28.6,8.963998794555664
case5,26,2.380254977751472,5.241639418966145,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 1]",67.60000000000001,31.921634912490845
case6,34,2.7352725395455737,1.7660554443472198,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 3, 2, 3, 4, 4, 0]",88.4,991.3404355049133
case7,0,0.11913027385063771,2.22692574980598,2.6,[],0.0,0.0004973411560058594
case8,27,2.4172773353045485,4.999638470918649,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 1]",70.2,55.55032920837402
case9,26,2.4907815242967852,2.0266788472083164,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3]",67.60000000000001,13.350036144256592
case10,10,0.6722563684071046,4.663005587388777,2.6,"[2, 4, 4, 1, 1, 3, 3, 4, 0, 2]",26.0,29.153233289718628
case11,18,1.5246372877552423,0.03130264668431987,2.6,"[4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 2, 1, 4]",46.800000000000004,26.877875566482544
case12,26,2.315038098932588,6.1281866615141425,2.6,"[4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 1, 4]",67.60000000000001,36.08191990852356
case13,4,0.4498049415287321,1.6585294975319202,2.6,"[4, 1, 1, 3]",10.4,0.4638533592224121
case14,19,1.7521337737275933,4.826572423308376,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 2]",49.4,10.509916305541992
case15,3,0.41398915838568134,2.585196366472859,2.6,"[1, 3, 3]",7.800000000000001,0.21019530296325684
case16,2,0.27276791779950255,1.7729593072261145,2.6,"[1, 3]",5.2,0.03674006462097168
case17,1,0.21970297058591315,1.0148844941081343,2.6,[1],2.6,0.008712530136108398
case18,9,0.5866518174968938,5.52602494936764,2.6,"[4, 4, 1, 1, 3, 2, 0, 4, 1]",23.400000000000002,26.311189889907837
case19,18,1.3895480399981608,2.3644970159870353,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 4, 3, 0, 0]",46.800000000000004,126.34713125228882
case20,18,1.5011172529832542,4.322543575098413,2.6,"[2, 2, 4, 4, 1, 1, 3, 2, 4, 4, 4, 4, 1, 1, 3, 3, 2, 2]",46.800000000000004,62.126219511032104
case21,32,3.015037446765043,5.428067754421026,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 3, 2]",83.2,33.481528759002686
case22,10,0.8999795449667236,3.212458430137474,2.6,"[3, 2, 2, 4, 4, 1, 1, 3, 3, 3]",26.0,4.299910068511963
case23,0,0.06389326724693943,2.173685157540376,2.6,[],0.0,0.00039076805114746094
case24,18,1.2459273860714926,2.4783590820015546,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 1, 0, 3, 4, 2]",46.800000000000004,1870.3385536670685
case25,34,2.7179712743853917,1.9076293295724542,2.6,"[1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 0, 0, 4, 4, 0]",88.4,944.6679768562317
case26,35,3.1339309633947923,4.1782564567361264,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 1, 3, 3, 2, 4]",91.0,327.7454102039337
case27,18,1.8541243255163307,5.4354464366456465,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4]",46.800000000000004,7.629503011703491
case28,27,2.311096641494494,4.87063377683029,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 3, 0]",70.2,104.20929431915283
case29,26,2.248438040613816,1.0677525291726224,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 4, 4]",67.60000000000001,76.14640855789185
case30,10,1.0137897117341865,4.148920080894761,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 4]",26.0,4.8616437911987305
case31,2,0.3176799209528175,0.41996261182293426,2.6,"[4, 1]",5.2,0.04251360893249512
case32,1,1.8270021625338413,1.2178045925855425,2.6,[-1],2.6,2608.6528317928314
case33,32,3.090770786083532,2.3866897620620917,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 4, 1]",83.2,31.601365327835083
case34,2,0.275533543849106,1.5361237006866535,2.6,"[1, 1]",5.2,0.0477910041809082
case35,26,2.0436526689904104,2.0830516857326193,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 1, 1, 3, 2, 2]",67.60000000000001,864.9637143611908
case36,10,0.6041612630690897,5.312378836991462,2.6,"[2, 4, 4, 1, 1, 3, 2, 4, 0, 0]",26.0,120.36363196372986
case37,10,0.7895630336610701,3.102251274406145,2.6,"[3, 2, 2, 4, 4, 1, 1, 1, 0, 2]",26.0,9.622538566589355
case38,26,2.5159585583382063,3.7221972031410164,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2]",67.60000000000001,15.093938112258911
case39,18,1.3525571085613457,5.735260379576935,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 4, 4, 0, 1]",46.800000000000004,182.98185873031616
case40,10,0.7856915026086871,5.572494911081963,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 0, 1]",26.0,10.904879570007324
case41,1,2.610381826565809,1.5240930817920602,2.6,[-1],2.6,2150.7302322387695
case42,18,1.3695141034450757,3.7392984334713018,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 0, 0, 2, 3]",46.800000000000004,177.06263136863708
case43,10,0.770173389755118,2.4660669944859417,2.6,"[3, 3, 2, 2, 4, 4, 1, 3, 3, 1]",26.0,14.126647233963013
case44,2,0.3753646263055769,0.7617841976662892,2.6,"[1, 1]",5.2,0.07814407348632812
case45,2,0.26752959647656394,4.660391365617468,2.6,"[2, 2]",5.2,0.08264946937561035
case46,26,2.02247582824095,4.574359304116784,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 2, 0, 0, 1]",67.60000000000001,1132.0759682655334
case47,32,3.127467909292268,3.6748708974136504,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 1, 3]",83.2,28.410030841827393
