Case,gate length,Theta,Phi,dt,combination,total time,computing time
case1,32,3.0115141003600963,0.6339143458423235,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 2, 4]",83.2,33.584468364715576
case2,33,2.746770077004797,0.7326540344272247,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 3, 2, 2, 0, 4]",85.8,485.4719123840332
case3,18,1.2507527335983688,1.5897083118989583,2.6,"[1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 0, 1, 4, 0, 2]",46.800000000000004,3938.6728773117065
case4,11,0.8907923783937379,5.089498816509057,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 4, 1]",28.6,55.44337177276611
case5,18,1.3678883654679628,3.2530439839493743,2.6,"[3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 0, 3, 1, 0]",46.800000000000004,912.9702334403992
case6,33,2.9900983335115607,1.7124921357726286,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 2, 4, 4]",85.8,255.91603422164917
case7,10,0.8177511246448305,2.4368416763657996,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 1, 2]",26.0,30.382448434829712
case8,26,2.160812305268055,5.2592384048920575,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 4, 1, 1]",67.60000000000001,598.8069078922272
case9,33,2.6834611312069137,1.2242410039748874,2.6,"[1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 3, 2, 2, 3, 4, 3]",85.8,2877.9075179100037
case10,27,2.088162321384082,2.7738920459883976,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 1, 1, 3, 0, 4, 2]",70.2,4862.985809803009
case11,0,0.09746567273412761,5.3435857166421075,2.6,[],0.0,0.0007789134979248047
case12,3,0.3514907228760038,0.7034848536040199,2.6,"[4, 1, 1]",7.800000000000001,0.18546533584594727
case13,2,0.3752669012031825,0.03730394964956738,2.6,"[4, 1]",5.2,0.05054354667663574
case14,10,0.7303134655188203,0.8654895316011277,2.6,"[1, 1, 3, 3, 2, 2, 4, 0, 4, 3]",26.0,22.024104356765747
case15,18,1.3280967043683252,2.9659624313205386,2.6,"[3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 4, 4, 1, 1, 3]",46.800000000000004,550.407872915268
case16,4,0.4332933739369419,5.881378792600192,2.6,"[2, 2, 4, 4]",10.4,0.7946429252624512
case17,33,2.8412268568203314,2.6194118670532376,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 4, 0, 1]",85.8,280.5852167606354
case18,26,1.93240064361499,5.446288165149136,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 1, 2, 4, 3, 4, 2]",67.60000000000001,4498.879685878754
case19,26,2.3135679223460466,4.010499793385067,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 3]",67.60000000000001,40.19657015800476
case20,0,0.10135517559707496,1.563394568187133,2.6,[],0.0,0.00039577484130859375
case21,11,0.6966540766516788,0.5480665248795542,2.6,"[4, 4, 1, 1, 3, 3, 2, 4, 1, 3, 1]",28.6,110.94216203689575
case22,26,2.5781145553675575,3.0935387917004187,2.6,"[3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2]",67.60000000000001,14.19804334640503
