Case,gate length,Theta,Phi,dt,combination,total time,computing time
case1,0,0.17823226892698715,1.546521632696167,2.6,[],0.0,0.0017023086547851562
case2,18,1.3688060060573508,0.9359457689865913,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 2, 0, 0]",46.800000000000004,907.74999833107
case3,3,0.44966531562597584,1.7164254120366202,2.6,"[1, 1, 3]",7.800000000000001,1.6465787887573242
case4,0,0.05915476447385667,4.997588317983502,2.6,[],0.0,0.0007421970367431641
case5,27,2.4911309175640994,0.07725085071459054,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 4]",70.2,150.14437317848206
case6,18,1.612587002528362,3.993204973896071,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 4]",46.800000000000004,116.14767551422119
case7,1,0.2449227672175147,2.2676128953370327,2.6,[3],2.6,0.06765556335449219
case8,11,1.0650838639491735,1.3239529433571033,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 1]",28.6,48.10797429084778
case9,10,0.8526018603441344,0.07806371564680202,2.6,"[4, 1, 1, 3, 3, 2, 2, 4, 4, 0]",26.0,37.76762318611145
case10,4,0.4979988404270259,0.6377280314341219,2.6,"[4, 4, 1, 1]",10.4,11.61835765838623
case11,26,2.06743316470913,3.6237647610974157,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 3, 3, 2, 4, 4]",67.60000000000001,3869.5731480121613
case12,18,1.7035082962000445,1.4242303953787077,2.6,"[1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3]",46.800000000000004,48.482017993927
case13,33,2.738381543888576,1.8686050712654656,2.6,"[1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 2, 2, 4, 1]",85.8,3432.9892694950104
case14,33,2.7936933075732377,2.075448248787461,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 0, 4, 1]",85.8,1388.4660377502441
case15,18,1.3946296237071842,3.9601182567280895,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 1, 3, 1, 4]",46.800000000000004,787.4823734760284
case16,10,1.0538610791992722,3.911892985926135,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2]",26.0,18.50430393218994
case17,33,2.653453326215914,4.957010804276614,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 4, 1, 1, 1, 3, 2]",85.8,9083.854067087173
case18,33,2.74146502809221,5.505353500164549,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 1, 3, 1, 2, 0]",85.8,3023.974510908127
