Case,gate length,Theta,Phi,dt,combination,total time,computing time
case1,10,0.6578850845756307,4.832197211422843,2.6,"[2, 4, 4, 1, 1, 3, 3, 4, 0, 2]",26.0,283.13042092323303
case2,18,1.086200704940278,1.2640036864006186,2.6,"[1, 1, 3, 3, 2, 2, 4, 1, 3, 3, 3, 2, 2, 0, 4, 3, 1, 2]",46.800000000000004,111638.71888017654
case3,18,1.6380468779815072,2.8981489272391556,2.6,"[3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 3]",46.800000000000004,169.51225304603577
case4,18,1.6166132487552325,0.8472195258457196,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 3]",46.800000000000004,92.70740485191345
case5,26,2.3896195873273762,2.2959599687306675,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 2]",67.60000000000001,162.02570700645447
case6,2,0.2731831156441729,4.589177178944592,2.6,"[2, 2]",5.2,0.5018754005432129
case7,4,0.5296815018686,3.770162218530321,2.6,"[3, 3, 2, 2]",10.4,11.21507453918457
case8,32,3.046147511410305,4.350007792728321,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 3]",83.2,171.9086241722107
case9,18,1.6879521843487788,0.02119514776747412,2.6,"[4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1]",46.800000000000004,49.46456599235535
case10,10,0.5885333417651798,2.67910742094101,2.6,"[3, 3, 2, 2, 4, 1, 0, 1, 2, 0]",26.0,412.8509421348572
case11,33,2.8329032673521035,3.466597577837856,2.6,"[3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 4, 1, 1, 0]",85.8,1454.4086475372314
case12,2,0.28290159463194525,3.2302997504698525,2.6,"[3, 2]",5.2,0.22752785682678223
case13,27,2.6090217949226546,3.3680130414166567,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 3]",70.2,127.2483901977539
case14,18,1.6306550003679892,4.693131849026605,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 2]",46.800000000000004,60.295706033706665
case15,0,0.16845059060963877,2.9526226552707593,2.6,[],0.0,0.0008037090301513672
case16,26,2.3868543527556665,0.7171673554275253,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 3]",67.60000000000001,152.4465789794922
case17,27,2.5119482212162048,3.300172034234915,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2]",70.2,115.01448774337769
