Case,gate length,Theta,Phi,dt,combination,total time,computing time
case1,1,1.922966486131263,6.1204522519450055,2.6,[-1],2.6,2208.743077516556
case2,1,2.566684532521849,4.124039731080149,2.6,[-1],2.6,2093.181740999222
case3,11,0.9694248195985873,1.2872782866959283,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 1]",28.6,6.7223968505859375
case4,1,1.1316311980078007,5.6258265467617505,2.6,[-1],2.6,2680.636113882065
case5,2,0.32701566901405055,2.9285610550465835,2.6,"[3, 3]",5.2,0.04734468460083008
case6,1,1.6552628440281114,0.23258354969047568,2.6,[-1],2.6,2875.296728849411
case7,33,2.691606261232251,5.067706513951415,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 1, 2, 0, 3, 2]",85.8,771.2313802242279
case8,19,1.319367368828068,3.3625557836548423,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 1, 0, 1, 2, 2, 4]",49.4,2247.2964124679565
case9,3,0.4261526763160688,3.9144477832130926,2.6,"[3, 2, 2]",7.800000000000001,0.2024364471435547
case10,10,0.7791163031191871,3.2207311594590267,2.6,"[3, 2, 2, 4, 4, 1, 1, 1, 2, 3]",26.0,13.096709728240967
case11,33,2.7317028006584096,2.484083463858307,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 2, 4, 2, 1, 1]",85.8,621.5727336406708
