Case,gate length,Theta,Phi,dt,combination,total time,computing time
case1,1,1.0920052888367984,0.25310593202498904,2.6,[-1],2.6,2428.443135499954
case2,26,2.254602359132965,3.6701270596354947,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 2, 3, 4]",67.60000000000001,71.31975102424622
case3,10,1.022525247556157,4.737945761023378,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4]",26.0,2.550493001937866
case4,33,2.780439272352472,3.745556281821377,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 4, 1, 3, 1, 3]",85.8,251.93204832077026
case5,1,1.610539024476389,5.938666721977262,2.6,[-1],2.6,2321.1844425201416
case6,0,0.017580566118125886,2.193100566396657,2.6,[],0.0,0.0004258155822753906
case7,33,2.907600956959772,5.661101631039159,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 3, 2, 2]",85.8,103.73319244384766
case8,33,2.6787475090489226,2.4446874484599532,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 2, 2, 4, 1, 1]",85.8,882.7461228370667
case9,18,1.5530710596473785,3.690557555621092,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 3]",46.800000000000004,26.700247049331665
case10,18,1.4902611500652656,2.9272760094619192,2.6,"[3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 4, 2]",46.800000000000004,65.50835180282593
case11,26,2.184617233107927,4.307694282866056,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 1, 3, 3, 3]",67.60000000000001,160.11117839813232
case12,33,2.687298484046318,0.6645504281022362,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 3, 2, 2, 2, 0]",85.8,657.5302958488464
case13,10,0.7572374023898226,5.749442391396316,2.6,"[4, 4, 1, 1, 3, 3, 2, 4, 0, 1]",26.0,12.218246221542358
case14,18,1.694349735543535,3.8952849545443584,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2]",46.800000000000004,7.317643404006958
case15,33,2.7058545129026936,0.8537338048022484,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 3, 0, 2, 0, 4]",85.8,765.1862502098083
case16,27,2.435443301554791,2.5968126015107553,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 2, 2]",70.2,33.69994807243347
case17,33,2.6521722202486058,3.0686894383433003,2.6,"[3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 2, 4, 1, 1, 1]",85.8,1190.3578324317932
case18,1,1.7045260868215548,3.510393090281135,2.6,[-1],2.6,2285.6611874103546
case19,33,2.8480806972139,1.952914928739175,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 4, 0, 0]",85.8,135.9548373222351
