Case,gate length,Theta,Phi,dt,combination,total time,computing time
case1,33,3.0726707944091762,1.0082978242518785,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 2, 4, 4]",85.8,80.16855025291443
case2,18,1.3869171317898694,1.0582561373066048,2.6,"[1, 1, 3, 3, 2, 2, 4, 1, 3, 3, 3, 3, 2, 2, 4, 4, 1, 0]",46.800000000000004,170.1719024181366
case3,1,1.8520388497892522,4.078235935831559,2.6,[-1],2.6,2220.5791788101196
case4,1,1.9951578213938643,2.204118454040682,2.6,[-1],2.6,2384.0626513957977
case5,0,0.12247780410512722,2.884590452416436,2.6,[],0.0,0.0006132125854492188
case6,11,0.7472185217918127,3.5512314039447443,2.6,"[3, 3, 2, 2, 4, 4, 1, 3, 0, 2, 4]",28.6,57.317137479782104
case7,18,1.7771732718820525,5.454425324652853,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4]",46.800000000000004,7.437300682067871
case8,27,2.2365954212297403,0.27116487688215607,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 0, 2, 0, 4]",70.2,190.3032684326172
case9,18,1.5593836606035392,4.690533414771197,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 3, 4]",46.800000000000004,20.129282236099243
case10,18,1.781102135812658,5.542125186522156,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4]",46.800000000000004,8.292062044143677
case11,1,1.7229544432620472,3.480974012223884,2.6,[-1],2.6,2503.104476451874
case12,10,0.9736093520912743,0.20454454698554858,2.6,"[4, 1, 1, 3, 3, 2, 2, 4, 4, 1]",26.0,3.161517381668091
case13,10,0.6424937173454238,5.773048529321152,2.6,"[4, 4, 1, 1, 3, 3, 0, 4, 2, 0]",26.0,37.077210903167725
case14,0,0.09719546993988314,3.017519200722191,2.6,[],0.0,0.00039768218994140625
case15,26,2.45897653794562,1.9687487357714941,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3]",67.60000000000001,11.29071044921875
case16,10,0.9528537689116648,3.8505296578172867,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2]",26.0,3.4087960720062256
case17,11,1.0162917129970932,2.911912421629619,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 3]",28.6,6.0361950397491455
case18,11,1.059839963472237,2.106103181170774,2.6,"[1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3]",28.6,3.0382461547851562
