Case,gate length,Theta,Phi,dt,combination,total time,computing time
case1,18,1.4466480947037872,5.492146182714998,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 3, 4, 4, 2]",46.800000000000004,83.07048869132996
case2,0,0.029114028684597715,4.316733133922918,2.6,[],0.0,0.0006983280181884766
case3,2,0.3030233819143182,1.420181646952431,2.6,"[1, 1]",5.2,0.09041023254394531
case4,32,2.918190556294152,3.5723293198337034,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 1, 3]",83.2,41.79791283607483
case5,4,0.45574745501235897,2.6169203536796135,2.6,"[1, 1, 3, 3]",10.4,0.8474953174591064
case6,26,2.5337152874429654,0.8567464395049673,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1]",67.60000000000001,15.814203023910522
case7,26,2.4237377120703445,2.9129989396186162,2.6,"[3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2]",67.60000000000001,16.070401906967163
case8,33,2.8134472503868264,2.4661515608646996,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 0, 4, 1]",85.8,309.1025712490082
case9,26,2.4573070011638714,4.433402368822222,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4]",67.60000000000001,15.73600697517395
case10,1,1.2098258879274952,0.0985668233564556,2.6,[-1],2.6,2789.133613348007
case11,1,1.1819213067216743,5.351722483153354,2.6,[-1],2.6,2536.2536268234253
case12,0,0.10877006801917873,0.41611631514728037,2.6,[],0.0,0.0005860328674316406
case13,26,2.2929071203886067,5.631180036200823,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 2, 0]",67.60000000000001,51.61169934272766
case14,1,1.7623288992829118,5.225621822313229,2.6,[-1],2.6,2710.472267150879
case15,33,2.7818956965304102,5.7397712389552575,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 3, 3, 2]",85.8,389.8672640323639
case16,5,0.5258549388353905,1.3088696066910068,2.6,"[4, 4, 1, 1, 3]",13.0,1.9975087642669678
case17,4,0.5354509162780348,3.3233003661962286,2.6,"[1, 3, 3, 2]",10.4,0.4631209373474121
case18,0,0.11527326055996792,1.951332737741659,2.6,[],0.0,0.0004374980926513672
case19,18,1.3630401330242856,1.192306139557209,2.6,"[1, 1, 3, 3, 2, 2, 4, 1, 3, 3, 3, 3, 2, 2, 4, 4, 4, 3]",46.800000000000004,272.5306935310364
case20,18,1.8212533716461201,5.446413345832951,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4]",46.800000000000004,8.63069224357605
case21,18,1.4259129718911687,4.602252543023496,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 0, 3, 2]",46.800000000000004,105.54129147529602
