Case,gate length,Theta,Phi,dt,combination,total time,computing time
case1,26,2.3421020079944626,2.1723805444628974,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 0, 3]",67.60000000000001,51.670583963394165
case2,18,1.5364911962945373,3.840774245460781,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 2, 2, 0]",46.800000000000004,56.569759368896484
case3,1,1.265213270641806,5.141259841566149,2.6,[-1],2.6,6437.186719894409
case4,2,0.3537549944656659,1.1535479274952576,2.6,"[1, 1]",5.2,0.18775224685668945
case5,18,1.7957937788075558,5.506047427595397,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4]",46.800000000000004,16.879624366760254
case6,1,2.589837970615129,4.172996905498819,2.6,[-1],2.6,4553.416328668594
case7,33,2.7644664582251806,4.410140652429784,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 0, 0, 3, 0]",85.8,656.7772252559662
case8,0,0.02267621823778485,5.709539032039854,2.6,[],0.0,0.0
case9,1,1.902029312293254,2.9758029060298647,2.6,[-1],2.6,6870.1595549583435
case10,1,0.27020802090638,0.8556436510917554,2.6,[1],2.6,0.031439781188964844
case11,1,1.8024280771975714,2.6456593801901844,2.6,[-1],2.6,6905.367708683014
case12,19,1.3354172029224944,1.8460298718038697,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 3, 2, 2, 4, 2, 4, 1, 1, 1, 0]",49.4,6310.633479118347
case13,26,2.227373025717499,4.010274580432046,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 0, 3, 4]",67.60000000000001,207.66854119300842
case14,34,3.1128627161491718,3.1570185920142384,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 4, 1, 1, 3]",88.4,310.8321349620819
case15,33,2.73705260835971,6.1698258615153065,2.6,"[4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 3, 0, 2, 2]",85.8,798.6372780799866
case16,26,2.139273844619882,2.819184177509416,2.6,"[3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 1, 2, 1]",67.60000000000001,570.5818293094635
case17,10,0.6260117001125484,4.439686135074044,2.6,"[2, 2, 4, 4, 1, 3, 3, 2, 4, 1]",26.0,172.15838956832886
case18,26,2.0459194085652515,5.602675379237186,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 3, 3, 2, 2]",67.60000000000001,2033.8134570121765
case19,2,0.31213240330991,3.136161367494729,2.6,"[3, 2]",5.2,0.09477090835571289
case20,18,1.58581466337393,1.0982713853233101,2.6,"[1, 1, 3, 3, 2, 2, 4, 1, 3, 3, 3, 3, 2, 2, 4, 4, 1, 1]",46.800000000000004,133.01609301567078
case21,3,0.4179106165372052,0.37223215567588935,2.6,"[4, 4, 1]",7.800000000000001,0.8507180213928223
case22,1,1.9412735391962923,1.6671927313449084,2.6,[-1],2.6,6215.464644670486
case23,0,0.01682101241706571,0.3618502415165921,2.6,[],0.0,0.0
case24,33,2.6571211138819177,5.501034212482398,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 1, 1, 2, 3, 2]",85.8,2232.8642354011536
case25,3,0.3737101561316005,0.2838470663203898,2.6,"[4, 4, 1]",7.800000000000001,0.5988690853118896
case26,33,2.939234170795349,3.921502031252705,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 1, 3, 3]",85.8,174.0111598968506
case27,33,2.805853263600493,4.346244625167777,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 1, 1, 2, 0]",85.8,649.76793384552
case28,5,0.5314488387151058,0.3768716095961416,2.6,"[2, 4, 4, 1, 1]",13.0,3.7194321155548096
case29,1,0.2339920361631005,6.104978311089891,2.6,[4],2.6,0.031463623046875
case30,26,2.0037532281076786,2.286850047009684,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 2, 4, 4, 0, 0, 1]",67.60000000000001,6687.751600027084
case31,26,2.031403379028186,2.3285580274048785,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 2, 4, 4, 2, 1, 2]",67.60000000000001,4875.045898675919
case32,10,0.6136981064708759,3.7782555367938815,2.6,"[3, 2, 2, 4, 4, 1, 3, 3, 4, 4]",26.0,231.5429928302765
case33,10,0.7857754086678219,1.5949215678880357,2.6,"[1, 3, 3, 2, 2, 4, 4, 4, 3, 1]",26.0,23.630958557128906
case34,2,0.2544508971165099,2.841061799154303,2.6,"[3, 3]",5.2,0.20442938804626465
case35,1,1.0715461940714255,3.383959972877015,2.6,[-1],2.6,7039.982329368591
case36,10,0.7459671165759456,5.905516321369128,2.6,"[4, 4, 1, 1, 3, 3, 2, 4, 1, 1]",26.0,35.74604940414429
case37,27,2.6313150307631155,0.12796756446637955,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1]",70.2,29.26252245903015
case38,33,2.6439454829350986,3.85004153985972,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 4, 1, 1, 3]",85.8,2328.7399401664734
case39,18,1.295315133833615,2.64988357160518,2.6,"[3, 3, 2, 2, 4, 4, 1, 3, 2, 2, 2, 2, 4, 1, 1, 1, 3, 4]",46.800000000000004,1655.8131394386292
case40,19,1.3394573436419859,3.467598934660245,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 2, 4, 4, 1, 4, 1, 3, 3, 3, 3]",49.4,6241.414924144745
case41,0,0.04330256061773194,1.049493571752276,2.6,[],0.0,0.0
case42,1,1.7320096163772516,0.2961012771384795,2.6,[-1],2.6,5988.958113670349
case43,0,0.15205402183553773,4.3246846365837115,2.6,[],0.0,0.015651702880859375
case44,10,1.110926055629863,5.575103739005138,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4]",26.0,7.404177188873291
case45,18,1.244716856344008,1.7402206841405488,2.6,"[1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 2, 1, 3, 3, 2]",46.800000000000004,5809.135408401489
case46,10,1.007636874768461,5.53172366986135,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4]",26.0,7.406405210494995
case47,33,2.847099852467809,5.296002774124058,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 3, 0, 0]",85.8,313.56837701797485
case48,18,1.3503027962430492,4.008465870333536,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 0, 2, 4, 4]",46.800000000000004,779.0551300048828
case49,18,1.8232225465612013,3.1929557346216146,2.6,"[3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2]",46.800000000000004,15.815066814422607
case50,19,1.533172144034357,4.98524550983618,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 4, 1, 1, 3, 1, 3, 3, 2, 2, 4]",49.4,813.3885819911957
case51,1,1.7093305562696899,1.1807076381070143,2.6,[-1],2.6,7333.217055082321
case52,10,0.9478172314464877,0.6950847281220245,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1]",26.0,7.036726474761963
case53,26,2.5922018705156407,2.062914862346707,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3]",67.60000000000001,27.595194578170776
case54,18,1.4220874442247253,3.284297173413,2.6,"[3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 3, 0, 2, 3]",46.800000000000004,182.08442950248718
case55,1,1.0803172741277955,2.574223267575151,2.6,[-1],2.6,5833.066498994827
case56,1,2.080757031029072,1.842537734873603,2.6,[-1],2.6,6876.086594820023
case57,26,2.3679153003843734,4.038972626826161,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 3, 2]",67.60000000000001,49.753746509552
