Case,gate length,Theta,Phi,dt,combination,total time,computing time
case1,33,2.9136198654294816,2.2031616759790493,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 4, 1, 1]",85.8,180.6711049079895
case2,27,2.444276357821671,0.14565849419335825,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 0]",70.2,58.94103288650513
case3,32,2.980622014498143,5.121135544198064,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 3, 2]",83.2,58.32932376861572
case4,33,2.8303918195096465,4.007047959135751,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 4, 3, 3]",85.8,439.03836846351624
case5,4,0.538287955999987,0.03116332441947185,2.6,"[2, 4, 4, 1]",10.4,1.1395692825317383
case6,32,2.8993238183151835,5.13243136682064,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 3, 2]",83.2,125.92212128639221
case7,26,2.5277581695084437,0.6313023777904695,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1]",67.60000000000001,28.35029435157776
case8,26,2.1901939997664774,1.567748723076419,2.6,"[1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 4, 2, 3]",67.60000000000001,299.9372811317444
case9,10,0.8371972325916965,4.942231038537142,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 0, 4]",26.0,13.587829828262329
case10,1,1.8779512096403328,5.648184807104096,2.6,[-1],2.6,6673.842064857483
case11,0,0.12461698563272812,0.5832052051722204,2.6,[],0.0,0.0
case12,1,1.1746090764764765,2.439214141486046,2.6,[-1],2.6,6542.557903051376
case13,10,0.9574147803148032,5.6568344689088805,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4]",26.0,7.171708106994629
case14,5,0.5175305695184287,1.424697361085798,2.6,"[4, 4, 1, 1, 3]",13.0,4.006495237350464
case15,0,0.17361007531285566,5.19436129546167,2.6,[],0.0,0.01574563980102539
