Case,gate length,Theta,Phi,dt,combination,total time,computing time
case1,11,0.8841272323283205,1.9915386418942458,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 3, 2]",28.6,27.176339626312256
case2,33,2.8027263635763653,2.572005559271822,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 4, 4, 1]",85.8,638.8614568710327
case3,35,3.1339639888337167,3.401016243143366,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 1, 3, 3, 2, 4]",91.0,389.6280996799469
case4,26,2.1872657260419905,5.317175348197384,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 3, 2, 1, 1]",67.60000000000001,238.17962980270386
case5,1,1.6958614806243923,4.120613738042925,2.6,[-1],2.6,6559.636634588242
case6,19,1.4943138896137218,3.662076111281514,2.6,"[3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 1, 0, 4]",49.4,249.1213550567627
case7,26,2.0753048169478787,2.383806991886043,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 3, 4, 3, 0]",67.60000000000001,1196.5530066490173
case8,1,1.2468518909738897,4.993846391425209,2.6,[-1],2.6,5918.317146778107
case9,26,2.092948970660674,0.7258136419621526,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 1, 1, 4, 0]",67.60000000000001,903.3489465713501
case10,19,1.6215841683577417,5.009022334061034,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 4, 1, 1, 3, 1, 3, 3, 2, 2, 4]",49.4,676.6922669410706
case11,33,2.873532510851884,4.7005380944220585,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 1, 3, 3]",85.8,297.78028655052185
case12,26,2.4698100823851923,5.16681519977748,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4]",67.60000000000001,24.89148998260498
case13,27,2.166455553170765,4.884523787589468,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 1, 3, 3, 1, 2]",70.2,1686.152024269104
case14,1,1.847756146737312,2.8594989214366984,2.6,[-1],2.6,5321.884949207306
case15,1,1.6651344489853683,1.134959455091607,2.6,[-1],2.6,5411.40026974678
case16,18,1.6553026586131923,4.729818965635276,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 2]",46.800000000000004,16.98024821281433
case17,32,3.0897287039349495,1.491896592520892,2.6,"[1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 4]",83.2,43.91600322723389
case18,27,2.5181010290295602,4.869856631001906,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4]",70.2,25.02990174293518
case19,0,0.030392481414135728,2.7735509380670798,2.6,[],0.0,0.0
case20,1,1.8552925673337775,5.174057086572692,2.6,[-1],2.6,5500.60471534729
case21,33,2.8623279422288657,5.394017628573591,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 3, 0, 2]",85.8,300.82068061828613
case22,10,0.9780411092709755,2.311707718537112,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3]",26.0,6.29924201965332
case23,26,2.246046411125442,4.647470266193615,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 3, 2, 1]",67.60000000000001,133.57485795021057
case24,33,2.998320640376348,4.680504361829489,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 1, 3, 3]",85.8,144.3478765487671
case25,33,2.818566296320513,3.601136170709653,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 4, 3, 0]",85.8,318.75851798057556
case26,0,0.10984229238199938,1.4695176083093733,2.6,[],0.0,0.0
case27,11,1.0199178192794074,4.450457102031736,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 2]",28.6,11.542255163192749
case28,1,1.6675270583459036,5.213042764809733,2.6,[-1],2.6,5488.957681179047
case29,19,1.4863136377793345,4.87448550004774,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 2, 3, 2, 3]",49.4,263.7553651332855
case30,26,2.368087280537519,4.6043650000538525,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 2]",67.60000000000001,42.119186878204346
case31,1,1.7065916558709706,0.5381155518383705,2.6,[-1],2.6,6552.435533046722
case32,18,1.6266287640843435,5.588381933884355,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 1]",46.800000000000004,20.671749353408813
case33,18,1.4293286443664257,2.764390528939346,2.6,"[3, 3, 2, 2, 4, 4, 1, 3, 2, 2, 2, 2, 4, 4, 1, 1, 3, 2]",46.800000000000004,274.8783714771271
case34,18,1.5995372931184801,2.723179537711043,2.6,"[3, 3, 2, 2, 4, 4, 1, 3, 2, 2, 2, 2, 4, 4, 1, 1, 3, 3]",46.800000000000004,117.82778763771057
case35,1,1.932625815023898,3.3295912279802864,2.6,[-1],2.6,5152.538754701614
case36,10,0.6951547028269859,1.0317502919193453,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 2, 3]",26.0,58.60718321800232
case37,10,0.8169150721757317,1.2146896614727978,2.6,"[1, 1, 3, 3, 2, 2, 4, 1, 1, 0]",26.0,20.61204504966736
case38,27,2.231783137768332,4.931019914621912,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 3, 1, 2]",70.2,398.23802733421326
case39,26,2.4371825129130693,3.6207700756544097,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2]",67.60000000000001,24.577728509902954
case40,10,0.7468602112929933,0.8751561571790971,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 0, 0]",26.0,30.398777723312378
case41,18,1.4161298844624093,3.7390572907571955,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 1, 3, 0, 3]",46.800000000000004,170.6464080810547
case42,9,0.5764007139947456,3.935877522789368,2.6,"[2, 2, 4, 4, 1, 3, 2, 3, 4]",23.400000000000002,49.41578531265259
case43,33,2.7391170485492755,0.29052127008548734,2.6,"[4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 3, 3, 2, 4]",85.8,1020.4754476547241
case44,33,2.6668286689890164,3.393145868001662,2.6,"[3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 2, 4, 4, 1, 1, 1]",85.8,1998.5579369068146
case45,11,0.9274204710927783,1.858747629509062,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 0, 3]",28.6,15.081711292266846
case46,2,0.31688145444297283,5.8258982884977994,2.6,"[4, 4]",5.2,0.18899154663085938
case47,19,1.4381917210421877,4.958531599288443,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 4, 1, 1, 3, 1, 3, 3, 2, 2, 4]",49.4,1119.7190504074097
case48,33,2.6829604547300234,3.824292192109455,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 4, 1, 1, 1, 0]",85.8,1523.696183681488
case49,4,0.5654115910153114,2.227029629437486,2.6,"[1, 1, 3, 3]",10.4,3.6833951473236084
case50,1,3.093109080757024,3.333151081122266,2.6,[-1],2.6,2999.5401723384857
case51,32,3.1027078338405305,4.547670410932394,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 3]",83.2,44.377676248550415
case52,4,0.42208180183420857,3.081915813752488,2.6,"[1, 3, 3, 2]",10.4,0.9909636974334717
case53,3,0.42699060776999953,0.8522251272153726,2.6,"[4, 1, 1]",7.800000000000001,0.45664477348327637
