Case,gate length,Theta,Phi,dt,combination,total time,computing time
case2,11,0.7087982454054167,2.0392658666592864,2.6,"[1, 1, 3, 3, 2, 2, 4, 1, 1, 2, 2]",28.6,254.3320291042328
case3,33,2.980140833089078,5.640747776715213,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 3, 2, 2]",85.8,170.3201789855957
case4,1,1.8230117785229325,4.110028553546632,2.6,[-1],2.6,6299.52282834053
case5,10,1.01170117809745,4.135918689223878,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2]",26.0,7.159129619598389
case6,0,0.07796053856257412,5.753856569795906,2.6,[],0.0,0.0
case7,18,1.6296246053534056,4.669852506904548,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 2]",46.800000000000004,21.033698558807373
case8,27,2.2447383642108303,3.2341536931973636,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 1, 1, 0]",70.2,417.07045888900757
case9,0,0.11894847372850313,5.761380615286711,2.6,[],0.0,0.0
case10,19,1.427499737758892,4.867482340560128,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 2, 1, 4, 2]",49.4,913.5461795330048
case11,0,0.056009997384658936,3.530094853858803,2.6,[],0.0,0.0
case12,0,0.16459503737364214,4.4139008018761405,2.6,[],0.0,0.0
case13,26,2.0143031986736055,2.853191127587478,2.6,"[3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 0, 3, 0, 1, 3]",67.60000000000001,2638.3801114559174
case14,33,3.064680721250204,5.6630685509531915,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 3, 2, 2]",85.8,168.1139271259308
case15,27,2.5264593020215567,5.037698116151287,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4]",70.2,28.19672966003418
