Case,gate length,Theta,Phi,dt,combination,total time,computing time
case1,18,1.6177820863242316,1.0684048220852347,2.6,"[1, 1, 3, 3, 2, 2, 4, 1, 3, 3, 3, 3, 2, 2, 4, 4, 1, 1]",46.800000000000004,151.20002913475037
case2,11,0.8726215132556956,1.980996713767554,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 3, 2]",28.6,32.526588678359985
case3,0,0.1452188667641413,0.3058635611938901,2.6,[],0.0,0.0
case4,34,2.8115329560233597,0.049315148587166964,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 3, 3, 4, 2]",88.4,858.0063054561615
case5,27,2.1678422227001897,4.858652688488011,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 1, 0, 2, 1]",70.2,1382.509724855423
case6,9,0.6536660961317065,4.020776597686035,2.6,"[2, 2, 4, 4, 1, 3, 2, 2, 4]",23.400000000000002,55.06713652610779
case7,26,2.2740903033412536,5.617592568832658,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 2, 0]",67.60000000000001,136.73681116104126
case8,1,1.8342816941211593,5.895784426803853,2.6,[-1],2.6,6793.979896068573
case9,0,0.06102051160290793,4.940450644653508,2.6,[],0.0,0.0
