Case,gate length,Theta,Phi,dt,combination,total time,computing time
case1,0,0.018549429402060585,2.4381295637534497,2.6,[],0.0,0.0
case2,18,1.7214632788475108,1.318752794892923,2.6,"[1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3]",46.800000000000004,12.006828784942627
case3,10,0.6513344721136696,0.604160314225043,2.6,"[4, 1, 1, 3, 3, 2, 4, 1, 4, 3]",26.0,90.66736054420471
case4,11,0.7511582102809535,1.9482447779624914,2.6,"[1, 1, 3, 3, 2, 2, 4, 1, 3, 3, 2]",28.6,86.25704264640808
case5,18,1.544460465680002,3.6683336324190905,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 2, 2, 4, 0, 1, 3, 2, 2]",46.800000000000004,508.0328664779663
case6,0,0.10513690734004927,4.113961040249939,2.6,[],0.0,0.0
case7,26,2.1160281498587232,2.827122382477095,2.6,"[3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 0, 3, 1, 0]",67.60000000000001,1067.1533749103546
case8,19,1.393359277325182,1.260077847344393,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 2, 2, 4, 4, 1]",49.4,1884.1065332889557
case9,1,2.0122745947894716,5.031821870961957,2.6,[-1],2.6,5819.262798309326
case10,18,1.7541648904979494,1.5790566726301984,2.6,"[1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3]",46.800000000000004,16.102534770965576
case11,33,2.9695748234123283,0.8322676374111516,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 2, 4, 4]",85.8,172.80907249450684
case12,1,1.9701094337602654,1.3798176661925758,2.6,[-1],2.6,6851.957877397537
case13,32,3.1194986603130572,3.8267687581553202,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 1, 3]",83.2,60.13797569274902
case14,0,0.17468113535430796,5.1000441835570385,2.6,[],0.0,0.0
case15,26,2.293691980687484,2.899067478998682,2.6,"[3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 1, 3, 0]",67.60000000000001,93.89423751831055
case16,18,1.3267284563662256,2.6779528655240776,2.6,"[3, 3, 2, 2, 4, 4, 1, 3, 2, 2, 2, 2, 4, 1, 1, 3, 2, 2]",46.800000000000004,1043.3187336921692
case17,4,0.4892871866125023,0.8633932441503789,2.6,"[4, 4, 1, 1]",10.4,1.9426534175872803
case18,17,1.1712192125771197,5.327285981394254,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 1, 3, 3, 2, 2, 2, 4, 1]",44.2,4994.778618097305
case19,33,2.9691702120830366,4.7150502748761225,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 1, 3, 3]",85.8,169.32412457466125
case20,1,1.9722382020434095,5.67367143977657,2.6,[-1],2.6,6916.289108276367
case21,3,0.40588024311213783,4.586045430522052,2.6,"[2, 2, 4]",7.800000000000001,2.3923275470733643
case22,26,2.449978988597345,2.7346777541017833,2.6,"[3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2]",67.60000000000001,28.124502420425415
case23,0,0.09893376332079103,0.4160941234793557,2.6,[],0.0,0.0
case24,19,1.429391322244317,0.2086688744853457,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 1, 3, 3, 2, 3, 2, 2, 4, 1, 1]",49.4,1090.0935645103455
case25,1,0.21151292960508636,2.2760372066705035,2.6,[3],2.6,0.031511545181274414
case26,27,2.5028271643582984,1.7910598629902286,2.6,"[1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 2]",70.2,54.354249715805054
case27,10,0.9395899123527861,4.76613585221359,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4]",26.0,7.245020627975464
case28,33,3.0370437521798173,4.701881241300069,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 1, 3, 3]",85.8,169.36148953437805
case29,26,2.2438516752843034,3.812042852989837,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 2, 2, 3]",67.60000000000001,153.79449462890625
case30,1,1.6968397645402233,4.929516224494409,2.6,[-1],2.6,7220.000505924225
case31,27,2.3310925221663825,1.6649766239535002,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 0, 3, 1]",70.2,181.84323072433472
case32,10,0.8958925636171743,2.5280598037709643,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 2]",26.0,9.513248205184937
case33,18,1.8222414979746486,0.7876973757935581,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1]",46.800000000000004,16.774528980255127
case34,11,1.0408395341241574,4.402556692824201,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 2]",28.6,13.453266620635986
case35,26,2.151808090699294,3.7925959493821035,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 0, 0, 2, 0]",67.60000000000001,397.65720534324646
case36,34,2.6880903802462486,0.13745811180518164,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 1, 3, 3, 3, 2, 4]",88.4,3071.1593623161316
case37,0,0.09265567016975199,3.143894379823141,2.6,[],0.0,0.0
case38,19,1.6370134746141134,1.714597519764305,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 4, 1, 0]",49.4,57.85118222236633
case39,18,1.5525257607354477,2.341947616448234,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 2, 3]",46.800000000000004,45.84413480758667
case40,3,0.3781896759589722,4.485747045187766,2.6,"[2, 2, 4]",7.800000000000001,2.320061206817627
case41,1,2.0041468325065788,0.4259193207128959,2.6,[-1],2.6,6021.6266322135925
case42,26,2.4460579059752194,3.026166652719543,2.6,"[3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2]",67.60000000000001,28.34310793876648
case43,11,1.124925441545938,2.934294767217063,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 3]",28.6,12.290506601333618
case44,0,0.045880773721513696,1.3191496086195313,2.6,[],0.0,0.0
case45,4,0.48661759907651003,2.3237386234406143,2.6,"[1, 1, 3, 3]",10.4,1.93747878074646
case46,32,3.1294178863365634,4.3351039310802655,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 3]",83.2,52.19463539123535
case47,4,0.5353642218498925,1.7737844766090958,2.6,"[4, 1, 1, 3]",10.4,1.5134646892547607
case48,4,0.5611624890402778,1.5296295546874583,2.6,"[4, 1, 1, 3]",10.4,1.1358654499053955
case49,34,2.7370781821775543,3.1696679504266525,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 2, 4, 2, 1, 0, 0]",88.4,1902.446008682251
