Case,gate length,Theta,Phi,dt,combination,total time,computing time
case1,26,2.072308537316789,5.61785708832952,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 3, 1, 0]",67.60000000000001,968.23122382164
case2,27,2.086797070557815,1.9350215605945942,2.6,"[1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 3, 2, 3, 0]",70.2,4318.883949756622
case3,18,1.6237188945117589,1.4955801747048758,2.6,"[1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 3, 3]",46.800000000000004,19.787396907806396
case4,26,1.869574944909327,5.686746655476618,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 1, 1, 3, 3, 0, 0]",67.60000000000001,31706.840170145035
case5,18,1.658555395804891,0.5721037693335099,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 4, 1]",46.800000000000004,19.14177441596985
case6,18,1.730122311904297,3.7306101845555597,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2]",46.800000000000004,12.204375267028809
case7,1,1.8420922389450505,1.2238090821105545,2.6,[-1],2.6,30767.6921582222
case8,18,1.8781929146636818,2.3064220296236764,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3]",46.800000000000004,11.967747688293457
case9,1,1.8000623395028168,4.4556182085616864,2.6,[-1],2.6,26958.693063735962
case10,26,1.880263150055169,0.5673378399684474,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 2, 2, 1, 4, 1, 3, 3]",67.60000000000001,18925.77362680435
case11,26,1.9432673374565392,0.9011866637886904,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 0, 2, 1, 4, 3, 4]",67.60000000000001,6454.02165389061
case12,27,2.0372698196398433,4.832836962114883,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 0, 3, 1, 2, 3, 1]",70.2,6856.5179324150085
case13,1,1.6279391212774845,1.2404485158857856,2.6,[-1],2.6,28040.057777404785
case14,26,2.078033306540189,4.449849159954509,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 2, 4, 2, 1]",67.60000000000001,1036.7806646823883
case15,1,1.6531369275199574,1.2354013960268388,2.6,[-1],2.6,30561.373521089554
case16,1,1.8232853103556155,4.954731849124768,2.6,[-1],2.6,25257.083305120468
case17,1,1.9447812323145952,2.8062163231949455,2.6,[-1],2.6,31460.433615207672
case18,1,1.9578361667888842,4.326488890529717,2.6,[-1],2.6,31413.59346961975
case19,26,1.9645339485692441,5.20669882680615,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 0, 3, 0, 1, 4, 0]",67.60000000000001,6905.74914765358
case20,26,1.9209822798048892,3.7428823294223643,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 0, 1, 2, 2, 4, 4]",67.60000000000001,9757.196428537369
case21,18,1.8512163675302271,5.545443030266367,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4]",46.800000000000004,12.151776313781738
case22,1,1.8367805210134562,3.4350377790622915,2.6,[-1],2.6,28210.604960918427
case23,1,1.8345510164060597,3.6795724441890947,2.6,[-1],2.6,27804.004758119583
case24,26,2.0165960019138227,0.8928540540093358,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 4, 0, 4, 3, 4]",67.60000000000001,3046.3387665748596
case25,1,1.6010727310269444,2.8417906436365756,2.6,[-1],2.6,31918.661826848984
case26,27,2.059081657593892,5.0432965334941855,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 0, 1, 3, 3, 2]",70.2,8984.130762338638
case27,18,1.7745128082991581,2.4851080922644524,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3]",46.800000000000004,12.032315492630005
case28,1,1.7160925265521314,0.5251213547049944,2.6,[-1],2.6,26811.955704450607
case29,1,1.9130596539009974,5.901198125396175,2.6,[-1],2.6,25591.703605413437
