Case,gate length,Theta,Phi,dt,combination,total time,computing time
case1,1,1.7137637594428707,2.7592098814859094,2.6,[-1],2.6,18556.691220521927
case2,1,1.7637103575066206,2.7214845757968935,2.6,[-1],2.6,20361.577981472015
case3,26,1.9120576207732938,4.0593938815476465,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 4, 0, 4, 3, 3, 3]",67.60000000000001,5772.2361698150635
case4,1,1.895244913121033,0.42785681005818593,2.6,[-1],2.6,19083.810169935226
case5,1,1.9032128799884567,3.4725914833182507,2.6,[-1],2.6,18803.839030981064
case6,18,1.6220460068726303,0.9108175786614968,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 3]",46.800000000000004,13.380575895309448
case7,1,1.74796462625942,1.8798857476702409,2.6,[-1],2.6,18671.996293067932
case8,26,2.0721611646114124,2.3703998829888584,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 1, 4, 0, 0, 2]",67.60000000000001,538.0572500228882
case9,26,2.021643159259632,0.9870913748270916,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 3, 0, 4, 4, 4]",67.60000000000001,2122.2213954925537
case10,18,1.6594546266689931,2.4384990307104446,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 1, 3]",46.800000000000004,10.896847248077393
case11,18,1.7624274714229553,1.4280148903711671,2.6,"[1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3]",46.800000000000004,8.256279468536377
case12,18,1.6949040721689126,2.93061399004078,2.6,"[3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2]",46.800000000000004,7.4329962730407715
case13,1,1.8034248936451092,2.8438521678894406,2.6,[-1],2.6,18826.203678369522
case14,1,1.854594932306934,1.650801123161658,2.6,[-1],2.6,21651.498118400574
case15,26,1.914411952009065,2.928346731453625,2.6,"[3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 1, 3, 0, 3, 4, 2]",67.60000000000001,14303.19116973877
case16,1,1.7572515969410154,0.18945717826728198,2.6,[-1],2.6,18639.168946027756
case17,1,1.740840753960863,0.23595227951000547,2.6,[-1],2.6,17543.52127814293
case18,26,2.02296884881821,3.0268711800707027,2.6,"[3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 0, 2, 2, 0]",67.60000000000001,1172.4028775691986
case19,1,1.802020743302753,2.5907319189493685,2.6,[-1],2.6,18648.36764073372
case20,26,2.0897286500723826,0.9661225636396794,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 4, 2, 1, 4, 4]",67.60000000000001,599.2908253669739
case21,26,2.011694851617305,4.057824955374619,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 4, 3, 0, 3, 0, 3]",67.60000000000001,2227.1267817020416
case22,1,1.81861800498837,5.126089664681882,2.6,[-1],2.6,17436.827595233917
case23,26,2.0345501817949265,0.6681700598761185,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 3, 4, 4, 3, 1, 0]",67.60000000000001,1510.4139819145203
case24,1,1.9617930330749218,5.1285948350141455,2.6,[-1],2.6,22401.160942554474
case25,26,1.9280778280129869,4.556304223996025,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 4, 3, 0, 3, 4, 4, 0]",67.60000000000001,12404.80169558525
case26,26,2.0820552947776165,0.5929967920772964,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 1, 4, 3, 3]",67.60000000000001,469.35020112991333
case27,18,1.772067793534978,1.4424778981432331,2.6,"[1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3]",46.800000000000004,7.977518558502197
case28,1,1.65620176492499,4.946461314372185,2.6,[-1],2.6,19860.902906894684
case29,1,1.8126962548263885,4.180368576926385,2.6,[-1],2.6,18761.093318462372
case30,18,1.6140321893203537,1.136813339940711,2.6,"[1, 1, 3, 3, 2, 2, 4, 1, 3, 3, 3, 3, 2, 2, 4, 4, 1, 1]",46.800000000000004,73.92747902870178
case31,1,1.827409038612351,5.612056425591325,2.6,[-1],2.6,18505.25134396553
case32,18,1.5860938283890054,3.9552837615886607,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 0]",46.800000000000004,16.774155139923096
case33,1,1.8015380491828086,0.5438667326043087,2.6,[-1],2.6,17396.6953933239
case34,1,1.7371160196189965,0.18955696255380125,2.6,[-1],2.6,17007.592654943466
case35,1,1.8010990855119136,5.848430762385392,2.6,[-1],2.6,18915.68030500412
case36,1,1.9062146630931152,3.3290706586909495,2.6,[-1],2.6,17533.547473192215
case37,1,1.8518738348805144,1.0882081542750082,2.6,[-1],2.6,20878.409899950027
case38,18,1.7398050215274006,5.423761578232077,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4]",46.800000000000004,7.450474262237549
case39,1,1.7327330362214448,1.969888739770326,2.6,[-1],2.6,17973.99486017227
case40,1,1.859372578441753,6.107430122321631,2.6,[-1],2.6,21633.99463534355
case41,1,1.8051766159755338,2.6310442176883555,2.6,[-1],2.6,18573.576428174973
case42,26,1.9697364170873395,4.6654067932383585,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 3, 3, 0, 0, 1, 4]",67.60000000000001,2984.017252922058
case43,26,1.9977744682859628,4.57571065779196,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 3, 3, 2, 1, 4, 2]",67.60000000000001,2390.8240723609924
case44,26,2.065514735371958,0.9375987651376735,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 4, 2, 2, 1, 4]",67.60000000000001,620.3034579753876
case45,27,1.9793695696525526,0.314163700911836,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 1, 0, 3, 3, 2, 0, 4]",70.2,21206.435786008835
case46,26,1.9579093465575819,5.802461456905583,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 1, 3, 0, 3, 2, 2]",67.60000000000001,4751.1712374687195
case47,27,1.9932826686003273,2.744349052127755,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 3, 2, 3, 4, 2]",70.2,16277.169921636581
case48,26,2.056027391924597,5.974102022579988,2.6,"[4, 1, 1, 3, 3, 2, 2, 2, 2, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 2, 0]",67.60000000000001,432.5162477493286
case49,1,1.6691865709277338,5.014451013201182,2.6,[-1],2.6,19736.423387527466
case50,26,1.895703075823505,5.319885156600501,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 3, 0, 0, 2, 4, 1, 1]",67.60000000000001,12242.27898812294
case51,1,1.8351475726981126,0.19413234330652854,2.6,[-1],2.6,18897.21614217758
case52,18,1.829934754923075,0.05792381190644855,2.6,"[4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1]",46.800000000000004,8.098620891571045
case53,26,1.9656490557775161,1.3401465431123065,2.6,"[1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 1, 0, 1, 3, 2]",67.60000000000001,3018.1428883075714
case54,18,1.6770803424437244,3.9505101778588814,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2]",46.800000000000004,8.056200742721558
case55,26,1.8601985010668347,2.08929830720492,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 4, 4, 1, 3, 3, 2, 2]",67.60000000000001,20174.58178949356
case56,1,1.8967417437110392,1.1660124291165648,2.6,[-1],2.6,18199.30442047119
case57,18,1.7760220431265412,4.656732108506493,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4]",46.800000000000004,7.692686080932617
