Case,gate length,Theta,Phi,dt,combination,total time,computing time
case1,26,1.9850696705625097,4.710409774797369,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 2, 3, 3, 3, 1]",67.60000000000001,2469.6665649414062
case2,1,1.7841926926923908,4.195925246903024,2.6,[-1],2.6,20759.23244524002
case3,19,1.6699979519217572,1.7044518789689116,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 3, 1]",49.4,18.751059770584106
case4,18,1.686357750495404,4.680451779451532,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4]",46.800000000000004,7.867279052734375
case5,27,1.979366862099762,4.833026177767187,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 4, 3, 1, 4, 3, 0, 2]",70.2,21049.89958500862
case6,1,1.7106605474119336,2.669531704097667,2.6,[-1],2.6,22761.958250761032
case7,26,1.8823118427503858,1.0726441441912418,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 3, 0, 2, 2, 4, 4]",67.60000000000001,17159.708020925522
case8,26,2.06631412504175,4.248997873490185,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 1, 1, 3, 3]",67.60000000000001,1010.340322971344
case9,18,1.7723755489585358,3.2200546835279,2.6,"[3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2]",46.800000000000004,10.420235395431519
case10,26,2.030795154681858,2.5167305221493,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 2, 4, 4, 2, 1, 2]",67.60000000000001,1932.2916767597198
case11,26,2.0006249306939154,4.627160614918976,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 1, 2, 1, 2, 1]",67.60000000000001,1466.7496962547302
case12,1,1.768965863671217,0.22692948512980882,2.6,[-1],2.6,21686.001178741455
case13,1,1.8310291311217637,1.1219048998239116,2.6,[-1],2.6,19251.9810359478
case14,26,1.916076884921275,5.693973727937171,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 0, 1, 3, 3, 2, 1]",67.60000000000001,5455.287819862366
