Case,gate length,Theta,Phi,dt,combination,total time,computing time
case1,1,1.8369168615953435,4.113085599217258,2.6,[-1],2.6,2312.530156850815
case2,29,2.6811456638123943,2.7096651584772857,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2]",75.4,52.75669765472412
case3,33,3.0188483341765115,1.3636529026393944,2.6,"[1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 4, 4]",85.8,114.82695746421814
case4,4,0.553866530615556,0.011739955833106209,2.6,"[2, 4, 4, 1]",10.4,0.38257408142089844
case5,18,1.271542881070328,6.039484095388638,2.6,"[4, 4, 1, 1, 3, 3, 2, 4, 1, 1, 1, 1, 3, 2, 2, 4, 0, 0]",46.800000000000004,1927.6987798213959
case6,0,0.19186472455636228,5.977696253499872,2.6,[],0.0,0.0004336833953857422
case7,33,3.0878227375075933,1.5431097253844135,2.6,"[1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 4, 4]",85.8,105.37592935562134
case8,0,0.15918815712382883,4.836208306562456,2.6,[],0.0,0.0003905296325683594
case9,0,0.09047598127362998,2.798634882637812,2.6,[],0.0,0.00036716461181640625
case10,33,2.8881100359276353,1.4688792491238125,2.6,"[1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 4, 4]",85.8,121.81684279441833
case11,27,2.2926264011717827,0.18646509579477477,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 0, 0, 4]",70.2,99.20339727401733
case12,32,3.067089564391326,2.840168861310316,2.6,"[3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 1]",83.2,25.34748911857605
case13,26,2.059269044033087,0.5403105183284775,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 4, 4, 1, 3, 3]",67.60000000000001,674.9830801486969
case14,11,1.079015976165804,2.1792825912395304,2.6,"[1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3]",28.6,2.888284683227539
case15,18,1.3402093440445302,5.417138429285229,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 3, 3, 2, 2]",46.800000000000004,281.1454031467438
case16,33,2.814201948429969,2.1636202367662047,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 2, 1, 0]",85.8,159.22210335731506
case17,34,3.1209162597069637,1.719948318080985,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 2, 4, 4, 1]",88.4,151.10739636421204
case18,18,1.7036354698596146,3.84526133899995,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2]",46.800000000000004,7.577972173690796
case19,32,3.0048236410613933,5.015767575389544,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 3, 2]",83.2,25.41527485847473
case20,1,1.7787759409002122,5.059425779817345,2.6,[-1],2.6,2301.7014951705933
