Case,gate length,Theta,Phi,dt,combination,total time,computing time
case1,11,0.8280844386948698,5.138935622131741,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 4, 1]",28.6,35.405662298202515
case2,11,0.9956199024790193,2.1068446475385603,2.6,"[1, 3, 3, 2, 2, 4, 4, 1, 1, 1, 3]",28.6,5.682209491729736
case3,27,2.4545904834701187,1.5862567317655978,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 3, 3]",70.2,30.141566514968872
case4,1,1.5564160084295073,5.928614120973143,2.6,[-1],2.6,2640.515225172043
case5,26,2.456610155392448,1.4302180398731779,2.6,"[1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3]",67.60000000000001,13.612233877182007
case6,5,0.5841901930982727,3.5195816328808727,2.6,"[1, 3, 3, 2, 2]",13.0,1.9022669792175293
case7,1,0.27505686325700135,2.0392198714094367,2.6,[3],2.6,0.008874654769897461
case8,4,0.4244655453041277,5.932375495411465,2.6,"[2, 2, 4, 4]",10.4,0.6008985042572021
case9,18,1.7000834021534246,3.234997844194646,2.6,"[3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2]",46.800000000000004,8.11465835571289
case10,1,1.2576682227713958,0.21357631676183791,2.6,[-1],2.6,2653.153260231018
case11,18,1.6273708673037697,0.8954523638825824,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 3]",46.800000000000004,12.522810697555542
case12,3,0.3867510525535391,5.269935210013624,2.6,"[2, 2, 4]",7.800000000000001,0.21869587898254395
case13,18,1.5182132474545649,5.523362932588632,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 4, 2, 1]",46.800000000000004,33.56405544281006
case14,10,1.012494585882232,0.02616898063119974,2.6,"[4, 1, 1, 3, 3, 2, 2, 4, 4, 1]",26.0,3.25986909866333
case15,0,0.1623795423513404,5.003774132003423,2.6,[],0.0,0.0005528926849365234
case16,18,1.6708878469956063,3.766764806074716,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2]",46.800000000000004,11.346816301345825
case17,1,2.529141538403315,4.160204762940441,2.6,[-1],2.6,2403.9182238578796
case18,26,2.0103460182544666,4.6611607056162905,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 1, 1, 2, 4, 3]",67.60000000000001,1049.6512751579285
case19,26,2.128117031616077,2.5131709622920484,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 0, 1, 0, 1]",67.60000000000001,331.1315279006958
case20,10,0.8462077600460978,5.846010404027578,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 1]",26.0,10.516264915466309
case21,3,0.40178506850081996,4.075516010367868,2.6,"[3, 2, 2]",7.800000000000001,0.30184149742126465
case22,10,0.7022556152005972,6.248992752436116,2.6,"[4, 1, 1, 3, 3, 2, 4, 4, 2, 4]",26.0,30.259743690490723
case23,1,0.2594227033307672,1.1229484198311426,2.6,[1],2.6,0.007066249847412109
case24,26,2.234179976107521,2.553458639378415,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 1, 1]",67.60000000000001,116.40569424629211
case25,32,3.0879476271583033,0.8388168274845612,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 2, 4]",83.2,31.34994673728943
case26,10,0.8384993368577783,5.692625997899151,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 0]",26.0,7.445987939834595
case27,18,1.7725936390970038,2.4539905171916545,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3]",46.800000000000004,8.86312747001648
case28,26,2.247281421943768,6.191830484672066,2.6,"[4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 2, 4, 3]",67.60000000000001,74.8878755569458
case29,26,2.3994883587198363,4.061802407827097,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 3, 2]",67.60000000000001,22.01489496231079
