Case,gate length,Theta,Phi,dt,combination,total time,computing time
case1,18,1.7427717599926404,4.645708817689718,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4]",46.800000000000004,12.978116750717163
case2,26,2.0452424609281907,4.631034165225315,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 2, 1, 0, 2]",67.60000000000001,1569.7379109859467
case3,18,1.8167861286457254,0.895696315302029,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1]",46.800000000000004,12.76392412185669
case4,27,2.0246602333490573,1.7841718167812508,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 1, 2, 4, 4, 1]",70.2,17483.329300165176
case5,26,1.9684402303884911,1.2616443066454162,2.6,"[1, 3, 3, 2, 2, 4, 4, 4, 4, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 4, 4]",67.60000000000001,917.4342803955078
case6,27,2.0400666619374737,3.337423134021613,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 0, 4, 0, 1, 1, 3]",70.2,6436.031090974808
case7,18,1.7457451901911272,4.687327449928497,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4]",46.800000000000004,12.714779615402222
case8,18,1.801060730297388,4.6958936792118715,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4]",46.800000000000004,12.503759622573853
case9,18,1.7051729103188606,4.623100309795035,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4]",46.800000000000004,13.034027338027954
case10,26,2.038217032895493,2.6245494413146906,2.6,"[3, 3, 2, 2, 4, 4, 1, 3, 2, 2, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 4]",67.60000000000001,1507.31103515625
case11,18,1.7923382187524528,0.7198727714941742,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1]",46.800000000000004,12.696006774902344
case12,1,1.8782142414713365,4.947766668279444,2.6,[-1],2.6,28497.48816561699
case13,1,1.6432582440354808,2.7410649888455274,2.6,[-1],2.6,30806.680577278137
case14,26,1.9770646139240857,2.8280769086751536,2.6,"[3, 2, 2, 4, 4, 1, 1, 1, 1, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 4, 1, 3]",67.60000000000001,920.0998573303223
case15,26,2.0635558734077684,0.5396469099193362,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 4, 4, 1, 3, 3]",67.60000000000001,861.1841959953308
case16,26,1.970007130687328,4.216832877592733,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 0, 1, 1, 3, 3]",67.60000000000001,6689.150410652161
case17,1,1.8338648832813031,4.073055380371621,2.6,[-1],2.6,28874.09995484352
case18,1,1.736646795250728,1.0659396876232974,2.6,[-1],2.6,31346.153148412704
case19,1,1.6160214288285089,4.360163093228768,2.6,[-1],2.6,29621.15820169449
case20,18,1.6709515322256954,4.630234633641886,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4]",46.800000000000004,15.758432388305664
case21,19,1.5911435215820744,3.2761650727407963,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 0, 0, 2]",49.4,69.83212447166443
case22,19,1.7815364631291917,5.217623136620892,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4]",49.4,13.458504915237427
