Case,gate length,Theta,Phi,dt,combination,total time,computing time
case1,1,1.8540097455320106,0.4574602250087232,2.6,[-1],2.6,32534.4363386631
case2,18,1.741798909194424,4.685265404857971,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4]",46.800000000000004,12.568567991256714
case3,18,1.691263980016589,2.1452749555033304,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3]",46.800000000000004,12.55840015411377
case4,26,1.9609842097771324,4.654608979596768,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 0, 1, 3, 0, 1, 2]",67.60000000000001,7209.621648073196
case5,18,1.6297752799598506,0.11237993632598406,2.6,"[4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 4]",46.800000000000004,17.082135677337646
case6,1,1.9334008907471676,5.186462517034288,2.6,[-1],2.6,31929.60047364235
case7,26,2.0840222897340337,4.663031041363724,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 1, 2, 3, 0]",67.60000000000001,806.0473866462708
case8,26,2.0573953371494995,2.6555889813789193,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 4, 4, 1, 1]",67.60000000000001,1961.0648198127747
case9,1,1.680722638651237,0.269332503325557,2.6,[-1],2.6,31749.87034511566
case10,1,1.7851609214519286,1.947091266074905,2.6,[-1],2.6,32253.773648023605
case11,1,1.6431132664642953,1.2895843336801134,2.6,[-1],2.6,30635.266639709473
case12,18,1.8414957786096107,4.632711516305297,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4]",46.800000000000004,12.490622758865356
case13,18,1.6227246717357993,3.1505150060741047,2.6,"[3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 2, 2]",46.800000000000004,18.315494775772095
case14,26,1.9983503798666444,3.19347063808761,2.6,"[3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 1, 4, 0, 1, 3, 1]",67.60000000000001,3538.8063757419586
case15,18,1.7389276079632583,0.8118009439263437,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1]",46.800000000000004,12.675456285476685
case16,1,1.6793585354347933,1.167392240234592,2.6,[-1],2.6,33857.43898010254
case17,1,1.8400653279723853,4.409206686203095,2.6,[-1],2.6,32006.338787317276
