Case,gate length,Theta,Phi,dt,combination,total time,computing time
case1,27,2.0067994281908494,4.8193501762397535,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 4, 1, 0, 0, 0, 3, 2]",70.2,22807.82740354538
case2,26,2.0483962908746935,3.735288311220324,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 3, 3, 2, 4, 0]",67.60000000000001,1337.4990184307098
case3,26,1.8962356695618674,4.695487041172364,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 0, 1, 1, 2, 3, 1]",67.60000000000001,24032.023566246033
case4,18,1.760664697150895,4.6944074476510425,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4]",46.800000000000004,13.326062679290771
case5,19,1.60488494014275,0.52097608448483,2.6,"[4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 4, 4]",49.4,71.78059983253479
case6,26,1.9747015148651876,2.59271074812104,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 0, 4, 0, 0, 1, 1]",67.60000000000001,6474.377390384674
case7,18,1.6481175354279691,4.5084336846625765,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 2]",46.800000000000004,20.66347336769104
case8,26,1.8850196124408651,1.3966784061332982,2.6,"[1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 4, 0, 3, 1, 0, 0]",67.60000000000001,22487.255952119827
case9,1,1.781476035123871,4.22256591798039,2.6,[-1],2.6,33367.37959814072
case10,26,1.9988688854484218,4.618026297756568,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 4, 2, 1, 2]",67.60000000000001,3934.564685344696
case11,26,1.901324785755655,1.3601296359035675,2.6,"[1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 1, 1, 0, 3, 2]",67.60000000000001,22304.111772060394
case12,18,1.7677031493585298,4.672874196594296,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4]",46.800000000000004,13.18663477897644
case13,27,2.0665568747564818,2.799982928964721,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 2, 3, 1, 4]",70.2,5045.306668519974
case14,1,1.741300546236937,2.702436349467302,2.6,[-1],2.6,31457.260852575302
case15,18,1.6035279186465348,2.6070582331031975,2.6,"[3, 3, 2, 2, 4, 4, 1, 3, 2, 2, 2, 2, 4, 4, 1, 1, 3, 3]",46.800000000000004,108.15856790542603
case16,1,1.7208385091360148,2.7440727228461506,2.6,[-1],2.6,31457.60309791565
case17,27,2.004943180700921,5.124651864884416,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 2, 2, 2, 3, 0, 0]",70.2,11460.912697315216
case18,20,1.61918727466255,3.4991519771993747,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 3, 3, 2, 0, 4, 1, 3, 3, 2, 2]",52.0,774.2518734931946
case19,1,1.7535079284742432,2.720603223629007,2.6,[-1],2.6,33349.85058808327
case20,27,1.9672042118470063,0.29404069741858885,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 1, 3, 3, 3, 2, 3, 4]",70.2,36146.58804678917
case21,1,1.9074346973672838,5.128859492070563,2.6,[-1],2.6,32366.284596204758
case22,1,1.8156148694113114,5.252469061909423,2.6,[-1],2.6,30446.788608551025
case23,1,1.820058145874739,0.41647014875829447,2.6,[-1],2.6,28886.481640815735
case24,26,1.989002350603621,4.228505568359337,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 4, 1, 1, 1, 1, 2]",67.60000000000001,5148.344958782196
case25,26,1.957208924335858,1.057250094152573,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 0, 2, 2, 2, 4, 4]",67.60000000000001,7861.39883184433
case26,26,1.9059681281434036,3.190411005524566,2.6,"[3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 2, 4, 4, 3, 4, 0, 0]",67.60000000000001,23995.07298207283
case27,27,2.0265848095662253,0.17012124198892845,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 1, 3, 0, 2, 1, 2, 0]",70.2,19013.21037530899
case28,18,1.8301474669923918,4.688033813799724,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4]",46.800000000000004,13.265055656433105
case29,1,1.8287978451607747,4.487730776238122,2.6,[-1],2.6,33097.11491584778
case30,19,1.7348060402262901,0.5025561272819978,2.6,"[4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 3]",49.4,24.050646543502808
case31,1,1.826874866366393,4.38882716010732,2.6,[-1],2.6,32707.503826618195
case32,18,1.6696758604322586,4.64232201362556,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4]",46.800000000000004,13.231617450714111
case33,1,1.8273233757439218,2.742341947392161,2.6,[-1],2.6,33065.67235636711
case34,1,1.7420196029332942,4.128406667214044,2.6,[-1],2.6,31891.38237309456
