Case,gate length,Theta,Phi,dt,combination,total time,computing time
case1,26,1.9151053290539184,3.101795900830857,2.6,"[3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 2, 0, 1, 4, 2]",67.60000000000001,21058.005254030228
case2,18,1.5857501464644215,1.6273507904387319,2.6,"[1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 0, 3]",46.800000000000004,24.535583019256592
case3,1,1.8171521251028866,2.824565439032862,2.6,[-1],2.6,29293.506981372833
case4,27,2.0477833078439738,1.8321080513731531,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 3, 1, 4, 4, 1]",70.2,6780.265921831131
case5,1,1.7979855412174721,1.2414521297982386,2.6,[-1],2.6,28474.46355819702
case6,19,1.6220945917774479,0.5131686915536948,2.6,"[4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 0, 3]",49.4,53.05668354034424
case7,26,1.995379717935084,1.1505022369856353,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 3, 2, 2, 2, 4, 4]",67.60000000000001,6234.093106508255
case8,26,2.0727364787286944,3.835045007126992,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 3, 0, 0, 3, 4]",67.60000000000001,815.1757161617279
case9,26,1.9223161258620198,1.5088714201904352,2.6,"[1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 0, 0, 2, 0, 1]",67.60000000000001,18431.485134124756
case10,1,1.7394148815651225,1.2957643043514522,2.6,[-1],2.6,30770.021254062653
case11,18,1.6357927501537044,0.014326510794075206,2.6,"[4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 4]",46.800000000000004,15.718316793441772
case12,1,1.9082214341797592,1.2073639138369394,2.6,[-1],2.6,27599.81992983818
case13,1,1.907946791362389,3.5871543465544478,2.6,[-1],2.6,29610.90763568878
case14,1,1.6744386437790333,2.809511094713141,2.6,[-1],2.6,30237.695009708405
case15,18,1.6384038627851085,5.534808061059097,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 2, 4]",46.800000000000004,17.26620388031006
case16,1,1.6693942920453457,1.0718034688121647,2.6,[-1],2.6,29838.128601551056
case17,19,1.7627049547548743,5.2127061099083,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 1]",49.4,24.044015645980835
case18,18,1.6212422851654382,0.9447778146153386,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 3]",46.800000000000004,19.6330623626709
case19,26,2.058983939318132,1.2857632692440626,2.6,"[1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 1, 3, 3, 0]",67.60000000000001,1727.4201126098633
case20,1,1.821144302590792,5.709354248052925,2.6,[-1],2.6,28603.56785440445
case21,27,2.094080741439659,0.292479985531797,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 3, 3, 2, 0, 0]",70.2,3556.438397884369
case22,18,1.8269683109975028,5.369493729348506,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4]",46.800000000000004,12.362647294998169
case23,26,1.9397972671255796,2.0667882297021096,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 2, 4, 2, 3, 2, 2]",67.60000000000001,7176.596514463425
case24,19,1.8021334908252968,0.10757078736205226,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1]",49.4,12.564557313919067
case25,1,1.8087700976510153,1.9132170107605442,2.6,[-1],2.6,27304.862194299698
case26,27,2.0112878159311296,3.4866438210116613,2.6,"[3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 4, 3, 0, 2, 4, 0]",70.2,7754.93307352066
case27,18,1.592240095076152,2.6934196888345805,2.6,"[3, 3, 2, 2, 4, 4, 1, 3, 2, 2, 2, 2, 4, 4, 1, 1, 3, 3]",46.800000000000004,92.38263392448425
case28,1,1.9149285704187635,3.3940834680695398,2.6,[-1],2.6,27684.37164235115
