Case,gate length,Theta,Phi,Omega,dt,combination,total time,computing time
case1,1,0.20036786805802087,5.929374725736564,4.168320684127929,2.6,[4],2.6,0.0
case2,2,0.30106869993634905,0.9658964104062906,0.6935964970485802,2.6,"[1, 3]",5.2,0.062497854232788086
