Case,gate length,Theta,Phi,dt,combination,total time,computing time
case1,1,1.8590959246294303,1.720714982221483,2.6,[-1],2.6,31713.341580867767
case2,18,1.7102296715414163,4.611622770305845,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4]",46.800000000000004,12.31184434890747
case3,26,1.9923315484854953,3.719415580398319,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 3, 2, 2, 0, 4]",67.60000000000001,3759.0976753234863
case4,1,1.867408250130281,4.948995602557968,2.6,[-1],2.6,32919.26253986359
case5,18,1.8052610938763864,0.7601135474098918,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1]",46.800000000000004,12.545909643173218
case6,1,1.6657385562464229,3.4978336150451614,2.6,[-1],2.6,28536.89111685753
case7,1,1.7414430199946436,0.1826704117154653,2.6,[-1],2.6,26582.012169599533
case8,18,1.7199121462910631,4.546073945338289,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4]",46.800000000000004,11.945743560791016
case9,18,1.7846386328395758,4.678306095886627,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4]",46.800000000000004,12.241848230361938
case10,1,1.8628794659049455,5.112874515413709,2.6,[-1],2.6,31908.218507766724
case11,18,1.6848197863453416,3.1440308602875686,2.6,"[3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2]",46.800000000000004,11.923520565032959
case12,18,1.8158175992974217,4.490126074667215,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4]",46.800000000000004,12.108158826828003
case13,27,2.033766285940447,3.350982951323301,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 2, 4, 4, 4, 0, 0, 3]",70.2,14858.451482534409
case14,26,1.8825862698063343,4.103925691280066,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 2, 1, 1, 3, 3]",67.60000000000001,20354.49424815178
case15,19,1.6038518638828214,4.868165674894948,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 3, 2]",49.4,58.33714175224304
case16,26,2.045088716422413,4.540410878672364,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 4, 2, 0, 0]",67.60000000000001,1553.39608836174
case17,26,2.04526322323887,2.7593899676224387,2.6,"[3, 3, 2, 2, 4, 4, 1, 3, 2, 2, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 4, 1, 1, 3]",67.60000000000001,1833.4460761547089
case18,18,1.6287778057583095,4.032338625200484,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 4]",46.800000000000004,16.56619095802307
case19,18,1.6023767012915087,0.9979613028433469,2.6,"[1, 1, 3, 3, 2, 2, 4, 1, 3, 3, 3, 3, 2, 2, 4, 4, 1, 1]",46.800000000000004,99.63386583328247
case20,18,1.7373597651966717,4.550184991883617,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4]",46.800000000000004,12.588135242462158
case21,27,2.0400732321657897,3.324773916830438,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 0, 4, 0, 1, 1, 3]",70.2,6226.318566560745
case22,26,2.07543454834169,4.647718558557869,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 4, 3, 0]",67.60000000000001,814.8044037818909
case23,18,1.6363212255715938,3.188619701084484,2.6,"[3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 3]",46.800000000000004,15.723132371902466
case24,26,1.9534613605797038,4.154580448779387,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 4, 1, 4, 2, 3, 3]",67.60000000000001,6535.491951227188
case25,20,1.5725705135946253,3.5387325413980175,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 3, 3, 2, 0, 4, 1, 3, 3, 2, 2]",52.0,760.9412989616394
case26,26,1.9840050857074283,2.716817375381549,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 2, 4, 4, 4, 1, 1]",67.60000000000001,4092.1689233779907
case27,26,1.9442632699422102,4.64419902249387,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 3, 1, 1, 3, 4, 1]",67.60000000000001,6551.282332420349
case28,1,1.9240091249561897,3.5165379920600564,2.6,[-1],2.6,29627.74541568756
case29,1,1.8579752944401797,4.376697274820106,2.6,[-1],2.6,32955.10867404938
